"","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","isInCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","verbatimEventDate","datasetName","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","name","occurrenceRemarks","individualCount","lifeStage","continent","vernacularName","locality","samplingProtocol","higherClassification","coordinatePrecision","organismQuantity","organismQuantityType","identificationReferences","acceptedNameUsage","http...rs.tdwg.org.dwc.terms.organismQuantity","preparations","http...rs.tdwg.org.dwc.terms.organismQuantityType","verbatimTaxonRank","X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.","establishmentMeans","institutionKey","collectionKey","institutionID","nomenclaturalCode","higherGeography","endDayOfYear","georeferenceVerificationStatus","language","type","startDayOfYear","accessRights","behavior","elevation","elevationAccuracy","eventID","footprintWKT","municipality","county","identificationVerificationStatus","originalNameUsage","datasetID","nameAccordingTo","associatedReferences","sex","recordNumber","habitat","verbatimCoordinateSystem","associatedSequences","locationRemarks","georeferencedDate","georeferencedBy","georeferenceProtocol","collectionID","georeferenceSources","infraspecificEpithet","fieldNumber","organismID","ownerInstitutionCode","georeferenceRemarks","bibliographicCitation","dynamicProperties","locationAccordingTo","identificationRemarks","otherCatalogNumbers","previousIdentifications","identificationQualifier","gadm","projectId","earliestAgeOrLowestStage","namePublishedInYear","taxonConceptID","lithostratigraphicTerms"
"267","665888730","Cebus olivaceus castaneus I.Geoffroy Saint-Hilaire, 1851",6.466667,-58.950001,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:13.102+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",9003782,1,44,359,798,9621,2436635,2436638,9003782,"Cebus olivaceus castaneus I.Geoffroy Saint-Hilaire, 1851","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SUBSPECIES","ACCEPTED","LC",NA,NA,"Mazaruni-Potaro",1937,4,15,"1937-04-15T00:00:00",NA,"2021-03-30T10:22:13.102+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","GUY","none","none","Guyana","The Field Museum of Natural History","a83ad0ed-5ddf-4773-b5be-6d2fbf1fc0f9",NA,NA,NA,NA,"Mammals","665888730","a83ad0ed-5ddf-4773-b5be-6d2fbf1fc0f9",NA,"E. R. Blake","46185",NA,"FMNH",NA,NA,NA,NA,"Cebus olivaceus castaneus I.Geoffroy Saint-Hilaire, 1851",NA,NA,NA,"SOUTH_AMERICA",NA,"Oko Mts, Essequibo",NA,"Animalia Chordata Mammalia Primates Cebidae",NA,NA,NA,NA,NA,NA,"skin",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","FMNH",NA,"South America, Guyana, Mazaruni-Potaro, Neotropics: Oko Mts, Essequibo",NA,NA,"en","PhysicalObject","15","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mammals-24-sep-2020",NA,NA,"MALE","331",NA,NA,NA,"decimal degrees",NA,NA,"not recorded","Mammals",NA,"castaneus","36794","2545411","FMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","665888731","Cebus olivaceus castaneus I.Geoffroy Saint-Hilaire, 1851",6.466667,-58.950001,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:16.940+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",9003782,1,44,359,798,9621,2436635,2436638,9003782,"Cebus olivaceus castaneus I.Geoffroy Saint-Hilaire, 1851","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SUBSPECIES","ACCEPTED","LC",NA,NA,"Mazaruni-Potaro",1937,4,29,"1937-04-29T00:00:00",NA,"2021-03-30T10:22:16.940+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","GUY","none","none","Guyana","The Field Museum of Natural History","5f413a4f-7e22-4bf7-8381-aa515723854c",NA,NA,NA,NA,"Mammals","665888731","5f413a4f-7e22-4bf7-8381-aa515723854c",NA,"E. R. Blake","46186",NA,"FMNH",NA,NA,NA,NA,"Cebus olivaceus castaneus I.Geoffroy Saint-Hilaire, 1851",NA,NA,NA,"SOUTH_AMERICA",NA,"Oko Mts, Essequibo",NA,"Animalia Chordata Mammalia Primates Cebidae",NA,NA,NA,NA,NA,NA,"skull",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","FMNH",NA,"South America, Guyana, Mazaruni-Potaro, Neotropics: Oko Mts, Essequibo",NA,NA,"en","PhysicalObject","29","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mammals-24-sep-2020",NA,NA,"MALE","345",NA,NA,NA,"decimal degrees",NA,NA,"not recorded","Mammals",NA,"castaneus","36795","2545412","FMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","665805378","Cebus olivaceus apiculatus Hershkovitz, 1949",8.583333,-62.116665,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:12.271+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5786143,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SUBSPECIES","SYNONYM","LC",NA,NA,"Delta Amacuro",1932,1,22,"1932-01-22T00:00:00",NA,"2021-03-30T10:22:12.271+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","VEN","none","none","Venezuela (Bolivarian Republic of)","The Field Museum of Natural History","2267419d-34ec-4b7f-b1c2-62cf69578203",NA,NA,NA,NA,"Mammals","665805378","2267419d-34ec-4b7f-b1c2-62cf69578203",NA,"E. R. Blake","36096",NA,"FMNH",NA,NA,NA,NA,"Cebus olivaceus apiculatus Hershkovitz, 1949",NA,NA,NA,"SOUTH_AMERICA",NA,"Piacoa",NA,"Animalia Chordata Mammalia Primates Cebidae",NA,NA,NA,NA,NA,NA,"skull",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","FMNH",NA,"South America, Venezuela, Delta Amacuro, Neotropics: Piacoa",NA,NA,"en","PhysicalObject","22","http://fieldmuseum.org/about/copyright-information",NA,50,NA,NA,NA,NA,NA,NA,NA,"mammals-24-sep-2020",NA,NA,"FEMALE","2",NA,NA,NA,"decimal degrees",NA,NA,"not recorded","Mammals",NA,"apiculatus","26046","2535322","FMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","665805380","Cebus olivaceus apiculatus Hershkovitz, 1949",8.583333,-62.116665,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:18.597+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5786143,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SUBSPECIES","SYNONYM","LC",NA,NA,"Delta Amacuro",1932,1,22,"1932-01-22T00:00:00",NA,"2021-03-30T10:22:18.597+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","VEN","none","none","Venezuela (Bolivarian Republic of)","The Field Museum of Natural History","fd80afed-fb6c-4fcf-8a91-67a18bcc0f74",NA,NA,NA,NA,"Mammals","665805380","fd80afed-fb6c-4fcf-8a91-67a18bcc0f74",NA,"E. R. Blake","36097",NA,"FMNH",NA,NA,NA,NA,"Cebus olivaceus apiculatus Hershkovitz, 1949",NA,NA,NA,"SOUTH_AMERICA",NA,"Piacoa",NA,"Animalia Chordata Mammalia Primates Cebidae",NA,NA,NA,NA,NA,NA,"skull",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","FMNH",NA,"South America, Venezuela, Delta Amacuro, Neotropics: Piacoa",NA,NA,"en","PhysicalObject","22","http://fieldmuseum.org/about/copyright-information",NA,50,NA,NA,NA,NA,NA,NA,NA,"mammals-24-sep-2020",NA,NA,"FEMALE","3",NA,NA,NA,"decimal degrees",NA,NA,"not recorded","Mammals",NA,"apiculatus","26047","2535323","FMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","665805382","Cebus olivaceus apiculatus Hershkovitz, 1949",8.583333,-62.116665,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:17.459+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5786143,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SUBSPECIES","SYNONYM","LC",NA,NA,"Delta Amacuro",1932,1,25,"1932-01-25T00:00:00",NA,"2021-03-30T10:22:17.459+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","VEN","none","none","Venezuela (Bolivarian Republic of)","The Field Museum of Natural History","935a2645-1589-496d-88a0-a279a8b0ac46",NA,NA,NA,NA,"Mammals","665805382","935a2645-1589-496d-88a0-a279a8b0ac46",NA,"E. R. Blake","36098",NA,"FMNH",NA,NA,NA,NA,"Cebus olivaceus apiculatus Hershkovitz, 1949",NA,NA,NA,"SOUTH_AMERICA",NA,"Piacoa",NA,"Animalia Chordata Mammalia Primates Cebidae",NA,NA,NA,NA,NA,NA,"skull",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","FMNH",NA,"South America, Venezuela, Delta Amacuro, Neotropics: Piacoa",NA,NA,"en","PhysicalObject","25","http://fieldmuseum.org/about/copyright-information",NA,50,NA,NA,NA,NA,NA,NA,NA,"mammals-24-sep-2020",NA,NA,NA,"7",NA,NA,NA,"decimal degrees",NA,NA,"not recorded","Mammals",NA,"apiculatus","26048","2535324","FMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","665781550","Cebus olivaceus apiculatus Hershkovitz, 1949",7.866667,-65.550003,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:14.793+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5786143,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SUBSPECIES","SYNONYM","LC",NA,NA,"Bolivar",1899,2,1,"1899-02-01T00:00:00",NA,"2021-03-30T10:22:14.793+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","VEN","none","none","Venezuela (Bolivarian Republic of)","The Field Museum of Natural History","ebba102f-ef13-49ac-85d8-062d87f94233",NA,NA,NA,NA,"Mammals","665781550","ebba102f-ef13-49ac-85d8-062d87f94233",NA,"G. K. Cherrie","13378",NA,"FMNH",NA,NA,NA,NA,"Cebus olivaceus apiculatus Hershkovitz, 1949",NA,NA,NA,"SOUTH_AMERICA",NA,"Altagracia, R Orinoco",NA,"Animalia Chordata Mammalia Primates Cebidae",NA,NA,NA,NA,NA,NA,"skin,skull",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","FMNH",NA,"South America, Venezuela, Bolivar, Neotropics: Altagracia, R Orinoco",NA,NA,"en","PhysicalObject","1","http://fieldmuseum.org/about/copyright-information",NA,340,NA,NA,NA,NA,NA,NA,NA,"mammals-24-sep-2020",NA,NA,"MALE","12693",NA,NA,NA,"decimal degrees",NA,NA,"not recorded","Mammals",NA,"apiculatus","141472","2512623","FMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","665781543","Cebus olivaceus apiculatus Hershkovitz, 1949",7.616667,-66.166664,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:14.312+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5786143,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SUBSPECIES","SYNONYM","LC",NA,NA,"Bolivar",1898,2,22,"1898-02-22T00:00:00",NA,"2021-03-30T10:22:14.312+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","VEN","none","none","Venezuela (Bolivarian Republic of)","The Field Museum of Natural History","24d8c2de-cf64-4500-9d7a-d89630271630",NA,NA,NA,NA,"Mammals","665781543","24d8c2de-cf64-4500-9d7a-d89630271630",NA,"G. K. Cherrie","13373",NA,"FMNH",NA,NA,NA,NA,"Cebus olivaceus apiculatus Hershkovitz, 1949",NA,NA,NA,"SOUTH_AMERICA",NA,"Caicara",NA,"Animalia Chordata Mammalia Primates Cebidae",NA,NA,NA,NA,NA,NA,"skin,skull",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","FMNH",NA,"South America, Venezuela, Bolivar, Neotropics: Caicara",NA,NA,"en","PhysicalObject","22","http://fieldmuseum.org/about/copyright-information",NA,46,NA,NA,NA,NA,NA,NA,NA,"mammals-24-sep-2020",NA,NA,"MALE","10211",NA,NA,NA,"decimal degrees",NA,NA,"not recorded","Mammals",NA,"apiculatus","141467","2512618","FMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","665781545","Cebus olivaceus apiculatus Hershkovitz, 1949",7.616667,-66.166664,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:16.157+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5786143,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SUBSPECIES","SYNONYM","LC",NA,NA,"Bolivar",1898,2,17,"1898-02-17T00:00:00",NA,"2021-03-30T10:22:16.157+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","VEN","none","none","Venezuela (Bolivarian Republic of)","The Field Museum of Natural History","2030299b-0434-47d2-8d58-f4b2b5350b0b",NA,NA,NA,NA,"Mammals","665781545","2030299b-0434-47d2-8d58-f4b2b5350b0b",NA,"G. K. Cherrie","13374",NA,"FMNH",NA,NA,NA,NA,"Cebus olivaceus apiculatus Hershkovitz, 1949",NA,NA,NA,"SOUTH_AMERICA",NA,"Caicara",NA,"Animalia Chordata Mammalia Primates Cebidae",NA,NA,NA,NA,NA,NA,"skin,skull",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","FMNH",NA,"South America, Venezuela, Bolivar, Neotropics: Caicara",NA,NA,"en","PhysicalObject","17","http://fieldmuseum.org/about/copyright-information",NA,46,NA,NA,NA,NA,NA,NA,NA,"mammals-24-sep-2020",NA,NA,"MALE","10135",NA,NA,NA,"decimal degrees",NA,NA,"not recorded","Mammals",NA,"apiculatus","141468","2512619","FMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","665781546","Cebus olivaceus apiculatus Hershkovitz, 1949",7.616667,-66.166664,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:13.031+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5786143,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SUBSPECIES","SYNONYM","LC",NA,NA,"Bolivar",1898,2,17,"1898-02-17T00:00:00",NA,"2021-03-30T10:22:13.031+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","VEN","none","none","Venezuela (Bolivarian Republic of)","The Field Museum of Natural History","5f9779f3-636e-4b34-a89c-e710d89453bd",NA,NA,NA,NA,"Mammals","665781546","5f9779f3-636e-4b34-a89c-e710d89453bd",NA,"G. K. Cherrie","13375",NA,"FMNH",NA,NA,NA,NA,"Cebus olivaceus apiculatus Hershkovitz, 1949",NA,NA,NA,"SOUTH_AMERICA",NA,"Caicara",NA,"Animalia Chordata Mammalia Primates Cebidae",NA,NA,NA,NA,NA,NA,"skin,skull",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","FMNH",NA,"South America, Venezuela, Bolivar, Neotropics: Caicara",NA,NA,"en","PhysicalObject","17","http://fieldmuseum.org/about/copyright-information",NA,46,NA,NA,NA,NA,NA,NA,NA,"mammals-24-sep-2020",NA,NA,"FEMALE","10134",NA,NA,NA,"decimal degrees",NA,NA,"not recorded","Mammals",NA,"apiculatus","141469","2512620","FMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","665781548","Cebus olivaceus apiculatus Hershkovitz, 1949",7.616667,-66.166664,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:14.643+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5786143,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SUBSPECIES","SYNONYM","LC",NA,NA,"Bolivar",1898,3,5,"1898-03-05T00:00:00",NA,"2021-03-30T10:22:14.643+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","VEN","none","none","Venezuela (Bolivarian Republic of)","The Field Museum of Natural History","d96a0178-39f1-431b-a949-9b474f8536c7",NA,NA,NA,NA,"Mammals","665781548","d96a0178-39f1-431b-a949-9b474f8536c7",NA,"G. K. Cherrie","13376",NA,"FMNH",NA,NA,NA,NA,"Cebus olivaceus apiculatus Hershkovitz, 1949",NA,NA,NA,"SOUTH_AMERICA",NA,"Caicara",NA,"Animalia Chordata Mammalia Primates Cebidae",NA,NA,NA,NA,NA,NA,"skin,skull",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","FMNH",NA,"South America, Venezuela, Bolivar, Neotropics: Caicara",NA,NA,"en","PhysicalObject","5","http://fieldmuseum.org/about/copyright-information",NA,46,NA,NA,NA,NA,NA,NA,NA,"mammals-24-sep-2020",NA,NA,"MALE","10389",NA,NA,NA,"decimal degrees",NA,NA,"not recorded","Mammals",NA,"apiculatus","141470","2512621","FMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","665781549","Cebus olivaceus apiculatus Hershkovitz, 1949",7.616667,-66.166664,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:14.441+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5786143,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SUBSPECIES","SYNONYM","LC",NA,NA,"Bolivar",1898,4,8,"1898-04-08T00:00:00",NA,"2021-03-30T10:22:14.441+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","VEN","none","none","Venezuela (Bolivarian Republic of)","The Field Museum of Natural History","3ec26e38-5084-40f9-b50e-082bb63dd9a7",NA,NA,NA,NA,"Mammals","665781549","3ec26e38-5084-40f9-b50e-082bb63dd9a7",NA,"G. K. Cherrie","13377",NA,"FMNH",NA,NA,NA,NA,"Cebus olivaceus apiculatus Hershkovitz, 1949",NA,NA,NA,"SOUTH_AMERICA",NA,"Caicara, R Orinoco",NA,"Animalia Chordata Mammalia Primates Cebidae",NA,NA,NA,NA,NA,NA,"skin,skull",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","FMNH",NA,"South America, Venezuela, Bolivar, Neotropics: Caicara, R Orinoco",NA,NA,"en","PhysicalObject","8","http://fieldmuseum.org/about/copyright-information",NA,46,NA,NA,NA,NA,NA,NA,NA,"mammals-24-sep-2020",NA,NA,"MALE","10703",NA,NA,NA,"decimal degrees",NA,NA,"not recorded","Mammals",NA,"apiculatus","141471","2512622","FMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","665888732","Cebus olivaceus castaneus I.Geoffroy Saint-Hilaire, 1851",6.466667,-58.950001,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:13.173+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",9003782,1,44,359,798,9621,2436635,2436638,9003782,"Cebus olivaceus castaneus I.Geoffroy Saint-Hilaire, 1851","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SUBSPECIES","ACCEPTED","LC",NA,NA,"Mazaruni-Potaro",NA,NA,NA,NA,NA,"2021-03-30T10:22:13.173+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","GUY","none","none","Guyana","The Field Museum of Natural History","b6defa54-4a8a-4a02-a6dd-2ed39004c1a0",NA,NA,NA,NA,"Mammals","665888732","b6defa54-4a8a-4a02-a6dd-2ed39004c1a0",NA,"E. R. Blake","46187",NA,"FMNH",NA,NA,NA,NA,"Cebus olivaceus castaneus I.Geoffroy Saint-Hilaire, 1851",NA,NA,NA,"SOUTH_AMERICA",NA,"Oko Mts, Essequibo",NA,"Animalia Chordata Mammalia Primates Cebidae",NA,NA,NA,NA,NA,NA,"skull",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","FMNH",NA,"South America, Guyana, Mazaruni-Potaro, Neotropics: Oko Mts, Essequibo",NA,NA,"en","PhysicalObject",NA,"http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mammals-24-sep-2020",NA,NA,"MALE",NA,NA,NA,NA,"decimal degrees",NA,NA,"not recorded","Mammals",NA,"castaneus","36796","2545413","FMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
