"species_search","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","isInCluster","geodeticDatum","class","countryCode","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","country","rightsHolder","identifier","http...unknown.org.nick","verbatimEventDate","datasetName","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","name","individualCount","lifeStage","continent","recordedByIDs","identifiedByIDs","vernacularName","locality","higherClassification","occurrenceRemarks","elevation","elevationAccuracy","institutionKey","institutionID","municipality","county","language","type","collectionID","identificationRemarks","X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.","establishmentMeans","recordNumber","nomenclaturalCode","higherGeography","endDayOfYear","startDayOfYear","accessRights","verbatimElevation","sex","dynamicProperties","identificationVerificationStatus","eventRemarks","locationAccordingTo","preparations","georeferencedDate","georeferencedBy","georeferenceProtocol","georeferenceVerificationStatus","verbatimCoordinateSystem","otherCatalogNumbers","organismID","previousIdentifications","identificationQualifier","georeferenceSources","collectionKey","fieldNumber","locationRemarks","ownerInstitutionCode","datasetID","download"
"Aotus nigriceps","1316534880","Aotus nigriceps Dollman, 1909",-4.310972,-73.231889,"cdround,colmano,inmafu","e307fa47-ae87-4fc9-a1a5-b1415adac8be","76513b28-548d-480a-8859-bd7f45f8724b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T20:14:42.603+00:00","2021-03-09T12:28:33.102+00:00",180,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5219595,1,44,359,798,3239574,2436667,5219595,5219595,"Aotus nigriceps Dollman, 1909","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus nigriceps","Aotus","nigriceps","SPECIES","ACCEPTED","LC",NA,NA,"Loreto",2013,10,NA,"2013-10-01T00:00:00",NA,"2021-03-09T12:28:33.102+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE",NA,NA,NA,NA,"Peru",NA,"NPC:NPC:NPC-Primates-PE-135",NA,NA,NA,NA,"NPC","1316534880","NPC:NPC:NPC-Primates-PE-135",NA,"Sam Shanee","NPC-Primates-PE-135",NA,"NPC",NA,NA,NA,NA,"Aotus nigriceps Dollman, 1909",NA,NA,"SOUTH_AMERICA","none","none",NA,"Tamshiyacu-Tahyao",NA,NA,100,0,"0e2b2658-0918-46bd-a310-964ec808250b","NPC","Fernando Lores","Maynas","es","Evento","NPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus nigriceps","2835981484","Aotus nigriceps Dollman, 1909",-12.50528,-70.60456,"osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+00:00","2021-08-30T10:27:47.410+00:00",80,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",5219595,1,44,359,798,3239574,2436667,5219595,5219595,"Aotus nigriceps Dollman, 1909","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus nigriceps","Aotus","nigriceps","SPECIES","ACCEPTED","LC",NA,1000,NA,2011,10,24,"2011-10-24T00:00:00","2018-03-01T00:00:00.000+00:00","2021-08-30T10:27:47.410+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.82492496","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE",NA,NA,NA,NA,"Peru","Stichting Natuurinformatie","82492496@OBS",NA,NA,NA,NA,"Observations","2835981484","https://observation.org/observation/82492496",NA,NA,"OBS.82492496",NA,NA,NA,NA,NA,NA,"Aotus nigriceps Dollman, 1909",1,"Unknown","SOUTH_AMERICA","none","none","Black-headed Night Monkey","Peru - Madre de Dios","Animalia|NIGHT_MONKEYS_AOTIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus nigriceps","2444982438","Aotus nigriceps Dollman, 1909",-12.530385,-68.93791,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:19:49.251+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5219595,1,44,359,798,3239574,2436667,5219595,5219595,"Aotus nigriceps Dollman, 1909","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus nigriceps","Aotus","nigriceps","SPECIES","ACCEPTED","LC","2019-07-08T22:51:50",209,"Madre de Dios",2010,4,4,"2010-04-04T14:32:00","2019-10-25T00:13:44.000+00:00","2021-09-08T00:19:49.251+00:00","https://www.inaturalist.org/observations/28461109","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE",NA,NA,"ORCID","https://orcid.org/0000-0002-4497-9244","Peru","Christopher Aucoin","28461109","boldlygrowhomestead","2010/04/04 2:32 PM EDT","iNaturalist research-grade observations","EcoAmazonia Lodge","Observations","2444982438","https://www.inaturalist.org/observations/28461109","43414","Christopher Aucoin","28461109","https://www.inaturalist.org/observations/28461109","iNaturalist","© Christopher Aucoin some rights reserved","18:32:00Z","Diego Balbuena","61909164","Aotus nigriceps Dollman, 1909",NA,NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Just had a deja vu with this observation; I guess I'm spending too much time on iNat!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus nigriceps","2633967996","Aotus nigriceps Dollman, 1909",-11.960905,-72.943648,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:19:59.106+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5219595,1,44,359,798,3239574,2436667,5219595,5219595,"Aotus nigriceps Dollman, 1909","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus nigriceps","Aotus","nigriceps","SPECIES","ACCEPTED","LC","2020-05-23T20:40:16",31,"Cusco",2009,2,6,"2009-02-06T21:53:00","2020-05-24T15:51:48.000+00:00","2021-09-08T00:19:59.106+00:00","https://www.inaturalist.org/observations/46927042","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE",NA,NA,"ORCID","https://orcid.org/0000-0002-4497-9244","Peru","javatru","46927042","javatru","2009/02/06 9:53 PM -0500","iNaturalist research-grade observations","La Convención, Perú","Observations","2633967996","https://www.inaturalist.org/observations/46927042","43414","javatru","46927042","https://www.inaturalist.org/observations/46927042","iNaturalist","© javatru some rights reserved","02:53:00Z","Diego Balbuena","105118996","Aotus nigriceps Dollman, 1909",NA,NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus nigriceps","1316534808","Aotus nigriceps Dollman, 1909",-6.292778,-76.906667,"cdround,colmano,inmafu","e307fa47-ae87-4fc9-a1a5-b1415adac8be","76513b28-548d-480a-8859-bd7f45f8724b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T20:14:42.603+00:00","2021-03-09T12:28:33.178+00:00",180,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5219595,1,44,359,798,3239574,2436667,5219595,5219595,"Aotus nigriceps Dollman, 1909","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus nigriceps","Aotus","nigriceps","SPECIES","ACCEPTED","LC",NA,NA,"San Martín",2009,NA,NA,"2009-01-01T00:00:00",NA,"2021-03-09T12:28:33.178+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE",NA,NA,NA,NA,"Peru",NA,"NPC:NPC:NPC-Primates-PE-24",NA,NA,NA,NA,"NPC","1316534808","NPC:NPC:NPC-Primates-PE-24",NA,"Sam Shanee","NPC-Primates-PE-24",NA,"NPC",NA,NA,NA,NA,"Aotus nigriceps Dollman, 1909",NA,NA,"SOUTH_AMERICA","none","none",NA,NA,NA,NA,1000,0,"0e2b2658-0918-46bd-a310-964ec808250b","NPC","San Martín","El Dorado","es","Evento","NPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus nigriceps","1316534829","Aotus nigriceps Dollman, 1909",-7.238889,-76.890278,"cdround,colmano,inmafu","e307fa47-ae87-4fc9-a1a5-b1415adac8be","76513b28-548d-480a-8859-bd7f45f8724b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T20:14:42.603+00:00","2021-03-09T12:28:32.974+00:00",180,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5219595,1,44,359,798,3239574,2436667,5219595,5219595,"Aotus nigriceps Dollman, 1909","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus nigriceps","Aotus","nigriceps","SPECIES","ACCEPTED","LC",NA,NA,"San Martín",2007,NA,NA,"2007-01-01T00:00:00",NA,"2021-03-09T12:28:32.974+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE",NA,NA,NA,NA,"Peru",NA,"NPC:NPC:NPC-Primates-PE-103",NA,NA,NA,NA,"NPC","1316534829","NPC:NPC:NPC-Primates-PE-103",NA,"Sam Shanee","NPC-Primates-PE-103",NA,"NPC",NA,NA,NA,NA,"Aotus nigriceps Dollman, 1909",NA,NA,"SOUTH_AMERICA","none","none",NA,NA,NA,NA,850,350,"0e2b2658-0918-46bd-a310-964ec808250b","NPC","Pachiza","Mariscal Cíceres","es","Evento","NPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus nigriceps","1316534852","Aotus nigriceps Dollman, 1909",-6.292778,-76.906667,"cdround,colmano,inmafu","e307fa47-ae87-4fc9-a1a5-b1415adac8be","76513b28-548d-480a-8859-bd7f45f8724b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T20:14:42.603+00:00","2021-03-09T12:28:33.231+00:00",180,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5219595,1,44,359,798,3239574,2436667,5219595,5219595,"Aotus nigriceps Dollman, 1909","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus nigriceps","Aotus","nigriceps","SPECIES","ACCEPTED","LC",NA,NA,"San Martín",2007,NA,NA,"2007-01-01T00:00:00",NA,"2021-03-09T12:28:33.231+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE",NA,NA,NA,NA,"Peru",NA,"NPC:NPC:NPC-Primates-PE-98",NA,NA,NA,NA,"NPC","1316534852","NPC:NPC:NPC-Primates-PE-98",NA,"Sam Shanee","NPC-Primates-PE-98",NA,"NPC",NA,NA,NA,NA,"Aotus nigriceps Dollman, 1909",NA,NA,"SOUTH_AMERICA","none","none",NA,NA,NA,NA,900,800,"0e2b2658-0918-46bd-a310-964ec808250b","NPC","San Martín","El Dorado","es","Evento","NPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus nigriceps","1316534855","Aotus nigriceps Dollman, 1909",-7.044167,-77.199722,"cdround,colmano,inmafu","e307fa47-ae87-4fc9-a1a5-b1415adac8be","76513b28-548d-480a-8859-bd7f45f8724b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T20:14:42.603+00:00","2021-03-09T12:28:33.223+00:00",180,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5219595,1,44,359,798,3239574,2436667,5219595,5219595,"Aotus nigriceps Dollman, 1909","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus nigriceps","Aotus","nigriceps","SPECIES","ACCEPTED","LC",NA,NA,"San Martín",2007,NA,NA,"2007-01-01T00:00:00",NA,"2021-03-09T12:28:33.223+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE",NA,NA,NA,NA,"Peru",NA,"NPC:NPC:NPC-Primates-PE-74",NA,NA,NA,NA,"NPC","1316534855","NPC:NPC:NPC-Primates-PE-74",NA,"Sam Shanee","NPC-Primates-PE-74",NA,"NPC",NA,NA,NA,NA,"Aotus nigriceps Dollman, 1909",NA,NA,"SOUTH_AMERICA","none","none",NA,NA,NA,NA,350,150,"0e2b2658-0918-46bd-a310-964ec808250b","NPC","Huicungo","Mariscal Cíceres","es","Evento","NPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus nigriceps","859473388","Aotus nigriceps Dollman, 1909",-12.233333,-68.35,"gass84,incomis","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-03-28T15:06:09.097+00:00","2021-03-30T12:01:12.298+00:00",115,"2053a639-84c3-4be5-b8bc-96b6d88a976c","PRESERVED_SPECIMEN","PRESENT",5219595,1,44,359,798,3239574,2436667,5219595,5219595,"Aotus nigriceps Dollman, 1909","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus nigriceps","Aotus","nigriceps","SPECIES","ACCEPTED","LC",NA,NA,"Pando",1986,7,29,"1986-07-29T00:00:00","2013-08-07T00:00:00.000+00:00","2021-03-30T12:01:12.298+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","BO",NA,NA,NA,NA,"Bolivia (Plurinational State of)",NA,"urn:catalog:AMNH:Mammals:M-262649",NA,"1986-07-29",NA,"South America; Bolivia; Pando; Abuna; ; ; ; ; ; ; South America; Bolivia; Pando; Abuna; ; ; ; ; ; ; Chive","Mammals","859473388","urn:catalog:AMNH:Mammals:M-262649",NA,"A. W. Dickerman","M-262649",NA,"AMNH",NA,NA,NA,NA,"Aotus nigriceps Dollman, 1909",1,NA,"SOUTH_AMERICA","none","none",NA,"Chive","Animalia;Chordata;Mammalia;Primates;Aotinae;Aotus",NA,180,0,"dc02e848-9e1f-4dd0-8078-2eb60620d39b","urn:lsid:biocol.org:col:34925",NA,"Abuna","en","PhysicalObject",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","NATIVE","371","ICZN","South America;Bolivia;Pando;Abuna;;;;","210","210","http://www.vertnet.org/resources/norms.html","180 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus nigriceps","1145739650","Aotus nigriceps Dollman, 1909",-12.849127,-71.387626,"gass84,gdativ,osiic,incomis,inmafu","0daed095-478a-4af6-abf5-18acb790fbb2","8edbbde0-055e-11d8-b850-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-08-26T18:00:18.086+00:00","2021-08-26T18:05:08.823+00:00",270,"2053a639-84c3-4be5-b8bc-96b6d88a976c","PRESERVED_SPECIMEN","PRESENT",5219595,1,44,359,798,3239574,2436667,5219595,5219595,"Aotus nigriceps Dollman, 1909","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus nigriceps","Aotus","nigriceps","SPECIES","ACCEPTED","LC","1999-01-27T00:00:00",1461,"Madre de Dios",1984,5,5,"1984-05-05T00:00:00","2021-02-14T01:10:00.006+00:00","2021-08-26T18:05:08.823+00:00","http://arctos.database.museum/guid/MVZ:Mamm:166819","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE",NA,NA,NA,NA,"Peru",NA,"http://arctos.database.museum/guid/MVZ:Mamm:166819?seid=1102983",NA,"5 May 1984",NA,"Hacienda Erika, Rio Alto Madre de Dios Opposite Salvacion","Mammal specimens","1145739650","http://arctos.database.museum/guid/MVZ:Mamm:166819?seid=1102983",NA,"Collector(s): James L. Patton","MVZ:Mamm:166819",NA,"MVZ",NA,"1984-05-05","Museum of Vertebrate Zoology, University of California, Berkeley",NA,"Aotus nigriceps Dollman, 1909",1,NA,"SOUTH_AMERICA","none","none",NA,"Hacienda Erika, Rio Alto Madre de Dios opposite Salvacion","Animalia, Chordata, Mammalia, Primates, Anthropoidea, Cebidae, Aotinae, Aotus,",NA,350,0,"59175240-4500-42b9-9e98-42ae299a5e9b","MVZ",NA,NA,"en","PhysicalObject","28","Former nature_of_id: legacy.",NA,NA,"10976","ICZN","South America, Peru, Madre de Dios","126",NA,"http://vertnet.org/resources/norms.html",NA,"MALE","sex=male","unknown","Former verification status: checked by curator.","Sean O. Bober","skull; skin, study; skeleton","2003-01-27 00:00:00","Sean O. Bober","GeoLocate","accepted","deg. min. sec.","collector number=10976","http://arctos.database.museum/guid/MVZ:Mamm:166819","[{\"scientific_name\":\"Aotus nigriceps\",\"nature_of_id\":\"unknown\",\"accepted_id_fg\":1,\"made_date\":\"1999-01-27\",\"short_citation\":null,\"publication_id\":null,\"identification_remarks\":\"Former nature_of_id: legacy.\",\"idby\":\"Museum of Vertebrate Zoology, University of California, Berkeley\",\"concept_label\":null}]","A","GeoLocate",NA,NA,NA,NA,NA,"succeded"
"Aotus nigriceps","1322366486","Aotus nigriceps Dollman, 1909",-9.17,-60.63,"gass84,osiic,colmafu","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2021-09-05T14:54:29.296+00:00","2021-09-08T13:30:08.320+00:00",215,"bc092ff0-02e4-11dc-991f-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219595,1,44,359,798,3239574,2436667,5219595,5219595,"Aotus nigriceps Dollman, 1909","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus nigriceps","Aotus","nigriceps","SPECIES","ACCEPTED","LC",NA,NA,"Mato Grosso",1975,11,27,"1975-11-27T00:00:00",NA,"2021-09-08T13:30:08.320+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","BR",NA,NA,NA,NA,"Brazil",NA,"http://n2t.net/ark:/65665/3e4709e87-c569-4a45-9e5a-f42c465d5563",NA,"27 Nov 1975","NMNH Extant Biology",NA,"Mammals","1322366486","http://n2t.net/ark:/65665/3e4709e87-c569-4a45-9e5a-f42c465d5563",NA,"Collector Unknown","545850",NA,"USNM",NA,NA,NA,NA,"Aotus nigriceps Dollman, 1909",1,NA,"SOUTH_AMERICA","none","none",NA,"Aripuana","Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Primates, Haplorrhini, Aotidae",NA,NA,NA,"586ee56e-b0fe-4dff-b7f9-aeb104f3308a","http://biocol.org/urn:lsid:biocol.org:col:34871",NA,NA,NA,"PhysicalObject",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"HB-339",NA,"South America, Brazil, Mato Grosso","331","331",NA,NA,"FEMALE",NA,NA,NA,NA,"Skin; Skull",NA,NA,NA,NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,"c0e59491-e319-4822-90bf-3e3c6fbd4a13",NA,NA,NA,NA,"succeded"
"Aotus nigriceps","665889526","Aotus nigriceps Dollman, 1909",-12.2,-71.133331,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:14.414+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219595,1,44,359,798,3239574,2436667,5219595,5219595,"Aotus nigriceps Dollman, 1909","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus nigriceps","Aotus","nigriceps","SPECIES","ACCEPTED","LC",NA,NA,"Madre de Dios",1962,1,25,"1962-01-25T00:00:00",NA,"2021-03-30T10:22:14.414+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE",NA,NA,NA,NA,"Peru","The Field Museum of Natural History","32205e18-d2da-4bdd-8484-71a7a2d5a5a3",NA,NA,NA,NA,"Mammals","665889526","32205e18-d2da-4bdd-8484-71a7a2d5a5a3",NA,"C. Kalinowski","98037",NA,"FMNH",NA,NA,NA,NA,"Aotus nigriceps Dollman, 1909",NA,NA,"SOUTH_AMERICA","none","none",NA,"Altamira","Animalia Chordata Mammalia Primates Aotidae",NA,400,NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa","FMNH",NA,"Manu","en","PhysicalObject","Mammals",NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"CK-2705",NA,"South America, Peru, Madre de Dios, Manu, Neotropics: Altamira",NA,"25","http://fieldmuseum.org/about/copyright-information",NA,"MALE",NA,NA,NA,NA,"skin,skull,skel",NA,NA,"not recorded",NA,NA,NA,"2596905",NA,NA,NA,"6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","47844","decimal degrees","FMNH","mammals-24-sep-2020","succeded"
"Aotus nigriceps","665913495","Aotus nigriceps Dollman, 1909",-12.65,-70.333336,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:11.132+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219595,1,44,359,798,3239574,2436667,5219595,5219595,"Aotus nigriceps Dollman, 1909","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus nigriceps","Aotus","nigriceps","SPECIES","ACCEPTED","LC",NA,NA,"Madre de Dios",1958,10,13,"1958-10-13T00:00:00",NA,"2021-03-30T10:22:11.132+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE",NA,NA,NA,NA,"Peru","The Field Museum of Natural History","0219ac55-803d-4076-8072-b00e01cd776a",NA,NA,NA,NA,"Mammals","665913495","0219ac55-803d-4076-8072-b00e01cd776a",NA,"E. R. Blake","90019",NA,"FMNH",NA,NA,NA,NA,"Aotus nigriceps Dollman, 1909",NA,NA,"SOUTH_AMERICA","none","none",NA,"Rio Colorado, boca","Animalia Chordata Mammalia Primates Aotidae",NA,280,NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa","FMNH",NA,"Manu","en","PhysicalObject","Mammals",NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,NA,"South America, Peru, Madre de Dios, Manu, Neotropics: Rio Colorado, boca",NA,"13","http://fieldmuseum.org/about/copyright-information",NA,"MALE",NA,NA,NA,NA,"skull",NA,NA,"not recorded",NA,NA,NA,"2588889",NA,NA,NA,"6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","153429","decimal degrees","FMNH","mammals-24-sep-2020","succeded"
"Aotus nigriceps","665845899","Aotus nigriceps Dollman, 1909",-12.833333,-71.25,"gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:13.255+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219595,1,44,359,798,3239574,2436667,5219595,5219595,"Aotus nigriceps Dollman, 1909","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus nigriceps","Aotus","nigriceps","SPECIES","ACCEPTED","LC",NA,NA,"Cuzco",1954,9,21,"1954-09-21T00:00:00",NA,"2021-03-30T10:22:13.255+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE",NA,NA,NA,NA,"Peru","The Field Museum of Natural History","c7763bbf-c3c3-4a4d-a293-3fa61e56b7f3",NA,NA,NA,NA,"Mammals","665845899","c7763bbf-c3c3-4a4d-a293-3fa61e56b7f3",NA,"C. Kalinowski","84227",NA,"FMNH",NA,NA,NA,NA,"Aotus nigriceps Dollman, 1909",NA,NA,"SOUTH_AMERICA","none","none",NA,"Hacienda Villa Carmen","Animalia Chordata Mammalia Primates Aotidae",NA,600,NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa","FMNH",NA,"Paucartambo","en","PhysicalObject","Mammals",NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"CK-1639",NA,"South America, Peru, Cuzco, Paucartambo, Neotropics: Hacienda Villa Carmen",NA,"21","http://fieldmuseum.org/about/copyright-information",NA,"MALE",NA,NA,NA,NA,"skin",NA,NA,"not recorded",NA,NA,NA,"2583100",NA,NA,NA,"6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","21662","decimal degrees","FMNH","mammals-24-sep-2020","succeded"
