"species_search","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","isInCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","informationWithheld","verbatimEventDate","datasetName","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","name","occurrenceRemarks","projectId","sex","lifeStage","elevation","elevationAccuracy","continent","organismQuantity","organismQuantityType","http...rs.tdwg.org.dwc.terms.organismQuantity","institutionID","county","locality","language","type","preparations","disposition","vernacularName","http...rs.tdwg.org.dwc.terms.organismQuantityType","samplingProtocol","accessRights","collectionID","programmeAcronym","eventID","habitat","verbatimSRS","samplingEffort","municipality","verbatimCoordinateSystem","fieldNumber","verbatimElevation","identificationRemarks","individualCount","georeferencedBy","eventRemarks","datasetID","higherClassification","previousIdentifications","footprintWKT","parentEventID","locationAccordingTo","locationRemarks","fieldNotes","recordNumber","identifiedByIDs.type","identifiedByIDs.value","higherGeography","endDayOfYear","georeferenceVerificationStatus","startDayOfYear","collectionKey","recordedByIDs.type","recordedByIDs.value","georeferenceRemarks","taxonRemarks","locationID","ownerInstitutionCode","institutionKey","dynamicProperties","identificationVerificationStatus","georeferencedDate","nomenclaturalCode","georeferenceProtocol","organismID","identificationQualifier","georeferenceSources","X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.","originalNameUsage","verbatimTaxonRank","higherGeographyID","bibliographicCitation","download"
"Aotus lemurinus","1986456323","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",4.19576,-76.41473,"colmano,inmano","b538fc74-76ff-4dbe-b9eb-8b2c341fe731","005015df-170c-4f12-8e01-19877f1deba8","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-02-26T11:22:48.523+00:00","2021-03-09T10:53:00.448+00:00",34,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Valle del Cauca",2015,NA,NA,"2015-01-01T00:00:00",NA,"2021-03-09T10:53:00.448+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"FEDENA:Mamiferos:Mamiferos-138",NA,NA,NA,NA,"Trujillo-Venecia-La Devora-Reserva Natural de la Sociedad Civil La Rosa",NA,"1986456323","FEDENA:Mamiferos:Mamiferos-138",NA,"Jhonatan Granobles Cardona",NA,NA,"Fundación Ecológica Fedena (FEDENA)",NA,NA,"Jhonatan Granobles Cardona",NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,NA,NA,NA,NA,"SOUTH_AMERICA",NA,NA,NA,"8903999010-6","Trujillo","La Devora, Reserva Natural de la Sociedad Civil La Rosa","es","Evento",NA,NA,"Marteja",NA,NA,NA,NA,NA,NA,"Bosque Ripario",NA,NA,"Venecia",NA,NA,NA,NA,NA,"Wilfredo Aranzazu",NA,NA,NA,"Aotus lemurinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus lemurinus","1986456328","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",4.20148,-76.41657,"colmano,inmano","b538fc74-76ff-4dbe-b9eb-8b2c341fe731","005015df-170c-4f12-8e01-19877f1deba8","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-02-26T11:22:48.523+00:00","2021-03-09T10:53:00.447+00:00",34,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Valle del Cauca",2015,NA,NA,"2015-01-01T00:00:00",NA,"2021-03-09T10:53:00.447+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"FEDENA:Mamiferos:Mamiferos-120",NA,NA,NA,NA,"Trujillo-Venecia-La Devora- Reserva Natural de la Sociedad Civil La Cascada",NA,"1986456328","FEDENA:Mamiferos:Mamiferos-120",NA,"Jhonatan Granobles Cardona",NA,NA,"Fundación Ecológica Fedena (FEDENA)",NA,NA,"Jhonatan Granobles Cardona",NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,NA,NA,NA,NA,"SOUTH_AMERICA",NA,NA,NA,"8903999010-6","Trujillo","La Devora, Reserva Natural de la Sociedad Civil La Cascada","es","Evento",NA,NA,"Marteja",NA,NA,NA,NA,NA,NA,"Bosque Secundario",NA,NA,"Venecia",NA,NA,NA,NA,NA,"Wilfredo Aranzazu",NA,NA,NA,"Aotus lemurinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus lemurinus","1986456342","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",4.02402,-76.479,"colmano,inmano","b538fc74-76ff-4dbe-b9eb-8b2c341fe731","005015df-170c-4f12-8e01-19877f1deba8","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-02-26T11:22:48.523+00:00","2021-03-09T10:53:00.353+00:00",34,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Valle del Cauca",2015,NA,NA,"2015-01-01T00:00:00",NA,"2021-03-09T10:53:00.353+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"FEDENA:Mamiferos:Mamiferos-202",NA,NA,NA,NA,"Darién-Cristalina Alta-Reserva Natural de la Sociedad Civil Buenavista",NA,"1986456342","FEDENA:Mamiferos:Mamiferos-202",NA,"Jhonatan Granobles Cardona",NA,NA,"Fundación Ecológica Fedena (FEDENA)",NA,NA,"Jhonatan Granobles Cardona",NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,NA,NA,NA,NA,"SOUTH_AMERICA",NA,NA,NA,"8903999010-6","Calima","Cristalina Alta, Reserva Natural de la Sociedad Civil Buenavista","es","Evento",NA,NA,"Marteja",NA,NA,NA,NA,NA,NA,"Agroecosistema Cafetero",NA,NA,"Darién",NA,NA,NA,NA,NA,"Wilfredo Aranzazu",NA,NA,NA,"Aotus lemurinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus lemurinus","1639428281","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",3.399294,-76.617303,"cdround,osiic,colmafu,inmano","3546c1aa-a3e2-4888-870f-b246cd0971ed","acdeb4a9-78c7-423b-bb21-fb5c4e515854","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-02-26T22:42:55.718+00:00","2021-03-09T11:46:04.745+00:00",144,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Valle del Cauca",2014,8,NA,"2014-08-01T00:00:00",NA,"2021-03-09T11:46:04.745+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","Corporación para la Gestión Ambiental Biodiversa","BIODIVERSA-ACODAL:2014-MM-294",NA,NA,NA,NA,NA,"Mamiferos","1639428281","BIODIVERSA-ACODAL:2014-MM-294",NA,"Alex Cortés | Andrea Borrero | Martha Silva Velasco | Reisa Valencia Daza","MM-294",NA,"900425123-7",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,"BIODIVERSA-ACODAL-ART111",NA,NA,2000,400,"SOUTH_AMERICA",NA,NA,NA,"900425123-7","Cali","Corregimiento Villacarmelo, predio La Carolina","es","Evento",NA,NA,"Marteja | Mono nocturno",NA,"Entrevista, Observación directa","Solo para uso no comercial",NA,NA,NA,NA,NA,NA,NA,"Grados, minutos, segundos",NA,"1600-2400 m",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dfcfc1a4-6201-46f1-872d-0f6bec5cf0ba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus lemurinus","1639428282","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",3.825078,-76.200167,"cdround,osiic,colmafu,inmano","3546c1aa-a3e2-4888-870f-b246cd0971ed","acdeb4a9-78c7-423b-bb21-fb5c4e515854","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-02-26T22:42:55.718+00:00","2021-03-09T11:46:04.468+00:00",144,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Valle del Cauca",2014,8,NA,"2014-08-01T00:00:00",NA,"2021-03-09T11:46:04.468+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","Corporación para la Gestión Ambiental Biodiversa","BIODIVERSA-ACODAL:2014-MM-669",NA,NA,NA,NA,NA,"Mamiferos","1639428282","BIODIVERSA-ACODAL:2014-MM-669",NA,"Alex Cortés | Andrea Borrero | Martha Silva Velasco | Reisa Valencia Daza","MM-669",NA,"900425123-7",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,"BIODIVERSA-ACODAL-ART111",NA,NA,2365,185,"SOUTH_AMERICA",NA,NA,NA,"900425123-7","Guacarí","Corregimiento Monterrey, Vereda Miraflores, predio Las Fuentes","es","Evento",NA,NA,NA,NA,NA,"Solo para uso no comercial",NA,NA,NA,NA,NA,NA,NA,"Grados, minutos, segundos",NA,"2180 -2550 m",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dfcfc1a4-6201-46f1-872d-0f6bec5cf0ba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus lemurinus","1639428284","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",3.823642,-76.214111,"cdround,osiic,colmafu,inmano","3546c1aa-a3e2-4888-870f-b246cd0971ed","acdeb4a9-78c7-423b-bb21-fb5c4e515854","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-02-26T22:42:55.718+00:00","2021-03-09T11:46:03.771+00:00",144,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Valle del Cauca",2014,8,NA,"2014-08-01T00:00:00",NA,"2021-03-09T11:46:03.771+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","Corporación para la Gestión Ambiental Biodiversa","BIODIVERSA-ACODAL:2014-MM-601",NA,NA,NA,NA,NA,"Mamiferos","1639428284","BIODIVERSA-ACODAL:2014-MM-601",NA,"Alex Cortés | Andrea Borrero | Martha Silva Velasco | Reisa Valencia Daza","MM-601",NA,"900425123-7",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,"BIODIVERSA-ACODAL-ART111",NA,NA,1868.5,48.5,"SOUTH_AMERICA",NA,NA,NA,"900425123-7","Guacarí","Corregimiento Santa Rosa de Tapias, Vereda Alto de Tapias, predio El Tabor 3","es","Evento",NA,NA,NA,NA,NA,"Solo para uso no comercial",NA,NA,NA,NA,NA,NA,NA,"Grados, minutos, segundos",NA,"1820-1917 m",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dfcfc1a4-6201-46f1-872d-0f6bec5cf0ba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus lemurinus","1639428286","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",3.396753,-76.173442,"cdround,osiic,colmafu,inmano","3546c1aa-a3e2-4888-870f-b246cd0971ed","acdeb4a9-78c7-423b-bb21-fb5c4e515854","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-02-26T22:42:55.718+00:00","2021-03-09T11:46:04.069+00:00",144,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Valle del Cauca",2014,8,NA,"2014-08-01T00:00:00",NA,"2021-03-09T11:46:04.069+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","Corporación para la Gestión Ambiental Biodiversa","BIODIVERSA-ACODAL:2014-MM-833",NA,NA,NA,NA,NA,"Mamiferos","1639428286","BIODIVERSA-ACODAL:2014-MM-833",NA,"Alex Cortés | Andrea Borrero | Martha Silva Velasco | Reisa Valencia Daza","MM-833",NA,"900425123-7",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,"BIODIVERSA-ACODAL-ART111",NA,NA,1960,100,"SOUTH_AMERICA",NA,NA,NA,"900425123-7","Pradera","Corregimiento San Isidro, predio La Cuchilla","es","Evento",NA,NA,NA,NA,NA,"Solo para uso no comercial",NA,NA,NA,NA,NA,NA,NA,"Grados, minutos, segundos",NA,"1860-2060 m",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dfcfc1a4-6201-46f1-872d-0f6bec5cf0ba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus lemurinus","1639428287","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",3.820861,-76.211369,"cdround,osiic,colmafu,inmano","3546c1aa-a3e2-4888-870f-b246cd0971ed","acdeb4a9-78c7-423b-bb21-fb5c4e515854","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-02-26T22:42:55.718+00:00","2021-03-09T11:46:03.630+00:00",144,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Valle del Cauca",2014,8,NA,"2014-08-01T00:00:00",NA,"2021-03-09T11:46:03.630+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","Corporación para la Gestión Ambiental Biodiversa","BIODIVERSA-ACODAL:2014-MM-635",NA,NA,NA,NA,NA,"Mamiferos","1639428287","BIODIVERSA-ACODAL:2014-MM-635",NA,"Alex Cortés | Andrea Borrero | Martha Silva Velasco | Reisa Valencia Daza","MM-635",NA,"900425123-7",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,"BIODIVERSA-ACODAL-ART111",NA,NA,2035,135,"SOUTH_AMERICA",NA,NA,NA,"900425123-7","Guacarí","Corregimiento Santa Rosa de Tapias, Vereda Alto de Tapias, predio El Silencio","es","Evento",NA,NA,NA,NA,NA,"Solo para uso no comercial",NA,NA,NA,NA,NA,NA,NA,"Grados, minutos, segundos",NA,"1900-2170 m",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dfcfc1a4-6201-46f1-872d-0f6bec5cf0ba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus lemurinus","1639428288","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",3.411775,-76.654678,"cdround,osiic,colmafu,inmano","3546c1aa-a3e2-4888-870f-b246cd0971ed","acdeb4a9-78c7-423b-bb21-fb5c4e515854","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-02-26T22:42:55.718+00:00","2021-03-09T11:46:05.424+00:00",144,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Valle del Cauca",2014,8,NA,"2014-08-01T00:00:00",NA,"2021-03-09T11:46:05.424+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","Corporación para la Gestión Ambiental Biodiversa","BIODIVERSA-ACODAL:2014-MM-309",NA,NA,NA,NA,NA,"Mamiferos","1639428288","BIODIVERSA-ACODAL:2014-MM-309",NA,"Alex Cortés | Andrea Borrero | Martha Silva Velasco | Reisa Valencia Daza","MM-309",NA,"900425123-7",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,"BIODIVERSA-ACODAL-ART111",NA,NA,2250,150,"SOUTH_AMERICA",NA,NA,NA,"900425123-7","Cali","Corregimiento Los Andes, predio El Danubio","es","Evento",NA,NA,"Marteja | Mono nocturno",NA,"Entrevista, Observación directa","Solo para uso no comercial",NA,NA,NA,NA,NA,NA,NA,"Grados, minutos, segundos",NA,"2100-2400 m",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dfcfc1a4-6201-46f1-872d-0f6bec5cf0ba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus lemurinus","1639428291","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",3.542075,-76.599542,"cdround,osiic,colmafu,inmano","3546c1aa-a3e2-4888-870f-b246cd0971ed","acdeb4a9-78c7-423b-bb21-fb5c4e515854","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-02-26T22:42:55.718+00:00","2021-03-09T11:46:05.256+00:00",144,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Valle del Cauca",2014,8,NA,"2014-08-01T00:00:00",NA,"2021-03-09T11:46:05.256+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","Corporación para la Gestión Ambiental Biodiversa","BIODIVERSA-ACODAL:2014-MM-360",NA,NA,NA,NA,NA,"Mamiferos","1639428291","BIODIVERSA-ACODAL:2014-MM-360",NA,"Alex Cortés | Andrea Borrero | Martha Silva Velasco | Reisa Valencia Daza","MM-360",NA,"900425123-7",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,"BIODIVERSA-ACODAL-ART111",NA,NA,2014.5,44.5,"SOUTH_AMERICA",NA,NA,NA,"900425123-7","Cali","Corregimiento La Elvira, predio La Paniquita","es","Evento",NA,NA,NA,NA,NA,"Solo para uso no comercial",NA,NA,NA,NA,NA,NA,NA,"Grados, minutos, segundos",NA,"1970-2059 m",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dfcfc1a4-6201-46f1-872d-0f6bec5cf0ba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus lemurinus","1639428295","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",3.440694,-76.625681,"cdround,osiic,colmafu,inmano","3546c1aa-a3e2-4888-870f-b246cd0971ed","acdeb4a9-78c7-423b-bb21-fb5c4e515854","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-02-26T22:42:55.718+00:00","2021-03-09T11:46:05.321+00:00",144,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Valle del Cauca",2014,8,NA,"2014-08-01T00:00:00",NA,"2021-03-09T11:46:05.321+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","Corporación para la Gestión Ambiental Biodiversa","BIODIVERSA-ACODAL:2014-MM-325",NA,NA,NA,NA,NA,"Mamiferos","1639428295","BIODIVERSA-ACODAL:2014-MM-325",NA,"Alex Cortés | Andrea Borrero | Martha Silva Velasco | Reisa Valencia Daza","MM-325",NA,"900425123-7",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,"BIODIVERSA-ACODAL-ART111",NA,NA,1855,225,"SOUTH_AMERICA",NA,NA,NA,"900425123-7","Cali","Corregimiento Pichindé, Zona rural del municipio de Cali, predio Los Alpes","es","Evento",NA,NA,NA,NA,NA,"Solo para uso no comercial",NA,NA,NA,NA,NA,NA,NA,"Grados, minutos, segundos",NA,"1630-2080 m",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dfcfc1a4-6201-46f1-872d-0f6bec5cf0ba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus lemurinus","1639428296","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",3.9902,-76.404503,"cdround,osiic,colmafu,inmano","3546c1aa-a3e2-4888-870f-b246cd0971ed","acdeb4a9-78c7-423b-bb21-fb5c4e515854","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-02-26T22:42:55.718+00:00","2021-03-09T11:46:05.061+00:00",144,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Valle del Cauca",2014,8,20,"2014-08-20T00:00:00",NA,"2021-03-09T11:46:05.061+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","Corporación para la Gestión Ambiental Biodiversa","BIODIVERSA-ACODAL:2014-MM-940",NA,NA,NA,NA,NA,"Mamiferos","1639428296","BIODIVERSA-ACODAL:2014-MM-940",NA,"Alex Cortés | Andrea Borrero | Martha Silva Velasco | Reisa Valencia Daza","MM-940",NA,"900425123-7",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,"BIODIVERSA-ACODAL-ART111",NA,NA,1754.5,35.5,"SOUTH_AMERICA",NA,NA,NA,"900425123-7","Yotoco","Corregimiento El Bosque, Vereda La Argelia, predio El Edén","es","Evento",NA,NA,NA,NA,"Entrevista","Solo para uso no comercial",NA,NA,NA,NA,NA,NA,NA,"Grados, minutos, segundos",NA,"1719-1790 m",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dfcfc1a4-6201-46f1-872d-0f6bec5cf0ba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
