"species_search","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","establishmentMeans","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","continent","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","institutionKey","collectionKey","isInCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","identifier","institutionID","nomenclaturalCode","verbatimEventDate","higherGeography","endDayOfYear","georeferenceVerificationStatus","locality","verbatimLocality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","vernacularName","institutionCode","rights","startDayOfYear","occurrenceRemarks","accessRights","behavior","name","individualCount","sex","dateIdentified","coordinateUncertaintyInMeters","dynamicProperties","identificationVerificationStatus","locationAccordingTo","preparations","eventTime","identificationRemarks","identifiedBy","georeferencedDate","recordNumber","georeferencedBy","georeferenceProtocol","verbatimCoordinateSystem","otherCatalogNumbers","organismID","previousIdentifications","identificationQualifier","collectionID","higherClassification","georeferenceSources","elevation","rightsHolder","higherGeographyID","locationRemarks","georeferenceRemarks","disposition","ownerInstitutionCode","county","fieldNumber","lifeStage","waterBody","habitat","datasetName","elevationAccuracy","eventRemarks","bibliographicCitation","eventID","locationID","identificationID","originalNameUsage","verbatimTaxonRank","recordedByIDs.type","recordedByIDs.value","nameAccordingTo","projectId","coordinatePrecision","earliestAgeOrLowestStage","namePublishedInYear","associatedReferences","taxonID","taxonConceptID","lithostratigraphicTerms","X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.","organismQuantity","organismQuantityType","http...rs.tdwg.org.dwc.terms.organismQuantity","http...rs.tdwg.org.dwc.terms.organismQuantityType","datasetID","parentNameUsage","download"
"Aotus trivirgatus","197010178","Aotus trivirgatus (Humboldt, 1811)",-13.503,-69.683,"elnn,gass84,colmafu,inmano","4d749d70-e2e1-11dd-8102-b8a03c50a862","335880a0-e2e1-11dd-8102-b8a03c50a862",NA,"605ef338-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-03-03T20:23:59.022+00:00","2021-03-09T14:08:13.000+00:00",68,"335880a0-e2e1-11dd-8102-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",NA,5219590,1,44,359,798,3239574,2436667,5219590,5219590,"Aotus trivirgatus (Humboldt, 1811)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus trivirgatus","Aotus","trivirgatus","SPECIES","ACCEPTED","LC",NA,NA,1992,5,1,"1992-05-01T00:00:00",NA,"2021-03-09T14:08:13.000+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",NA,"6e60117d-86fc-4a57-970d-1cddc9ea30da",FALSE,"WGS84","Mammalia","PE","none","none","Peru","197010178",NA,NA,NA,NA,NA,NA,"Cerros del Tavara",NA,NA,"36","197010178",NA,NA,"Louise H. Emmons","63437",NA,"Conservation International",NA,NA,NA,NA,NA,"Aotus trivirgatus (Humboldt, 1811)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus trivirgatus","197008952","Aotus trivirgatus (Humboldt, 1811)",-10.767,-66.733,"gass84,colmafu,inmano","4d749d70-e2e1-11dd-8102-b8a03c50a862","335880a0-e2e1-11dd-8102-b8a03c50a862",NA,"605ef338-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-03-03T20:23:59.022+00:00","2021-03-09T14:08:10.942+00:00",68,"335880a0-e2e1-11dd-8102-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",NA,5219590,1,44,359,798,3239574,2436667,5219590,5219590,"Aotus trivirgatus (Humboldt, 1811)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus trivirgatus","Aotus","trivirgatus","SPECIES","ACCEPTED","LC",NA,NA,1992,6,23,"1992-06-23T00:00:00",NA,"2021-03-09T14:08:10.942+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",NA,"b2bfa022-ea97-4883-b16c-1cfa75087cbf",FALSE,"WGS84","Mammalia","BO","none","none","Bolivia (Plurinational State of)","197008952",NA,NA,NA,NA,NA,NA,"Pando Region",NA,NA,"25","197008952",NA,NA,"Lucia Luna","5848",NA,"Conservation International",NA,NA,NA,NA,NA,"Aotus trivirgatus (Humboldt, 1811)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus trivirgatus","197008957","Aotus trivirgatus (Humboldt, 1811)",-10.954,-66.833,"gass84,colmafu,inmano","4d749d70-e2e1-11dd-8102-b8a03c50a862","335880a0-e2e1-11dd-8102-b8a03c50a862",NA,"605ef338-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-03-03T20:23:59.022+00:00","2021-03-09T14:08:10.942+00:00",68,"335880a0-e2e1-11dd-8102-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",NA,5219590,1,44,359,798,3239574,2436667,5219590,5219590,"Aotus trivirgatus (Humboldt, 1811)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus trivirgatus","Aotus","trivirgatus","SPECIES","ACCEPTED","LC",NA,NA,1992,6,23,"1992-06-23T00:00:00",NA,"2021-03-09T14:08:10.942+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",NA,"b2bfa022-ea97-4883-b16c-1cfa75087cbf",FALSE,"WGS84","Mammalia","BO","none","none","Bolivia (Plurinational State of)","197008957",NA,NA,NA,NA,NA,NA,"Site 3: Ingavi",NA,NA,"25","197008957",NA,NA,"Louise H. Emmons","7819",NA,"Conservation International",NA,NA,NA,NA,NA,"Aotus trivirgatus (Humboldt, 1811)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus trivirgatus","197008968","Aotus trivirgatus (Humboldt, 1811)",-10.667,-66.85,"gass84,colmafu,inmano","4d749d70-e2e1-11dd-8102-b8a03c50a862","335880a0-e2e1-11dd-8102-b8a03c50a862",NA,"605ef338-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-03-03T20:23:59.022+00:00","2021-03-09T14:08:10.942+00:00",68,"335880a0-e2e1-11dd-8102-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",NA,5219590,1,44,359,798,3239574,2436667,5219590,5219590,"Aotus trivirgatus (Humboldt, 1811)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus trivirgatus","Aotus","trivirgatus","SPECIES","ACCEPTED","LC",NA,NA,1992,6,23,"1992-06-23T00:00:00",NA,"2021-03-09T14:08:10.942+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",NA,"b2bfa022-ea97-4883-b16c-1cfa75087cbf",FALSE,"WGS84","Mammalia","BO","none","none","Bolivia (Plurinational State of)","197008968",NA,NA,NA,NA,NA,NA,"Site 2: Centro Dieciocho",NA,NA,"25","197008968",NA,NA,"Louise H. Emmons","15207",NA,"Conservation International",NA,NA,NA,NA,NA,"Aotus trivirgatus (Humboldt, 1811)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus trivirgatus","197010177","Aotus trivirgatus (Humboldt, 1811)",-9.867,-65.7,"gass84,colmafu,inmano","4d749d70-e2e1-11dd-8102-b8a03c50a862","335880a0-e2e1-11dd-8102-b8a03c50a862",NA,"605ef338-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-03-03T20:23:59.022+00:00","2021-03-09T14:08:13.000+00:00",68,"335880a0-e2e1-11dd-8102-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",NA,5219590,1,44,359,798,3239574,2436667,5219590,5219590,"Aotus trivirgatus (Humboldt, 1811)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus trivirgatus","Aotus","trivirgatus","SPECIES","ACCEPTED","LC",NA,NA,1992,6,23,"1992-06-23T00:00:00",NA,"2021-03-09T14:08:13.000+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",NA,"b2bfa022-ea97-4883-b16c-1cfa75087cbf",FALSE,"WGS84","Mammalia","BO","none","none","Bolivia (Plurinational State of)","197010177",NA,NA,NA,NA,NA,NA,"Site 5: Main Camp on Rio Negro",NA,NA,"25","197010177",NA,NA,"Louise H. Emmons","63431",NA,"Conservation International",NA,NA,NA,NA,NA,"Aotus trivirgatus (Humboldt, 1811)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus trivirgatus","476816741","Aotus trivirgatus (Humboldt, 1811)",8,38,"osiic,colmafu,inmafu","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","b4640710-8e03-11d8-b956-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b0f5183c-5ed0-47f4-b75f-65e0c1036cb5","US","DWC_ARCHIVE","2021-09-09T23:41:39.384+00:00","2021-09-10T00:28:32.623+00:00",380,"b4640710-8e03-11d8-b956-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",NA,5219590,1,44,359,798,3239574,2436667,5219590,5219590,"Aotus trivirgatus (Humboldt, 1811)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus trivirgatus","Aotus","trivirgatus","SPECIES","ACCEPTED","LC","AFRICA",NA,1992,9,24,"1992-09-24T00:00:00",NA,"2021-09-10T00:28:32.623+00:00","http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:61071","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","1cfca87c-083e-4d67-8e60-cb7d311f6058","2c3695ff-a712-4a47-8665-f313dc0a1a5d",FALSE,"WGS84","Mammalia","ET","none","none","Ethiopia","MCZ:Mamm:61071","b4640710-8e03-11d8-b956-b8a03c50a862","ICZN","Rec 24 September 1992","Africa: Ethiopia",NA,"unverified","[no specific locality data]","[no verbatim locality data]","en","Mamm","476816741","MCZ:Mamm:61071","PhysicalObject","[no agent data]","61071",NA,"MCZ",NA,"0","sex: unknown",NA,NA,"Aotus trivirgatus (Humboldt, 1811)",1,NA,NA,301,"{\"sex\":\"unknown\"}",NA,NA,"whole animal (ethanol)",NA,"Completely dissected carcass. This specimen was found in almost dried-up barrels in the HU Peabody Basement with several others (MCZ 61068 through 61073, and 66423) in September 1992 by Laura McLatchy and Dr. David Pilbeam. See Accession information (JM Chupasko 7 Feb 2012).","[no agent data]",NA,NA,"Brendan Haley","GEOLocate","decimal degrees","previous number=CFS 865",NA,NA,NA,NA,"Animalia Chordata Mammalia Primates Cebidae Aotus trivirgatus","GEOLocate batch georeferencing, 2018-11-28",NA,"President and Fellows of Harvard College","http://vocab.getty.edu/tgn/7000489","No locality data in catalogue, the cards say Abyssinia. Received from Dr. David Pilbeam on 24 Sept 1992.","[UNDER REVIEW; GEOLOCATE_SCORE: 83; GEOLOCATE_PRECISION: High; GEOLOCATE_NUMRESULTS: 1]","unknown","Museum of Comparative Zoology, Harvard University",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus trivirgatus","1147145613","Aotus trivirgatus (Humboldt, 1811)",-17.85,-60.17,"colmafu,inmafu","7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1","e2e717bf-551a-4917-bdc9-4fa0f342c530","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-03-03T18:23:04.512+00:00","2021-03-09T21:28:10.324+00:00",143,"2053a639-84c3-4be5-b8bc-96b6d88a976c","MACHINE_OBSERVATION","PRESENT","NATIVE",5219590,1,44,359,798,3239574,2436667,5219590,5219590,"Aotus trivirgatus (Humboldt, 1811)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus trivirgatus","Aotus","trivirgatus","SPECIES","ACCEPTED","LC","SOUTH_AMERICA","Santa Cruz",1992,10,5,"1992-10-05T00:00:00","2015-11-04T00:00:00.000+00:00","2021-03-09T21:28:10.324+00:00","http://macaulaylibrary.org/audio/90165","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","8d313059-3f5e-411e-b176-6553050ff8c6","ee382c8a-0a71-492b-a9fa-5e383ae0ec56",FALSE,"WGS84","Mammalia","BO","none","none","Bolivia (Plurinational State of)","862b0a33-8661-4169-915b-e753f50a0827","urn:lsid:biocol.org:col:34939","ICZN","5-Oct-1992","| BOLIVIA | SANTA CRUZ |  |  |  |  |","279","requires verification","Rio Negro; \"la Chonta\"; Asencion","Bolivia | Santa Cruz | Rio Negro; \"la Chonta\"; Asencion","en","ML","1147145613","862b0a33-8661-4169-915b-e753f50a0827","Sound","Guy Cox","90165","northern night monkey","CLO","http://creativecommons.org/publicdomain/zero/1.0","279","NOTES: Breeding status: ?TerritorialNumber of individuals=AM1+AF1+;","http://vertnet.org/resources/norms.html","call; emit alarm; Social context: troop; Social context: family","Aotus trivirgatus (Humboldt, 1811)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus trivirgatus","1147032335","Aotus trivirgatus (Humboldt, 1811)",-12.121403,-71.089097,"colmafu,inmafu","7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1","e2e717bf-551a-4917-bdc9-4fa0f342c530","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-03-03T18:23:04.512+00:00","2021-03-09T21:28:04.897+00:00",143,"2053a639-84c3-4be5-b8bc-96b6d88a976c","MACHINE_OBSERVATION","PRESENT","NATIVE",5219590,1,44,359,798,3239574,2436667,5219590,5219590,"Aotus trivirgatus (Humboldt, 1811)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus trivirgatus","Aotus","trivirgatus","SPECIES","ACCEPTED","LC","SOUTH_AMERICA","Madre de Dios",1991,5,18,"1991-05-18T00:00:00","2015-11-04T00:00:00.000+00:00","2021-03-09T21:28:04.897+00:00","http://macaulaylibrary.org/audio/184929","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","8d313059-3f5e-411e-b176-6553050ff8c6","ee382c8a-0a71-492b-a9fa-5e383ae0ec56",FALSE,"WGS84","Mammalia","PE","none","none","Peru","02738031-20fa-4433-861f-3fd5a311de87","urn:lsid:biocol.org:col:34939","ICZN","18-May-1991","| Peru | Madre de Dios |  |  |  |  |","138","requires verification","Cocha Juarez; Manu Lodge","Peru | Madre de Dios | Cocha Juarez; Manu Lodge","en","ML","1147032335","02738031-20fa-4433-861f-3fd5a311de87","Sound","Paul K Donahue","184929","northern night monkey","CLO","http://creativecommons.org/publicdomain/zero/1.0","138","Habitat: tropical, rainforest, evergreen, forest edgeAdult male?","http://vertnet.org/resources/norms.html","advertise; call","Aotus trivirgatus (Humboldt, 1811)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus trivirgatus","1145769474","Aotus trivirgatus (Humboldt, 1811)",-6.75,-70.85,"gass84,gdativ,osiic,incomis,inmafu","0daed095-478a-4af6-abf5-18acb790fbb2","8edbbde0-055e-11d8-b850-b8a03c50a862",NA,"a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-08-26T18:00:18.086+00:00","2021-08-26T18:05:11.344+00:00",270,"2053a639-84c3-4be5-b8bc-96b6d88a976c","PRESERVED_SPECIMEN","PRESENT",NA,5219590,1,44,359,798,3239574,2436667,5219590,5219590,"Aotus trivirgatus (Humboldt, 1811)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus trivirgatus","Aotus","trivirgatus","SPECIES","ACCEPTED","LC","SOUTH_AMERICA","Amazonas",1991,9,28,"1991-09-28T00:00:00","2021-07-17T15:41:31.132+00:00","2021-08-26T18:05:11.344+00:00","http://arctos.database.museum/guid/MVZ:Mamm:193672","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","59175240-4500-42b9-9e98-42ae299a5e9b",NA,FALSE,"WGS84","Mammalia","BR","none","none","Brazil","http://arctos.database.museum/guid/MVZ:Mamm:193672?seid=94263","MVZ","ICZN","28 Sep 1991","South America, Brazil, Amazonas","271","unverified","Seringal Condor, left bank Rio Juruá","Seringal Condor, left bank Rio Juruá","en","Mammal specimens","1145769474","http://arctos.database.museum/guid/MVZ:Mamm:193672?seid=94263","PhysicalObject","Collector(s): Maria Nazareth F. da Silva","MVZ:Mamm:193672",NA,"MVZ",NA,NA,NA,"http://vertnet.org/resources/norms.html",NA,"Aotus trivirgatus (Humboldt, 1811)",1,"MALE","2001-03-23T00:00:00",500,"sex=male","features","James L. Patton","tissue; tissue sample","1991-09-28","Former nature_of_id: field.","James L. Patton","1999-01-27 00:00:00","18","James L. Patton","not recorded","deg. min. sec.","collector number=18, Museu Paraense Emílio Goeldi=MPEG","http://arctos.database.museum/guid/MVZ:Mamm:193672","[{\"scientific_name\":\"Aotus trivirgatus\",\"nature_of_id\":\"features\",\"accepted_id_fg\":1,\"made_date\":\"2001-03-23\",\"short_citation\":null,\"publication_id\":null,\"identification_remarks\":\"Former nature_of_id: field.\",\"idby\":\"James L. Patton\",\"concept_label\":null}]","A","28","Animalia, Chordata, Mammalia, Primates, Anthropoidea, Cebidae, Aotus,","RadamBrasil 1:250,000 Folha Itiquaf, SB.19-Y-A, 1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus trivirgatus","197008944","Aotus trivirgatus (Humboldt, 1811)",-18.75,-62.217,"gass84,colmafu,inmano","4d749d70-e2e1-11dd-8102-b8a03c50a862","335880a0-e2e1-11dd-8102-b8a03c50a862",NA,"605ef338-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-03-03T20:23:59.022+00:00","2021-03-09T14:08:10.943+00:00",68,"335880a0-e2e1-11dd-8102-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",NA,5219590,1,44,359,798,3239574,2436667,5219590,5219590,"Aotus trivirgatus (Humboldt, 1811)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus trivirgatus","Aotus","trivirgatus","SPECIES","ACCEPTED","LC",NA,NA,1990,6,1,"1990-06-01T00:00:00",NA,"2021-03-09T14:08:10.943+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",NA,"9c6d9195-329b-4d2b-8258-b4089c40cb87",FALSE,"WGS84","Mammalia","BO","none","none","Bolivia (Plurinational State of)","197008944",NA,NA,NA,NA,NA,NA,"Curuyuqui",NA,NA,"32","197008944",NA,NA,"Louise H. Emmons","2873",NA,"Conservation International",NA,NA,NA,NA,NA,"Aotus trivirgatus (Humboldt, 1811)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus trivirgatus","197010210","Aotus trivirgatus (Humboldt, 1811)",-19.917,-62.567,"gass84,colmafu,inmano","4d749d70-e2e1-11dd-8102-b8a03c50a862","335880a0-e2e1-11dd-8102-b8a03c50a862",NA,"605ef338-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-03-03T20:23:59.022+00:00","2021-03-09T14:08:13.736+00:00",68,"335880a0-e2e1-11dd-8102-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",NA,5219590,1,44,359,798,3239574,2436667,5219590,5219590,"Aotus trivirgatus (Humboldt, 1811)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus trivirgatus","Aotus","trivirgatus","SPECIES","ACCEPTED","LC",NA,NA,1990,6,1,"1990-06-01T00:00:00",NA,"2021-03-09T14:08:13.736+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",NA,"9c6d9195-329b-4d2b-8258-b4089c40cb87",FALSE,"WGS84","Mammalia","BO","none","none","Bolivia (Plurinational State of)","197010210",NA,NA,NA,NA,NA,NA,"Perforacion",NA,NA,"32","197010210",NA,NA,NA,"59554",NA,"Conservation International",NA,NA,NA,NA,NA,"Aotus trivirgatus (Humboldt, 1811)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus trivirgatus","1147106046","Aotus trivirgatus (Humboldt, 1811)",-0.4,-76.65,"colmafu,inmafu","7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1","e2e717bf-551a-4917-bdc9-4fa0f342c530","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-03-03T18:23:04.512+00:00","2021-03-09T21:28:07.208+00:00",143,"2053a639-84c3-4be5-b8bc-96b6d88a976c","MACHINE_OBSERVATION","PRESENT","NATIVE",5219590,1,44,359,798,3239574,2436667,5219590,5219590,"Aotus trivirgatus (Humboldt, 1811)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus trivirgatus","Aotus","trivirgatus","SPECIES","ACCEPTED","LC","SOUTH_AMERICA","Napo",1990,7,8,"1990-07-08T00:00:00","2015-11-04T00:00:00.000+00:00","2021-03-09T21:28:07.208+00:00","http://macaulaylibrary.org/audio/82320","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","8d313059-3f5e-411e-b176-6553050ff8c6","ee382c8a-0a71-492b-a9fa-5e383ae0ec56",FALSE,"WGS84","Mammalia","EC","none","none","Ecuador","58127cdf-a42d-475e-8c6a-8bd03585b18a","urn:lsid:biocol.org:col:34939","ICZN","8-Jul-1990","| Ecuador | Napo |  |  |  |  |","189","requires verification","Rio Napo; La Selva Lodge","Ecuador | Napo | Rio Napo; La Selva Lodge","en","ML","1147106046","58127cdf-a42d-475e-8c6a-8bd03585b18a","Sound","Paul K Donahue","82320","northern night monkey","CLO","http://creativecommons.org/publicdomain/zero/1.0","189","NOTES: Breeding status: Territorial","http://vertnet.org/resources/norms.html","call","Aotus trivirgatus (Humboldt, 1811)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus trivirgatus","1147124667","Aotus trivirgatus (Humboldt, 1811)",-11.08,-68.89,"colmafu,inmafu","7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1","e2e717bf-551a-4917-bdc9-4fa0f342c530","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-03-03T18:23:04.512+00:00","2021-03-09T21:28:06.416+00:00",143,"2053a639-84c3-4be5-b8bc-96b6d88a976c","MACHINE_OBSERVATION","PRESENT","NATIVE",5219590,1,44,359,798,3239574,2436667,5219590,5219590,"Aotus trivirgatus (Humboldt, 1811)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus trivirgatus","Aotus","trivirgatus","SPECIES","ACCEPTED","LC","SOUTH_AMERICA","Pando",1986,6,22,"1986-06-22T00:00:00","2015-11-04T00:00:00.000+00:00","2021-03-09T21:28:06.416+00:00","http://macaulaylibrary.org/audio/38933","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","8d313059-3f5e-411e-b176-6553050ff8c6","ee382c8a-0a71-492b-a9fa-5e383ae0ec56",FALSE,"WGS84","Mammalia","BO","none","none","Bolivia (Plurinational State of)","6dd7bcad-83ec-4c21-8de0-aa0703de7643","urn:lsid:biocol.org:col:34939","ICZN","22-Jun-1986","| Bolivia | Pando |  |  |  |  |","173","requires verification","Cobija; Camino Mucden","Bolivia | Pando | Cobija; Camino Mucden","en","ML","1147124667","6dd7bcad-83ec-4c21-8de0-aa0703de7643","Sound","Theodore A Parker, III","38933","northern night monkey","CLO","http://creativecommons.org/publicdomain/zero/1.0","173","NOTES: Breeding status: Territorial","http://vertnet.org/resources/norms.html","song; advertise","Aotus trivirgatus (Humboldt, 1811)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
