"species_search","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","isInCluster","geodeticDatum","class","countryCode","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","country","rightsHolder","identifier","http...unknown.org.nick","verbatimEventDate","datasetName","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","name","recordedByIDs","identifiedByIDs","lifeStage","identificationRemarks","occurrenceRemarks","elevation","elevationAccuracy","continent","institutionKey","institutionID","municipality","county","locality","language","type","collectionID","individualCount","vernacularName","higherClassification","eventID","habitat","samplingProtocol","parentEventID","sampleSizeUnit","sampleSizeValue","http...rs.tdwg.org.dwc.terms.sampleSizeValue","http...rs.tdwg.org.dwc.terms.sampleSizeUnit","eventRemarks","X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.","establishmentMeans","collectionKey","nomenclaturalCode","higherGeography","endDayOfYear","georeferenceVerificationStatus","startDayOfYear","accessRights","behavior","sex","dynamicProperties","identificationVerificationStatus","locationAccordingTo","preparations","georeferencedDate","recordNumber","georeferencedBy","georeferenceProtocol","verbatimCoordinateSystem","otherCatalogNumbers","organismID","previousIdentifications","identificationQualifier","associatedSequences","georeferenceSources","locationRemarks","infraspecificEpithet","fieldNumber","ownerInstitutionCode","datasetID","higherGeographyID","disposition","georeferenceRemarks","X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.","download"
"Pithecia monachus","1322315093","Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)",-9.17,-60.63,"gass84,osiic,colmafu","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2021-09-05T14:54:29.296+00:00","2021-09-08T13:29:22.697+00:00",215,"bc092ff0-02e4-11dc-991f-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2436375,1,44,359,798,5486,2436370,2436375,2436375,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","Animalia","Chordata","Primates","Pitheciidae","Pithecia","Pithecia monachus","Pithecia","monachus","SPECIES","ACCEPTED","LC",NA,NA,"Mato Grosso",1974,8,21,"1974-08-21T00:00:00",NA,"2021-09-08T13:29:22.697+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","BR",NA,NA,NA,NA,"Brazil",NA,"http://n2t.net/ark:/65665/3e22d1691-27ce-47c0-891a-c78799b1784b",NA,"21 Aug 1974","NMNH Extant Biology",NA,"Mammals","1322315093","http://n2t.net/ark:/65665/3e22d1691-27ce-47c0-891a-c78799b1784b",NA,"Collector Unknown","545891",NA,"USNM",NA,NA,NA,NA,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","none","none",NA,NA,NA,NA,NA,"SOUTH_AMERICA","586ee56e-b0fe-4dff-b7f9-aeb104f3308a","http://biocol.org/urn:lsid:biocol.org:col:34871",NA,NA,"Aripuana",NA,"PhysicalObject",NA,1,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Primates, Haplorrhini, Pitheciidae, Pitheciinae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"c0e59491-e319-4822-90bf-3e3c6fbd4a13",NA,"South America, Brazil, Mato Grosso","233",NA,"233",NA,NA,"MALE",NA,NA,NA,"Skin; Skull",NA,"HM 34",NA,NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Pithecia monachus","45889141","Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)",-10.133,-71.217,"incomis","847e2306-f762-11e1-a439-00145eb45e9a","c361e830-181e-11da-9544-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-03-29T02:25:52.861+00:00","2021-03-30T11:31:33.058+00:00",110,"2053a639-84c3-4be5-b8bc-96b6d88a976c","PRESERVED_SPECIMEN","PRESENT",2436375,1,44,359,798,5486,2436370,2436375,2436375,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","Animalia","Chordata","Primates","Pitheciidae","Pithecia","Pithecia monachus","Pithecia","monachus","SPECIES","ACCEPTED","LC",NA,NA,"Loreto",1971,3,29,"1971-03-29T00:00:00",NA,"2021-03-30T11:31:33.058+00:00","http://portal.vertnet.org/o/lsumz/mammals?id=16651","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE",NA,NA,NA,NA,"Peru",NA,"urn:catalog:LSUMZ:Mammals:16651",NA,"1971-03-29",NA,"South America | Peru | Loreto Department | Río Curanja, Balta","Mammals","45889141","urn:catalog:LSUMZ:Mammals:16651",NA,"Gardner, Alfred L.","16651",NA,"LSUMZ",NA,NA,NA,NA,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","none","none",NA,NA,NA,NA,NA,"SOUTH_AMERICA","07bba8b3-fc1d-4983-b9de-39c13d9d1232","http://grbio.org/cool/ew6z-dwdm",NA,NA,"Río Curanja, Balta","en","PhysicalObject",NA,NA,NA,"Animalia | Chordata | Mammalia | Primates | Cebidae | Pithecia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","NATIVE",NA,"ICZN","South America | Peru | Loreto Department |  |  |  |  |","88","requires verification","88","http://vertnet.org/resources/norms.html",NA,"FEMALE",NA,NA,NA,"Skull only-1","2003-01-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Pithecia monachus","45889038","Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)",-10.133,-71.217,"incomis","847e2306-f762-11e1-a439-00145eb45e9a","c361e830-181e-11da-9544-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-03-29T02:25:52.861+00:00","2021-03-30T11:31:33.904+00:00",110,"2053a639-84c3-4be5-b8bc-96b6d88a976c","PRESERVED_SPECIMEN","PRESENT",2436375,1,44,359,798,5486,2436370,2436375,2436375,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","Animalia","Chordata","Primates","Pitheciidae","Pithecia","Pithecia monachus","Pithecia","monachus","SPECIES","ACCEPTED","LC",NA,NA,"Loreto",1968,7,17,"1968-07-17T00:00:00",NA,"2021-03-30T11:31:33.904+00:00","http://portal.vertnet.org/o/lsumz/mammals?id=14339","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE",NA,NA,NA,NA,"Peru",NA,"urn:catalog:LSUMZ:Mammals:14339",NA,"1968-07-17",NA,"South America | Peru | Loreto Department | Río Curanja, Balta","Mammals","45889038","urn:catalog:LSUMZ:Mammals:14339",NA,"Gardner, Alfred L.","14339",NA,"LSUMZ",NA,NA,NA,NA,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","none","none",NA,NA,NA,NA,NA,"SOUTH_AMERICA","07bba8b3-fc1d-4983-b9de-39c13d9d1232","http://grbio.org/cool/ew6z-dwdm",NA,NA,"Río Curanja, Balta","en","PhysicalObject",NA,NA,NA,"Animalia | Chordata | Mammalia | Primates | Cebidae | Pithecia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","NATIVE",NA,"ICZN","South America | Peru | Loreto Department |  |  |  |  |","199","requires verification","199","http://vertnet.org/resources/norms.html",NA,"FEMALE",NA,NA,NA,"Skin-1, Skull-1","2003-01-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Pithecia monachus","45888970","Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)",-10.133,-71.217,"incomis","847e2306-f762-11e1-a439-00145eb45e9a","c361e830-181e-11da-9544-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-03-29T02:25:52.861+00:00","2021-03-30T11:31:26.871+00:00",110,"2053a639-84c3-4be5-b8bc-96b6d88a976c","PRESERVED_SPECIMEN","PRESENT",2436375,1,44,359,798,5486,2436370,2436375,2436375,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","Animalia","Chordata","Primates","Pitheciidae","Pithecia","Pithecia monachus","Pithecia","monachus","SPECIES","ACCEPTED","LC",NA,NA,"Loreto",1966,6,29,"1966-06-29T00:00:00",NA,"2021-03-30T11:31:26.871+00:00","http://portal.vertnet.org/o/lsumz/mammals?id=12291","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE",NA,NA,NA,NA,"Peru",NA,"urn:catalog:LSUMZ:Mammals:12291",NA,"1966-06-29",NA,"South America | Peru | Loreto Department | Río Curanja, Balta","Mammals","45888970","urn:catalog:LSUMZ:Mammals:12291",NA,"Gardner, Alfred L.","12291",NA,"LSUMZ",NA,NA,NA,NA,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","none","none",NA,NA,NA,NA,NA,"SOUTH_AMERICA","07bba8b3-fc1d-4983-b9de-39c13d9d1232","http://grbio.org/cool/ew6z-dwdm",NA,NA,"Río Curanja, Balta","en","PhysicalObject",NA,NA,NA,"Animalia | Chordata | Mammalia | Primates | Cebidae | Pithecia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","NATIVE",NA,"ICZN","South America | Peru | Loreto Department |  |  |  |  |","180","requires verification","180","http://vertnet.org/resources/norms.html",NA,"FEMALE",NA,NA,NA,"Skin-1, Skull-1","2003-01-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Pithecia monachus","45888971","Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)",-10.133,-71.217,"incomis","847e2306-f762-11e1-a439-00145eb45e9a","c361e830-181e-11da-9544-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-03-29T02:25:52.861+00:00","2021-03-30T11:31:26.869+00:00",110,"2053a639-84c3-4be5-b8bc-96b6d88a976c","PRESERVED_SPECIMEN","PRESENT",2436375,1,44,359,798,5486,2436370,2436375,2436375,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","Animalia","Chordata","Primates","Pitheciidae","Pithecia","Pithecia monachus","Pithecia","monachus","SPECIES","ACCEPTED","LC",NA,NA,"Loreto",1966,6,13,"1966-06-13T00:00:00",NA,"2021-03-30T11:31:26.869+00:00","http://portal.vertnet.org/o/lsumz/mammals?id=12292","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE",NA,NA,NA,NA,"Peru",NA,"urn:catalog:LSUMZ:Mammals:12292",NA,"1966-06-13",NA,"South America | Peru | Loreto Department | Río Curanja, Balta","Mammals","45888971","urn:catalog:LSUMZ:Mammals:12292",NA,"Gardner, Alfred L.","12292",NA,"LSUMZ",NA,NA,NA,NA,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","none","none",NA,NA,NA,NA,NA,"SOUTH_AMERICA","07bba8b3-fc1d-4983-b9de-39c13d9d1232","http://grbio.org/cool/ew6z-dwdm",NA,NA,"Río Curanja, Balta","en","PhysicalObject",NA,NA,NA,"Animalia | Chordata | Mammalia | Primates | Cebidae | Pithecia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","NATIVE",NA,"ICZN","South America | Peru | Loreto Department |  |  |  |  |","164","requires verification","164","http://vertnet.org/resources/norms.html",NA,"FEMALE",NA,NA,NA,"Skull only-1","2003-01-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Pithecia monachus","45888839","Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)",-10.133,-71.217,"incomis","847e2306-f762-11e1-a439-00145eb45e9a","c361e830-181e-11da-9544-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-03-29T02:25:52.861+00:00","2021-03-30T11:31:26.581+00:00",110,"2053a639-84c3-4be5-b8bc-96b6d88a976c","PRESERVED_SPECIMEN","PRESENT",2436375,1,44,359,798,5486,2436370,2436375,2436375,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","Animalia","Chordata","Primates","Pitheciidae","Pithecia","Pithecia monachus","Pithecia","monachus","SPECIES","ACCEPTED","LC",NA,NA,"Loreto",1963,6,21,"1963-06-21T00:00:00",NA,"2021-03-30T11:31:26.581+00:00","http://portal.vertnet.org/o/lsumz/mammals?id=9268","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE",NA,NA,NA,NA,"Peru",NA,"urn:catalog:LSUMZ:Mammals:9268",NA,"1963-06-21",NA,"South America | Peru | Loreto Department | Río Curanja","Mammals","45888839","urn:catalog:LSUMZ:Mammals:9268",NA,"O'Neill, John P.","9268",NA,"LSUMZ",NA,NA,NA,NA,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","none","none",NA,NA,NA,NA,NA,"SOUTH_AMERICA","07bba8b3-fc1d-4983-b9de-39c13d9d1232","http://grbio.org/cool/ew6z-dwdm",NA,NA,"Río Curanja","en","PhysicalObject",NA,NA,NA,"Animalia | Chordata | Mammalia | Primates | Cebidae | Pithecia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","NATIVE",NA,"ICZN","South America | Peru | Loreto Department |  |  |  |  |","172","requires verification","172","http://vertnet.org/resources/norms.html",NA,"FEMALE",NA,NA,NA,"Skin-1, Skull-1","2003-01-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Pithecia monachus","665751930","Pithecia monachus monachus",-3.433333,-72.76667,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:18.188+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",7261999,1,44,359,798,5486,2436370,2436375,7261999,"Pithecia monachus monachus","Animalia","Chordata","Primates","Pitheciidae","Pithecia","Pithecia monachus","Pithecia","monachus","SUBSPECIES","ACCEPTED",NA,NA,NA,"Loreto",1957,1,2,"1957-01-02T00:00:00",NA,"2021-03-30T10:22:18.188+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE",NA,NA,NA,NA,"Peru","The Field Museum of Natural History","ccc4450a-6861-4040-80a3-ba0ac9a57c79",NA,NA,NA,NA,"Mammals","665751930","ccc4450a-6861-4040-80a3-ba0ac9a57c79",NA,"C. Kalinowski","87002",NA,"FMNH",NA,NA,NA,NA,"Pithecia monachus monachus","none","none",NA,NA,NA,100,NA,"SOUTH_AMERICA","e71f36f1-e271-4720-a604-3c5a1418e7aa","FMNH",NA,"Maynas","Rio Maniti, Santa Cecilia","en","PhysicalObject","Mammals",NA,NA,"Animalia Chordata Mammalia Primates Pitheciidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba",NA,"South America, Peru, Loreto, Maynas, Neotropics: Rio Maniti, Santa Cecilia",NA,NA,"2","http://fieldmuseum.org/about/copyright-information",NA,"MALE",NA,NA,NA,"skin,skull",NA,"CK-2169",NA,"not recorded",NA,NA,"2585873",NA,NA,NA,NA,"decimal degrees","monachus","167114","FMNH","mammals-24-sep-2020",NA,NA,NA,NA,"succeded"
"Pithecia monachus","665905400","Pithecia monachus monachus",-4.216667,-70.283333,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:12.489+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",7261999,1,44,359,798,5486,2436370,2436375,7261999,"Pithecia monachus monachus","Animalia","Chordata","Primates","Pitheciidae","Pithecia","Pithecia monachus","Pithecia","monachus","SUBSPECIES","ACCEPTED",NA,NA,NA,"Loreto",1957,7,12,"1957-07-12T00:00:00",NA,"2021-03-30T10:22:12.489+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE",NA,NA,NA,NA,"Peru","The Field Museum of Natural History","2de21ff3-ce40-49e8-8388-c19054182e4d",NA,NA,NA,NA,"Mammals","665905400","2de21ff3-ce40-49e8-8388-c19054182e4d",NA,"C. Kalinowski","88861",NA,"FMNH",NA,NA,NA,NA,"Pithecia monachus monachus","none","none",NA,NA,NA,100,NA,"SOUTH_AMERICA","e71f36f1-e271-4720-a604-3c5a1418e7aa","FMNH",NA,"Mariscal Ramon Castilla","Rio Yavari Mirim, San Fernando","en","PhysicalObject","Mammals",NA,NA,"Animalia Chordata Mammalia Primates Pitheciidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba",NA,"South America, Peru, Loreto, Mariscal Ramon Castilla, Neotropics: Rio Yavari Mirim, San Fernando",NA,NA,"12","http://fieldmuseum.org/about/copyright-information",NA,"FEMALE",NA,NA,NA,"skin,skull",NA,"CK-2352",NA,"not recorded",NA,NA,"2587732",NA,NA,NA,NA,"decimal degrees","monachus","10280","FMNH","mammals-24-sep-2020",NA,NA,NA,NA,"succeded"
"Pithecia monachus","665731084","Pithecia monachus monachus",-4.45,-71.783333,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:15.310+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",7261999,1,44,359,798,5486,2436370,2436375,7261999,"Pithecia monachus monachus","Animalia","Chordata","Primates","Pitheciidae","Pithecia","Pithecia monachus","Pithecia","monachus","SUBSPECIES","ACCEPTED",NA,NA,NA,"Loreto",1957,9,13,"1957-09-13T00:00:00",NA,"2021-03-30T10:22:15.310+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE",NA,NA,NA,NA,"Peru","The Field Museum of Natural History","c9617944-a3e2-4fe8-84e7-9561b1bdaed4",NA,NA,NA,NA,"Mammals","665731084","c9617944-a3e2-4fe8-84e7-9561b1bdaed4",NA,"C. Kalinowski","88862",NA,"FMNH",NA,NA,NA,NA,"Pithecia monachus monachus","none","none",NA,NA,NA,200,NA,"SOUTH_AMERICA","e71f36f1-e271-4720-a604-3c5a1418e7aa","FMNH",NA,"Mariscal Ramon Castilla","Rio Yavari Mirim, Quebrada Esperanza","en","PhysicalObject","Mammals",NA,NA,"Animalia Chordata Mammalia Primates Pitheciidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba",NA,"South America, Peru, Loreto, Mariscal Ramon Castilla, Neotropics: Rio Yavari Mirim, Quebrada Esperanza",NA,NA,"13","http://fieldmuseum.org/about/copyright-information",NA,"MALE",NA,NA,NA,"skin,skull",NA,"CK-2435",NA,"not recorded",NA,NA,"2587733",NA,NA,NA,NA,"decimal degrees","monachus","157034","FMNH","mammals-24-sep-2020",NA,NA,NA,NA,"succeded"
"Pithecia monachus","665826854","Pithecia monachus monachus",-7.233333,-74.566666,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:14.402+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",7261999,1,44,359,798,5486,2436370,2436375,7261999,"Pithecia monachus monachus","Animalia","Chordata","Primates","Pitheciidae","Pithecia","Pithecia monachus","Pithecia","monachus","SUBSPECIES","ACCEPTED",NA,NA,NA,"Loreto",1947,3,11,"1947-03-11T00:00:00",NA,"2021-03-30T10:22:14.402+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE",NA,NA,NA,NA,"Peru","The Field Museum of Natural History","30647485-6c4d-4fc8-909e-f851274f6918",NA,NA,NA,NA,"Mammals","665826854","30647485-6c4d-4fc8-909e-f851274f6918",NA,"J. M. Schunke","64271",NA,"FMNH",NA,NA,NA,NA,"Pithecia monachus monachus","none","none",NA,NA,NA,625,NA,"SOUTH_AMERICA","e71f36f1-e271-4720-a604-3c5a1418e7aa","FMNH",NA,"Ucayali","Contamana, Cerro Azul","en","PhysicalObject","Mammals",NA,NA,"Animalia Chordata Mammalia Primates Pitheciidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba",NA,"South America, Peru, Loreto, Ucayali, Neotropics: Contamana, Cerro Azul",NA,NA,"11","http://fieldmuseum.org/about/copyright-information",NA,"MALE",NA,NA,NA,"skin,skull",NA,"25",NA,"not recorded",NA,NA,"2563496",NA,NA,NA,NA,"decimal degrees","monachus","33936","FMNH","mammals-24-sep-2020",NA,NA,NA,NA,"succeded"
"Pithecia monachus","1987288066","Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)",-0.983,-77.817,"gass84,gdativ,incomis,inmafu","6d2cfc0a-9903-40b8-802b-403398218e4a","6ea87510-0561-11d8-b851-b8a03c50a862","cfbb523a-883c-48db-8258-dcfe32b11d64","US","DWC_ARCHIVE","2021-09-09T12:33:07.528+00:00","2021-09-09T12:36:09.314+00:00",240,"a5486e02-d249-4809-9273-deac47fb11e0","PRESERVED_SPECIMEN","PRESENT",2436375,1,44,359,798,5486,2436370,2436375,2436375,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","Animalia","Chordata","Primates","Pitheciidae","Pithecia","Pithecia monachus","Pithecia","monachus","SPECIES","ACCEPTED","LC",NA,5.2,"Napo",1936,3,22,"1936-03-22T00:00:00","2015-09-28T00:00:00.000+00:00","2021-09-09T12:36:09.314+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","EC",NA,NA,NA,NA,"Ecuador",NA,"74b5f3f6-c1c5-4146-9b71-4153821dbf87",NA,"22 MARCH 1936",NA,"ECUADOR: NAPO:  CO.; RIO NAPO,SAN FRANCISCO; -.983, -77.81699999999999;","mammals","1987288066","74b5f3f6-c1c5-4146-9b71-4153821dbf87",NA,"Hershkovitz, P.","82845",NA,"UMMZ",NA,NA,NA,NA,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","none","none",NA,NA,NA,NA,NA,"SOUTH_AMERICA","2a508411-2acd-45df-8a8b-00094ac65f87",NA,NA,NA,"RIO NAPO,SAN FRANCISCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","NATIVE",NA,"ICZN","ECUADOR, NAPO",NA,"unverified",NA,NA,NA,"MALE",NA,NA,NA,"SKULL - 1",NA,NA,"Lucy Tran","not recorded","decimal degrees",NA,NA,NA,NA,NA,"not recorded",NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Pithecia monachus","1987319219","Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)",-0.983,-77.817,"gass84,gdativ,rdativ,incomis,inmafu","6d2cfc0a-9903-40b8-802b-403398218e4a","6ea87510-0561-11d8-b851-b8a03c50a862","cfbb523a-883c-48db-8258-dcfe32b11d64","US","DWC_ARCHIVE","2021-09-09T12:33:07.528+00:00","2021-09-09T12:36:03.226+00:00",240,"a5486e02-d249-4809-9273-deac47fb11e0","PRESERVED_SPECIMEN","PRESENT",2436375,1,44,359,798,5486,2436370,2436375,2436375,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","Animalia","Chordata","Primates","Pitheciidae","Pithecia","Pithecia monachus","Pithecia","monachus","SPECIES","ACCEPTED","LC",NA,5.2,"Napo",1936,3,6,"1936-03-06T00:00:00","2015-09-28T00:00:00.000+00:00","2021-09-09T12:36:03.226+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","EC",NA,NA,NA,NA,"Ecuador",NA,"ad85fe82-25c8-4af4-9d45-e65d8ca61ffb",NA,"6 MARCH 1936",NA,"ECUADOR: NAPO:  CO.; RIO NAPO,SAN FRANCISCO; -.983, -77.81699999999999;","mammals","1987319219","ad85fe82-25c8-4af4-9d45-e65d8ca61ffb",NA,"Hershkovitz, P.","82844",NA,"UMMZ",NA,NA,NA,NA,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","none","none",NA,NA,NA,NA,NA,"SOUTH_AMERICA","2a508411-2acd-45df-8a8b-00094ac65f87",NA,NA,NA,"RIO NAPO,SAN FRANCISCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","NATIVE",NA,"ICZN","ECUADOR, NAPO",NA,"unverified",NA,NA,NA,"MALE",NA,NA,NA,"SKIN - 1|SKULL - 1",NA,NA,"Lucy Tran","not recorded","decimal degrees",NA,NA,NA,NA,NA,"not recorded",NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
