"species_search","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","isInCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","verbatimEventDate","datasetName","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","name","occurrenceRemarks","gadm","sex","informationWithheld","infraspecificEpithet","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","lifeStage","identificationRemarks","individualCount","continent","vernacularName","locality","samplingProtocol","higherClassification","download"
"Alouatta coibensis","2873920391","Alouatta palliata (Gray, 1849)",0.306209,-78.785245,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:32:01.758+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436649,1,44,359,798,3239607,2436647,2436649,2436649,"Alouatta palliata (Gray, 1849)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta palliata","Alouatta","palliata","SPECIES","ACCEPTED","VU","2020-05-22T21:51:48",1459,"Imbabura",2020,2,9,"2020-02-09T11:53:00","2020-05-27T23:38:20.000+00:00","2021-09-07T23:32:01.758+00:00","https://www.inaturalist.org/observations/46894844","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","EC","none","none","Ecuador","Eduardo Obando","46894844","edu_obando","2020/02/09 11:53 AM -0500","iNaturalist research-grade observations","Cotacachi, Ecuador","Observations","2873920391","https://www.inaturalist.org/observations/46894844","43436","Eduardo Obando","46894844","https://www.inaturalist.org/observations/46894844","iNaturalist","© Eduardo Obando some rights reserved","16:53:00Z","Eduardo Obando","104884523","Alouatta palliata (Gray, 1849)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta coibensis","3031712214","Alouatta palliata (Gray, 1849)",8.448437,-83.484443,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:48:07.934+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436649,1,44,359,798,3239607,2436647,2436649,2436649,"Alouatta palliata (Gray, 1849)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta palliata","Alouatta","palliata","SPECIES","ACCEPTED","VU","2021-01-19T06:37:11",311,"Puntarenas",2020,2,3,"2020-02-03T06:34:00","2021-01-19T09:19:47.000+00:00","2021-09-07T23:48:07.934+00:00","https://www.inaturalist.org/observations/68316422","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CR","none","none","Costa Rica","gpohl","68316422","gpohl","2020/02/03 6:34 AM MST","iNaturalist research-grade observations","Carate, Puntarenas Province, Costa Rica","Observations","3031712214","https://www.inaturalist.org/observations/68316422","43436","gpohl","68316422","https://www.inaturalist.org/observations/68316422","iNaturalist","© gpohl some rights reserved","13:34:00Z","gpohl","151204790","Alouatta palliata (Gray, 1849)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta coibensis","3032092947","Alouatta palliata (Gray, 1849)",9.951149,-85.663915,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:33:21.581+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436649,1,44,359,798,3239607,2436647,2436649,2436649,"Alouatta palliata (Gray, 1849)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta palliata","Alouatta","palliata","SPECIES","ACCEPTED","VU","2021-01-17T01:47:25",31,"Guanacaste",2020,2,8,"2020-02-08T07:36:00","2021-01-24T09:58:50.000+00:00","2021-09-07T23:33:21.581+00:00","https://www.inaturalist.org/observations/68188753","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CR","none","none","Costa Rica","nikkisparkle","68188753","nikkisparkle","2020/02/08 7:36 AM UTC","iNaturalist research-grade observations","Guanacaste Province, Costa Rica","Observations","3032092947","https://www.inaturalist.org/observations/68188753","43436","nikkisparkle","68188753","https://www.inaturalist.org/observations/68188753","iNaturalist","© nikkisparkle some rights reserved","07:36:00Z","nikkisparkle","150854101","Alouatta palliata (Gray, 1849)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta coibensis","3032094972","Alouatta palliata (Gray, 1849)",9.950969,-85.663893,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:33:17.776+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436649,1,44,359,798,3239607,2436647,2436649,2436649,"Alouatta palliata (Gray, 1849)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta palliata","Alouatta","palliata","SPECIES","ACCEPTED","VU","2021-01-17T01:47:25",15,"Guanacaste",2020,2,8,"2020-02-08T07:36:00","2021-01-24T09:59:01.000+00:00","2021-09-07T23:33:17.776+00:00","https://www.inaturalist.org/observations/68188754","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CR","none","none","Costa Rica","nikkisparkle","68188754","nikkisparkle","2020/02/08 7:36 AM UTC","iNaturalist research-grade observations","Guanacaste Province, Costa Rica","Observations","3032094972","https://www.inaturalist.org/observations/68188754","43436","nikkisparkle","68188754","https://www.inaturalist.org/observations/68188754","iNaturalist","© nikkisparkle some rights reserved","07:36:00Z","nikkisparkle","150854102","Alouatta palliata (Gray, 1849)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta coibensis","3061520771","Alouatta palliata (Gray, 1849)",7.298184,-80.847864,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:07:17.980+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436649,1,44,359,798,3239607,2436647,2436649,2436649,"Alouatta palliata (Gray, 1849)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta palliata","Alouatta","palliata","SPECIES","ACCEPTED","VU","2021-03-16T12:11:38",8954,"Veraguas",2020,2,17,"2020-02-17T07:03:00","2021-05-04T21:12:09.000+00:00","2021-09-08T00:07:17.980+00:00","https://www.inaturalist.org/observations/71349946","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PA","none","none","Panama","Luis Urena","71349946","panamawildlife","2020/02/17 7:03 AM GMT","iNaturalist research-grade observations","Veraguas Province, Panama","Observations","3061520771","https://www.inaturalist.org/observations/71349946","43436","Luis Urena","71349946","https://www.inaturalist.org/observations/71349946","iNaturalist","© Luis Urena some rights reserved","07:03:00Z","Michele Chiacchio","159790223","Alouatta palliata (Gray, 1849)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Adult",NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta coibensis","2579250925","Alouatta palliata (Gray, 1849)",9.165481,-79.836822,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:43:36.172+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436649,1,44,359,798,3239607,2436647,2436649,2436649,"Alouatta palliata (Gray, 1849)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta palliata","Alouatta","palliata","SPECIES","ACCEPTED","VU","2020-03-07T03:36:01",165,"Panamá Oeste",2020,3,6,"2020-03-06T16:59:31","2020-03-10T10:39:59.000+00:00","2021-09-07T23:43:36.172+00:00","https://www.inaturalist.org/observations/39633697","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PA","none","none","Panama","lydje3","39633697","lydje3","Fri Mar 06 2020 16:59:31 GMT-0500 (EST)","iNaturalist research-grade observations","Gatúnmeer, Panama, PA","Observations","2579250925","https://www.inaturalist.org/observations/39633697","43436","lydje3","39633697","https://www.inaturalist.org/observations/39633697","iNaturalist","© lydje3 some rights reserved","21:59:31Z","Claryliz Sánchez","89528167","Alouatta palliata (Gray, 1849)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta coibensis","2579265026","Alouatta palliata (Gray, 1849)",10.30264,-84.79569,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:58:19.767+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436649,1,44,359,798,3239607,2436647,2436649,2436649,"Alouatta palliata (Gray, 1849)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta palliata","Alouatta","palliata","SPECIES","ACCEPTED","VU","2020-03-07T22:27:39",198,"Puntarenas",2020,3,6,"2020-03-06T12:48:00","2020-03-07T22:49:48.000+00:00","2021-09-07T23:58:19.767+00:00","https://www.inaturalist.org/observations/39670841","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CR","none","none","Costa Rica","Basil Conlin","39670841","basilconlin","2020/03/06 12:48 PM CST","iNaturalist research-grade observations","Carretera a Reserva de Monteverde, Provincia de Puntarenas, Monteverde, Costa Rica","Observations","2579265026","https://www.inaturalist.org/observations/39670841","43436","Basil Conlin","39670841","https://www.inaturalist.org/observations/39670841","iNaturalist","© Basil Conlin some rights reserved","18:48:00Z","Basil Conlin","89609689","Alouatta palliata (Gray, 1849)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta coibensis","2579269399","Alouatta palliata (Gray, 1849)",9.816233,-82.940055,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:31:38.939+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436649,1,44,359,798,3239607,2436647,2436649,2436649,"Alouatta palliata (Gray, 1849)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta palliata","Alouatta","palliata","SPECIES","ACCEPTED","VU","2020-03-11T02:00:16",62579,"Limón",2020,3,3,"2020-03-03T14:07:37","2020-03-11T21:00:04.000+00:00","2021-09-07T23:31:38.939+00:00","https://www.inaturalist.org/observations/39819093","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CR","none","none","Costa Rica","mynahthreatt","39819093","mynahthreatt","Tue Mar 03 2020 14:07:37 GMT-0600 (CST)","iNaturalist research-grade observations","Limon, Limon, CR","Observations","2579269399","https://www.inaturalist.org/observations/39819093","43436","mynahthreatt","39819093","https://www.inaturalist.org/observations/39819093","iNaturalist","© mynahthreatt some rights reserved","14:07:37Z","C Hewitt","89990528","Alouatta palliata (Gray, 1849)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta coibensis","2579357407","Alouatta palliata (Gray, 1849)",9.968086,-85.674527,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:19:41.197+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436649,1,44,359,798,3239607,2436647,2436649,2436649,"Alouatta palliata (Gray, 1849)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta palliata","Alouatta","palliata","SPECIES","ACCEPTED","VU","2020-03-10T17:55:12",176,"Guanacaste",2020,3,4,"2020-03-04T12:03:00","2020-03-13T15:25:50.000+00:00","2021-09-08T00:19:41.197+00:00","https://www.inaturalist.org/observations/39803406","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CR","none","none","Costa Rica","Scott Loarie","39803406","loarie","2020/03/04 12:03 PM PST","iNaturalist research-grade observations","Nicoya, CR-GU, CR","Observations","2579357407","https://www.inaturalist.org/observations/39803406","43436","Scott Loarie","39803406","https://www.inaturalist.org/observations/39803406","iNaturalist","By Scott Loarie no rights reserved","20:03:00Z","Scott Loarie","89944021","Alouatta palliata (Gray, 1849)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta coibensis","2579372552","Alouatta palliata (Gray, 1849)",10.461214,-84.728149,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:58:21.618+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436649,1,44,359,798,3239607,2436647,2436649,2436649,"Alouatta palliata (Gray, 1849)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta palliata","Alouatta","palliata","SPECIES","ACCEPTED","VU","2020-03-11T13:05:24",211,"Alajuela",2020,3,10,"2020-03-10T16:07:00","2020-03-11T18:18:23.000+00:00","2021-09-07T23:58:21.618+00:00","https://www.inaturalist.org/observations/39836513","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CR","none","none","Costa Rica","Basil Conlin","39836513","basilconlin","2020/03/10 4:07 PM CDT","iNaturalist research-grade observations","La Fortuna - El Castillo, Provincia de Alajuela, Costa Rica","Observations","2579372552","https://www.inaturalist.org/observations/39836513","43436","Basil Conlin","39836513","https://www.inaturalist.org/observations/39836513","iNaturalist","© Basil Conlin some rights reserved","21:07:00Z","Basil Conlin","90025860","Alouatta palliata (Gray, 1849)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta coibensis","2579382524","Alouatta palliata (Gray, 1849)",10.488895,-84.482558,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:54:16.944+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436649,1,44,359,798,3239607,2436647,2436649,2436649,"Alouatta palliata (Gray, 1849)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta palliata","Alouatta","palliata","SPECIES","ACCEPTED","VU","2020-03-11T01:11:48",8,"Alajuela",2020,3,10,"2020-03-10T09:22:18","2020-03-11T20:58:40.000+00:00","2021-09-07T23:54:16.944+00:00","https://www.inaturalist.org/observations/39822416","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CR","none","none","Costa Rica","hilltopkurt","39822416","hilltopkurt","Tue Mar 10 2020 09:22:18 GMT-0600 (CST)","iNaturalist research-grade observations","San Carlos, Alajuela, CR","Observations","2579382524","https://www.inaturalist.org/observations/39822416","43436","hilltopkurt","39822416","https://www.inaturalist.org/observations/39822416","iNaturalist","© hilltopkurt some rights reserved","14:22:18Z","hilltopkurt","89986269","Alouatta palliata (Gray, 1849)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta coibensis","2580111418","Alouatta palliata (Gray, 1849)",10.043672,-84.794027,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:05:17.516+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436649,1,44,359,798,3239607,2436647,2436649,2436649,"Alouatta palliata (Gray, 1849)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta palliata","Alouatta","palliata","SPECIES","ACCEPTED","VU","2020-03-15T19:18:13",54,"Puntarenas",2020,3,10,"2020-03-10T17:34:59","2020-03-15T23:31:25.000+00:00","2021-09-08T00:05:17.516+00:00","https://www.inaturalist.org/observations/40038061","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CR","none","none","Costa Rica","Luke Beall","40038061","lukose","Tue Mar 10 2020 17:34:59 GMT-0400 (EDT)","iNaturalist research-grade observations","Puntarenas, CR","Observations","2580111418","https://www.inaturalist.org/observations/40038061","43436","Luke Beall","40038061","https://www.inaturalist.org/observations/40038061","iNaturalist","© Luke Beall some rights reserved","21:34:59Z","Luke Beall","90526450","Alouatta palliata (Gray, 1849)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta coibensis","2580127052","Alouatta palliata (Gray, 1849)",9.124749,-79.714685,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:49:38.003+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436649,1,44,359,798,3239607,2436647,2436649,2436649,"Alouatta palliata (Gray, 1849)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta palliata","Alouatta","palliata","SPECIES","ACCEPTED","VU","2020-03-10T21:51:13",9,"Colón",2020,3,10,"2020-03-10T07:09:17","2020-03-15T20:00:50.000+00:00","2021-09-07T23:49:38.003+00:00","https://www.inaturalist.org/observations/39808354","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PA","none","none","Panama","heroicfauna","39808354","heroicfauna","Tue Mar 10 2020 07:09:17 GMT-0500 (EST)","iNaturalist research-grade observations","Colón, PA-CL, PA","Observations","2580127052","https://www.inaturalist.org/observations/39808354","43436","heroicfauna","39808354","https://www.inaturalist.org/observations/39808354","iNaturalist","© heroicfauna some rights reserved","11:09:17Z","heroicfauna","89967771","Alouatta palliata (Gray, 1849)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta coibensis","2580144207","Alouatta palliata (Gray, 1849)",10.72911,-85.057075,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:05:37.919+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436649,1,44,359,798,3239607,2436647,2436649,2436649,"Alouatta palliata (Gray, 1849)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta palliata","Alouatta","palliata","SPECIES","ACCEPTED","VU","2020-03-19T23:54:34",NA,"Alajuela",2020,3,6,"2020-03-06T15:35:00","2020-03-20T00:00:33.000+00:00","2021-09-08T00:05:37.919+00:00","https://www.inaturalist.org/observations/40264276","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CR","none","none","Costa Rica","Mica Fraire","40264276","micaelafraire","2020/03/06 3:35 PM -0300","iNaturalist research-grade observations","Provincia de Alajuela, Bijagua de Upala, Costa Rica","Observations","2580144207","https://www.inaturalist.org/observations/40264276","43436","Mica Fraire","40264276","https://www.inaturalist.org/observations/40264276","iNaturalist","© Mica Fraire some rights reserved","18:35:00Z","Mica Fraire","91095846","Alouatta palliata (Gray, 1849)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta coibensis","2580218182","Alouatta palliata (Gray, 1849)",10.72912,-85.057026,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:05:43.641+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436649,1,44,359,798,3239607,2436647,2436649,2436649,"Alouatta palliata (Gray, 1849)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta palliata","Alouatta","palliata","SPECIES","ACCEPTED","VU","2020-03-19T23:54:34",NA,"Alajuela",2020,3,6,"2020-03-06T15:36:00","2020-03-20T00:00:28.000+00:00","2021-09-08T00:05:43.641+00:00","https://www.inaturalist.org/observations/40264277","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CR","none","none","Costa Rica","Mica Fraire","40264277","micaelafraire","2020/03/06 3:36 PM -0300","iNaturalist research-grade observations","Provincia de Alajuela, Bijagua de Upala, Costa Rica","Observations","2580218182","https://www.inaturalist.org/observations/40264277","43436","Mica Fraire","40264277","https://www.inaturalist.org/observations/40264277","iNaturalist","© Mica Fraire some rights reserved","18:36:00Z","Mica Fraire","91095847","Alouatta palliata (Gray, 1849)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta coibensis","2580252807","Alouatta palliata (Gray, 1849)",9.126862,-79.714607,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:31:48.716+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436649,1,44,359,798,3239607,2436647,2436649,2436649,"Alouatta palliata (Gray, 1849)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta palliata","Alouatta","palliata","SPECIES","ACCEPTED","VU","2020-03-16T16:14:43",5,"Colón",2020,3,16,"2020-03-16T11:05:04","2020-03-16T18:50:51.000+00:00","2021-09-07T23:31:48.716+00:00","https://www.inaturalist.org/observations/40084443","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PA","none","none","Panama","danrabosky","40084443","danrabosky","Mon Mar 16 2020 11:05:04 GMT-0500 (EST)","iNaturalist research-grade observations","RUTA 842 - Pipeline Road - Camino del Oleoducto, Colon, PA","Observations","2580252807","https://www.inaturalist.org/observations/40084443","43436","danrabosky","40084443","https://www.inaturalist.org/observations/40084443","iNaturalist","© danrabosky some rights reserved","15:05:04Z","danrabosky","90643317","Alouatta palliata (Gray, 1849)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta coibensis","2580311176","Alouatta palliata (Gray, 1849)",10.727595,-85.056723,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:47:01.250+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436649,1,44,359,798,3239607,2436647,2436649,2436649,"Alouatta palliata (Gray, 1849)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta palliata","Alouatta","palliata","SPECIES","ACCEPTED","VU","2020-03-19T23:42:03",NA,"Alajuela",2020,3,6,"2020-03-06T15:18:00","2020-03-19T23:53:42.000+00:00","2021-09-07T23:47:01.250+00:00","https://www.inaturalist.org/observations/40263765","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CR","none","none","Costa Rica","Mica Fraire","40263765","micaelafraire","2020/03/06 3:18 PM -0300","iNaturalist research-grade observations","Provincia de Alajuela, Bijagua de Upala, Costa Rica","Observations","2580311176","https://www.inaturalist.org/observations/40263765","43436","Mica Fraire","40263765","https://www.inaturalist.org/observations/40263765","iNaturalist","© Mica Fraire some rights reserved","18:18:00Z","Mica Fraire","91094563","Alouatta palliata (Gray, 1849)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
