"species_search","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","isInCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","verbatimEventDate","datasetName","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","name","infraspecificEpithet","informationWithheld","occurrenceRemarks","individualCount","lifeStage","continent","vernacularName","locality","higherClassification","identifiedByIDs.type","identifiedByIDs.value","projectId","elevation","elevationAccuracy","organismQuantity","organismQuantityType","http...rs.tdwg.org.dwc.terms.organismQuantity","habitat","institutionID","samplingEffort","county","language","type","taxonRemarks","http...rs.tdwg.org.dwc.terms.organismQuantityType","nomenclaturalCode","georeferencedBy","endDayOfYear","georeferenceVerificationStatus","verbatimSRS","verbatimCoordinateSystem","pointRadiusSpatialFit","footprintSRS","locationID","startDayOfYear","footprintSpatialFit","samplingProtocol","recordedByIDs.type","recordedByIDs.value","municipality","locationRemarks","collectionID","originalNameUsage","sex","download"
"Saguinus graellsi","1123025193","Leontocebus nigricollis (Spix, 1823)",-4.0816,-69.970708,"cdround,osiic,colmano,inmano","8e60f836-c6cb-4c37-83c5-5966af2428f1","3a56fbe7-467b-4018-8876-f73dede15ea2","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T00:33:45.179+00:00","2021-03-09T12:45:15.687+00:00",139,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2015-01-23T00:00:00",25,"Amazonas",2015,1,23,"2015-01-23T00:00:00",NA,"2021-03-09T12:45:15.687+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ENTROPIKA:1563",NA,NA,NA,NA,"ENTROPIKA-PRIMATES","1123025193","ENTROPIKA:1563",NA,"Susan Peeters","PRI1563",NA,"ENTROPIKA",NA,"09:58:00","Susan Peeters",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,3,NA,"SOUTH_AMERICA","Black Mantle Tamarin","Los Kilometros",NA,NA,NA,NA,90.5,12.5,NA,NA,NA,"Rainforest","900.136.118-1","4.5 km walked","Leticia","en","Evento",NA,NA,NA,"Susan Peeters",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census",NA,NA,"Leticia","Reserva Adriana","fe-primates-1.0",NA,NA,"succeded"
"Saguinus graellsi","1123025196","Leontocebus nigricollis (Spix, 1823)",-4.08145,-69.972577,"cdround,osiic,colmano,inmano","8e60f836-c6cb-4c37-83c5-5966af2428f1","3a56fbe7-467b-4018-8876-f73dede15ea2","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T00:33:45.179+00:00","2021-03-09T12:45:15.687+00:00",139,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2015-01-23T00:00:00",25,"Amazonas",2015,1,23,"2015-01-23T00:00:00",NA,"2021-03-09T12:45:15.687+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ENTROPIKA:1562",NA,NA,NA,NA,"ENTROPIKA-PRIMATES","1123025196","ENTROPIKA:1562",NA,"Susan Peeters","PRI1562",NA,"ENTROPIKA",NA,"09:39:00","Susan Peeters",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,5,NA,"SOUTH_AMERICA","Black Mantle Tamarin","Los Kilometros",NA,NA,NA,NA,90.5,12.5,NA,NA,NA,"Rainforest","900.136.118-1","4.5 km walked","Leticia","en","Evento",NA,NA,NA,"Susan Peeters",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census",NA,NA,"Leticia","Reserva Adriana","fe-primates-1.0",NA,NA,"succeded"
"Saguinus graellsi","1123025202","Leontocebus nigricollis (Spix, 1823)",-4.086401,-69.976144,"cdround,colmano,inmano","8e60f836-c6cb-4c37-83c5-5966af2428f1","3a56fbe7-467b-4018-8876-f73dede15ea2","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T00:33:45.179+00:00","2021-03-09T12:45:15.748+00:00",139,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2015-01-16T00:00:00",25,"Amazonas",2015,1,16,"2015-01-16T00:00:00",NA,"2021-03-09T12:45:15.748+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ENTROPIKA:1555",NA,NA,NA,NA,"ENTROPIKA-PRIMATES","1123025202","ENTROPIKA:1555",NA,"Susan Peeters","PRI1555",NA,"ENTROPIKA",NA,"14:37:00","Susan Peeters",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,NA,NA,"SOUTH_AMERICA","Black Mantle Tamarin","Los Kilometros",NA,NA,NA,NA,90.5,12.5,NA,NA,NA,"Rainforest","900.136.118-1","5 km walked","Leticia","en","Evento",NA,NA,NA,"Susan Peeters",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census",NA,NA,"Leticia","Reserva Adriana","fe-primates-1.0",NA,NA,"succeded"
"Saguinus graellsi","1123025206","Leontocebus nigricollis (Spix, 1823)",-4.084858,-69.975343,"cdround,osiic,colmano,inmano","8e60f836-c6cb-4c37-83c5-5966af2428f1","3a56fbe7-467b-4018-8876-f73dede15ea2","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T00:33:45.179+00:00","2021-03-09T12:45:15.749+00:00",139,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2015-01-23T00:00:00",25,"Amazonas",2015,1,23,"2015-01-23T00:00:00",NA,"2021-03-09T12:45:15.749+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ENTROPIKA:1561",NA,NA,NA,NA,"ENTROPIKA-PRIMATES","1123025206","ENTROPIKA:1561",NA,"Susan Peeters","PRI1561",NA,"ENTROPIKA",NA,"09:13:00","Susan Peeters",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,8,NA,"SOUTH_AMERICA","Black Mantle Tamarin","Los Kilometros",NA,NA,NA,NA,90.5,12.5,NA,NA,NA,"Rainforest","900.136.118-1","4.5 km walked","Leticia","en","Evento",NA,NA,NA,"Susan Peeters",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census",NA,NA,"Leticia","Reserva Adriana","fe-primates-1.0",NA,NA,"succeded"
"Saguinus graellsi","1123025199","Leontocebus nigricollis (Spix, 1823)",-3.74565,-70.223012,"cdround,osiic,colmano,inmano","8e60f836-c6cb-4c37-83c5-5966af2428f1","3a56fbe7-467b-4018-8876-f73dede15ea2","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T00:33:45.179+00:00","2021-03-09T12:45:15.687+00:00",139,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2015-02-25T00:00:00",25,"Amazonas",2015,2,25,"2015-02-25T00:00:00",NA,"2021-03-09T12:45:15.687+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ENTROPIKA:1571",NA,NA,NA,NA,"ENTROPIKA-PRIMATES","1123025199","ENTROPIKA:1571",NA,"Saul Mendoza","PRI1571",NA,"ENTROPIKA",NA,"13:30:00","Saul Mendoza",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,7,NA,"SOUTH_AMERICA","Black Mantle Tamarin","Bacaba",NA,NA,NA,NA,122,73,NA,NA,NA,"Rainforest","900.136.118-1","3.25 km walked","Leticia","en","Evento",NA,NA,NA,"Saul Mendoza",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census",NA,NA,"Mocagua",NA,"fe-primates-1.0",NA,NA,"succeded"
"Saguinus graellsi","1123025208","Leontocebus nigricollis (Spix, 1823)",-3.734985,-70.212895,"cdround,osiic,colmano,inmano","8e60f836-c6cb-4c37-83c5-5966af2428f1","3a56fbe7-467b-4018-8876-f73dede15ea2","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T00:33:45.179+00:00","2021-03-09T12:45:15.750+00:00",139,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2015-02-24T00:00:00",25,"Amazonas",2015,2,24,"2015-02-24T00:00:00",NA,"2021-03-09T12:45:15.750+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ENTROPIKA:1566",NA,NA,NA,NA,"ENTROPIKA-PRIMATES","1123025208","ENTROPIKA:1566",NA,"Xavier Echavez","PRI1566",NA,"ENTROPIKA",NA,"11:30:00","Xavier Echavez",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,2,"Adult","SOUTH_AMERICA","Black Mantle Tamarin","Bacaba",NA,NA,NA,NA,122,73,NA,NA,NA,"Rainforest","900.136.118-1","5.3 km walked","Leticia","en","Evento",NA,NA,NA,"Xavier Echavez",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census",NA,NA,"Mocagua",NA,"fe-primates-1.0",NA,NA,"succeded"
"Saguinus graellsi","1123025209","Leontocebus nigricollis (Spix, 1823)",-3.751803,-70.226469,"cdround,osiic,colmano,inmano","8e60f836-c6cb-4c37-83c5-5966af2428f1","3a56fbe7-467b-4018-8876-f73dede15ea2","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T00:33:45.179+00:00","2021-03-09T12:45:15.749+00:00",139,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2015-02-27T00:00:00",25,"Amazonas",2015,2,27,"2015-02-27T00:00:00",NA,"2021-03-09T12:45:15.749+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ENTROPIKA:1581",NA,NA,NA,NA,"ENTROPIKA-PRIMATES","1123025209","ENTROPIKA:1581",NA,"Xavier Echavez","PRI1581",NA,"ENTROPIKA",NA,"08:30:00","Xavier Echavez",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,4,NA,"SOUTH_AMERICA","Black Mantle Tamarin","Bacaba",NA,NA,NA,NA,122,73,NA,NA,NA,"Rainforest","900.136.118-1","3.3 km walked","Leticia","en","Evento",NA,NA,NA,"Xavier Echavez",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census",NA,NA,"Mocagua",NA,"fe-primates-1.0",NA,NA,"succeded"
"Saguinus graellsi","1123025240","Leontocebus nigricollis (Spix, 1823)",-3.757908,-70.22853,"cdround,osiic,colmano,inmano","8e60f836-c6cb-4c37-83c5-5966af2428f1","3a56fbe7-467b-4018-8876-f73dede15ea2","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T00:33:45.179+00:00","2021-03-09T12:45:15.748+00:00",139,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2015-02-26T00:00:00",25,"Amazonas",2015,2,26,"2015-02-26T00:00:00",NA,"2021-03-09T12:45:15.748+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ENTROPIKA:1578",NA,NA,NA,NA,"ENTROPIKA-PRIMATES","1123025240","ENTROPIKA:1578",NA,"Saul Mendoza","PRI1578",NA,"ENTROPIKA",NA,"15:20:00","Saul Mendoza",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,3,NA,"SOUTH_AMERICA","Black Mantle Tamarin","Bacaba",NA,NA,NA,NA,122,73,NA,NA,NA,"Rainforest","900.136.118-1","5 km walked","Leticia","en","Evento",NA,NA,NA,"Saul Mendoza",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census",NA,NA,"Mocagua",NA,"fe-primates-1.0",NA,NA,"succeded"
"Saguinus graellsi","1500263867","Saguinus nigricollis (Spix, 1823)",-0.677317,-77.597229,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:05:21.453+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436477,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Saguinus","nigricollis","SPECIES","SYNONYM","LC","2017-04-18T01:54:39",1000,"Napo",2015,2,14,"2015-02-14T10:21:00","2017-04-18T14:38:55.000+00:00","2021-09-08T00:05:21.453+00:00","https://www.inaturalist.org/observations/5808950","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","EC","none","none","Ecuador","Mike V.A. Burrell","5808950","mikeburrell","2015/02/14 10:21 AM EST","iNaturalist research-grade observations","Wildsumaco Lodge","Observations","1500263867","https://www.inaturalist.org/observations/5808950","43386","Mike V.A. Burrell","5808950","https://www.inaturalist.org/observations/5808950","iNaturalist","© Mike V.A. Burrell some rights reserved","15:21:00Z","Mike V.A. Burrell","11970188","Saguinus nigricollis (Spix, 1823)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Saguinus graellsi","1563417618","Saguinus nigricollis (Spix, 1823)",-0.677317,-77.597229,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:44:12.182+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436477,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Saguinus","nigricollis","SPECIES","SYNONYM","LC","2017-04-18T01:54:42",1000,"Napo",2015,2,16,"2015-02-16T08:56:00","2017-05-31T19:41:22.000+00:00","2021-09-07T23:44:12.182+00:00","https://www.inaturalist.org/observations/5808954","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","EC","none","none","Ecuador","Mike V.A. Burrell","5808954","mikeburrell","2015/02/16 8:56 AM EST","iNaturalist research-grade observations","Wildsumaco Lodge","Observations","1563417618","https://www.inaturalist.org/observations/5808954","43386","Mike V.A. Burrell","5808954","https://www.inaturalist.org/observations/5808954","iNaturalist","© Mike V.A. Burrell some rights reserved","13:56:00Z","Mike V.A. Burrell","11970192","Saguinus nigricollis (Spix, 1823)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Saguinus graellsi","1123025218","Leontocebus nigricollis (Spix, 1823)",-3.692016,-70.342009,"cdround,osiic,colmano,inmano","8e60f836-c6cb-4c37-83c5-5966af2428f1","3a56fbe7-467b-4018-8876-f73dede15ea2","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T00:33:45.179+00:00","2021-03-09T12:45:15.751+00:00",139,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2015-03-13T00:00:00",25,"Amazonas",2015,3,13,"2015-03-13T00:00:00",NA,"2021-03-09T12:45:15.751+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ENTROPIKA:1588",NA,NA,NA,NA,"ENTROPIKA-PRIMATES","1123025218","ENTROPIKA:1588",NA,"Xavier Echavez","PRI1588",NA,"ENTROPIKA",NA,"09:05:00","Xavier Echavez",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,6,NA,"SOUTH_AMERICA","Black Mantle Tamarin","Agua Blanca",NA,NA,NA,NA,95,34,NA,NA,NA,"Rainforest","900.136.118-1","2.15 km walked","Leticia","en","Evento",NA,NA,NA,"Xavier Echavez",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census",NA,NA,"San Martín de Amacayacú",NA,"fe-primates-1.0",NA,NA,"succeded"
"Saguinus graellsi","1123025221","Leontocebus nigricollis (Spix, 1823)",-3.69449,-70.341385,"cdround,osiic,colmano,inmano","8e60f836-c6cb-4c37-83c5-5966af2428f1","3a56fbe7-467b-4018-8876-f73dede15ea2","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T00:33:45.179+00:00","2021-03-09T12:45:15.756+00:00",139,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2015-03-13T00:00:00",25,"Amazonas",2015,3,13,"2015-03-13T00:00:00",NA,"2021-03-09T12:45:15.756+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ENTROPIKA:1587",NA,NA,NA,NA,"ENTROPIKA-PRIMATES","1123025221","ENTROPIKA:1587",NA,"Xavier Echavez","PRI1587",NA,"ENTROPIKA",NA,"08:40:00","Xavier Echavez",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,10,"Adult","SOUTH_AMERICA","Black Mantle Tamarin","Agua Blanca",NA,NA,NA,NA,95,34,NA,NA,NA,"Rainforest","900.136.118-1","2.15 km walked","Leticia","en","Evento",NA,NA,NA,"Xavier Echavez",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census",NA,NA,"San Martín de Amacayacú",NA,"fe-primates-1.0",NA,NA,"succeded"
"Saguinus graellsi","1123025234","Leontocebus nigricollis (Spix, 1823)",-3.691344,-70.34248,"cdround,osiic,colmano,inmano","8e60f836-c6cb-4c37-83c5-5966af2428f1","3a56fbe7-467b-4018-8876-f73dede15ea2","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T00:33:45.179+00:00","2021-03-09T12:45:15.747+00:00",139,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2015-03-11T00:00:00",25,"Amazonas",2015,3,11,"2015-03-11T00:00:00",NA,"2021-03-09T12:45:15.747+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ENTROPIKA:1585",NA,NA,NA,NA,"ENTROPIKA-PRIMATES","1123025234","ENTROPIKA:1585",NA,"Susan Peeters","PRI1585",NA,"ENTROPIKA",NA,"14:50:00","Susan Peeters",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,2,NA,"SOUTH_AMERICA","Black Mantle Tamarin","Agua Blanca",NA,NA,NA,NA,95,34,NA,NA,NA,"Rainforest","900.136.118-1","3 km walked","Leticia","en","Evento",NA,NA,NA,"Susan Peeters",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census",NA,NA,"San Martín de Amacayacú",NA,"fe-primates-1.0",NA,NA,"succeded"
"Saguinus graellsi","1123025235","Leontocebus nigricollis (Spix, 1823)",-4.087876,-69.977094,"cdround,osiic,colmano,inmano","8e60f836-c6cb-4c37-83c5-5966af2428f1","3a56fbe7-467b-4018-8876-f73dede15ea2","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T00:33:45.179+00:00","2021-03-09T12:45:15.748+00:00",139,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2015-03-24T00:00:00",25,"Amazonas",2015,3,24,"2015-03-24T00:00:00",NA,"2021-03-09T12:45:15.748+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ENTROPIKA:1591",NA,NA,NA,NA,"ENTROPIKA-PRIMATES","1123025235","ENTROPIKA:1591",NA,"Susan Peeters","PRI1591",NA,"ENTROPIKA",NA,"09:20:00","Susan Peeters",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,4,NA,"SOUTH_AMERICA","Black Mantle Tamarin","Los Kilometros",NA,NA,NA,NA,90.5,12.5,NA,NA,NA,"Rainforest","900.136.118-1","9 km walked","Leticia","en","Evento",NA,NA,NA,"Susan Peeters",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Census",NA,NA,"Leticia","Reserva Adriana","fe-primates-1.0",NA,NA,"succeded"
