"species_search","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","isInCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","verbatimEventDate","datasetName","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","name","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","sex","lifeStage","identificationRemarks","occurrenceRemarks","individualCount","continent","vernacularName","locality","higherClassification","projectId","programmeAcronym","elevation","organismQuantity","organismQuantityType","eventID","http...rs.tdwg.org.dwc.terms.organismQuantity","habitat","institutionID","county","municipality","language","type","http...rs.tdwg.org.dwc.terms.organismQuantityType","verbatimElevation","verbatimSRS","verbatimCoordinateSystem","previousIdentifications","datasetID","samplingProtocol","elevationAccuracy","samplingEffort","eventRemarks","identificationReferences","recordNumber","nomenclaturalCode","georeferencedBy","locationID","waterBody","gadm","informationWithheld","infraspecificEpithet","verbatimDepth","endDayOfYear","georeferenceVerificationStatus","pointRadiusSpatialFit","footprintSRS","startDayOfYear","footprintSpatialFit","parentEventID","ownerInstitutionCode","preparations","otherCatalogNumbers","locationRemarks","sampleSizeUnit","sampleSizeValue","http...rs.tdwg.org.dwc.terms.sampleSizeValue","http...rs.tdwg.org.dwc.terms.sampleSizeUnit","footprintWKT","locationAccordingTo","fieldNotes","georeferenceSources","verbatimTaxonRank","organismID","download"
"Alouatta seniculus","1822172920","Alouatta seniculus (Linnaeus, 1766)",6.717417,-70.1954,"cdround,osiic,colmano,inmano","1ef66bdc-801a-4e64-b83a-66125d1aebab","111b5370-2936-4e4e-a772-7d681a7127c1","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-02-26T18:23:29.930+00:00","2021-03-09T11:30:13.182+00:00",76,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC","2017-03-22T00:00:00",5,"Arauca",2017,3,22,"2017-03-22T00:00:00",NA,"2021-03-09T11:30:13.182+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","Naturaleza y Cultura Internacional","FOB:NCI:AA190",NA,NA,"Caracterización de fauna para el establecimiento de nuevas Reservas Naturales de la Sociedad Civil en Arauca",NA,NA,"1822172920","FOB:NCI:AA190",NA,"Ángela Alviz","AA190",NA,"FOB",NA,NA,"Ángela Alviz",NA,"Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,NA,NA,NA,1,"SOUTH_AMERICA","Araguato","Vereda Matal de Flor Amarillo","Animal|Chordata|MammaliaPrimates|Atelidae|Alouatta","http://ipt.biodiversidad.co/sib/resource?r=nciarauca_buron",NA,112,NA,NA,NA,NA,"Bosque de Galeri­a","900.345.968-1","Arauca","Arauca","es","Evento",NA,"112",NA,NA,NA,NA,"Observación ad hoc",0,NA,NA,NA,NA,NA,"Ángela Alviz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","1822173061","Alouatta seniculus (Linnaeus, 1766)",6.640817,-70.506517,"cdround,osiic,colmano,inmano","1ef66bdc-801a-4e64-b83a-66125d1aebab","111b5370-2936-4e4e-a772-7d681a7127c1","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-02-26T18:23:29.930+00:00","2021-03-09T11:30:12.479+00:00",76,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC","2017-03-24T00:00:00",5,"Arauca",2017,3,24,"2017-03-24T00:00:00",NA,"2021-03-09T11:30:12.479+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","Naturaleza y Cultura Internacional","FOB:NCI:AA336",NA,NA,"Caracterización de fauna para el establecimiento de nuevas Reservas Naturales de la Sociedad Civil en Arauca",NA,NA,"1822173061","FOB:NCI:AA336",NA,"Ángela Alviz","AA336",NA,"FOB",NA,NA,"Ángela Alviz",NA,"Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,NA,NA,NA,1,"SOUTH_AMERICA","Araguato","Vereda Las Plumas","Animal|Chordata|MammaliaPrimates|Atelidae|Alouatta","http://ipt.biodiversidad.co/sib/resource?r=nciarauca_buron",NA,121,NA,NA,NA,NA,"Bosque de Galeri­a","900.345.968-1","Arauca","Arauca","es","Evento",NA,"121",NA,NA,NA,NA,"Observación ad hoc",0,NA,NA,NA,NA,NA,"Ángela Alviz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","1822173088","Alouatta seniculus (Linnaeus, 1766)",6.628983,-70.511933,"cdround,osiic,colmano,inmano","1ef66bdc-801a-4e64-b83a-66125d1aebab","111b5370-2936-4e4e-a772-7d681a7127c1","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-02-26T18:23:29.930+00:00","2021-03-09T11:30:11.412+00:00",76,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC","2017-03-25T00:00:00",5,"Arauca",2017,3,25,"2017-03-25T00:00:00",NA,"2021-03-09T11:30:11.412+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","Naturaleza y Cultura Internacional","FOB:NCI:AA394",NA,NA,"Caracterización de fauna para el establecimiento de nuevas Reservas Naturales de la Sociedad Civil en Arauca",NA,NA,"1822173088","FOB:NCI:AA394",NA,"Ángela Alviz","AA394",NA,"FOB",NA,NA,"Ángela Alviz",NA,"Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,NA,NA,NA,1,"SOUTH_AMERICA","Araguato","Vereda Matal de Flor Amarillo","Animal|Chordata|ReptiliaPrimates|Atelidae|Alouatta","http://ipt.biodiversidad.co/sib/resource?r=nciarauca_buron",NA,112,NA,NA,NA,NA,"Bosque de Galeri­a","900.345.968-1","Arauca","Arauca","es","Evento",NA,"112",NA,NA,NA,NA,"Observación ad hoc",0,NA,NA,NA,NA,NA,"Ángela Alviz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","1993754696","Alouatta seniculus (Linnaeus, 1766)",-0.674358,-76.39736,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:30:14.241+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC","2019-02-05T17:52:56",212,"Orellana",2017,3,26,"2017-03-26T00:00:00","2019-09-08T06:06:59.000+00:00","2021-09-07T23:30:14.241+00:00","https://www.inaturalist.org/observations/20132849","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","EC","none",NA,"Ecuador","sofianogales","20132849","sofianogales","2017/03/26 4:28 PM -05","iNaturalist research-grade observations","Orellana, Ecuador","Observations","1993754696","https://www.inaturalist.org/observations/20132849","566513","sofianogales","20132849","https://www.inaturalist.org/observations/20132849","iNaturalist","© sofianogales some rights reserved",NA,"Marina Gorbunova","44620189","Alouatta seniculus (Linnaeus, 1766)",NA,NA,"ORCID","https://orcid.org/0000-0003-3087-8749",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","1993782025","Alouatta seniculus (Linnaeus, 1766)",-0.010021,-76.181592,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:29:17.717+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC","2017-11-12T22:51:17",100,"Sucumbios",2017,3,10,"2017-03-10T17:12:00","2019-02-03T17:25:51.000+00:00","2021-09-07T23:29:17.717+00:00","https://www.inaturalist.org/observations/8786136","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","EC","none","none","Ecuador","Julien Renoult","8786136","jujurenoult","2017/03/10 5:12 PM CET","iNaturalist research-grade observations","Sucumbíos, Ecuador","Observations","1993782025","https://www.inaturalist.org/observations/8786136","566513","Julien Renoult","8786136","https://www.inaturalist.org/observations/8786136","iNaturalist","© Julien Renoult some rights reserved","16:12:00Z","Julien Renoult","18734215","Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","2294489988","Alouatta seniculus (Linnaeus, 1766)",4.725504,-75.571569,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:30:24.344+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC","2019-07-14T14:44:28",NA,"Risaralda",2017,3,9,"2017-03-09T15:22:00","2019-07-14T23:37:56.000+00:00","2021-09-07T23:30:24.344+00:00","https://www.inaturalist.org/observations/28797521","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","eric_wilmot","28797521","eric_wilmot","2017/03/09 3:22 PM EST","iNaturalist research-grade observations","Pereira, Risaralda, Colombie","Observations","2294489988","https://www.inaturalist.org/observations/28797521","566513","eric_wilmot","28797521","https://www.inaturalist.org/observations/28797521","iNaturalist","© eric_wilmot some rights reserved","20:22:00Z","eric_wilmot","62593291","Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","2423054325","Alouatta seniculus (Linnaeus, 1766)",-0.675257,-76.396561,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:31:04.731+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC","2019-09-13T20:57:54",31,"Orellana",2017,3,26,"2017-03-26T16:28:00","2019-09-22T05:32:50.000+00:00","2021-09-07T23:31:04.731+00:00","https://www.inaturalist.org/observations/32662330","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","EC","none","none","Ecuador","sofianogales","32662330","sofianogales","2017/03/26 4:28 PM -0500","iNaturalist research-grade observations","Orellana, Ecuador","Observations","2423054325","https://www.inaturalist.org/observations/32662330","566513","sofianogales","32662330","https://www.inaturalist.org/observations/32662330","iNaturalist","© sofianogales some rights reserved","21:28:00Z","rangertreaty50","70775994","Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","2456556591","Alouatta seniculus (Linnaeus, 1766)",-0.471286,-76.459098,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:04:23.359+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC","2019-11-11T07:49:38",212,"Sucumbios",2017,3,28,"2017-03-28T07:52:00","2019-11-14T15:57:48.000+00:00","2021-09-08T00:04:23.359+00:00","https://www.inaturalist.org/observations/35563366","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","EC","none","none","Ecuador","cgates326","35563366","cgates326","2017/03/28 7:52 AM PDT","iNaturalist research-grade observations","Ecuador","Observations","2456556591","https://www.inaturalist.org/observations/35563366","566513","cgates326","35563366","https://www.inaturalist.org/observations/35563366","iNaturalist","© cgates326 some rights reserved","14:52:00Z","Michal Sloviak","77396907","Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","2563636790","Alouatta seniculus (Linnaeus, 1766)",10.9563,-72.583572,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:03:43.921+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC","2020-01-29T03:44:17",NA,"La Guajira",2017,3,9,"2017-03-09T11:29:10","2020-01-29T13:59:17.000+00:00","2021-09-08T00:03:43.921+00:00","https://www.inaturalist.org/observations/38079416","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","ddavilareyes","38079416","ddavilareyes","Thu Mar 09 2017 11:29:10 GMT-0500 (GMT-5)","iNaturalist research-grade observations","Barrancas, La Guajira, CO","Observations","2563636790","https://www.inaturalist.org/observations/38079416","566513","ddavilareyes","38079416","https://www.inaturalist.org/observations/38079416","iNaturalist","© ddavilareyes some rights reserved","16:29:10Z","ddavilareyes","85272287","Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","1579784511","Alouatta seniculus (Linnaeus, 1766)",10.398845,-61.031113,"cdround,gass84,colmano,inmano","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2021-03-03T02:24:10.239+00:00","2021-03-09T21:22:50.757+00:00",138,"bb646dff-a905-4403-a49b-6d378c2cf0d9","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC",NA,250,NA,2017,4,14,"2017-04-14T00:00:00",NA,"2021-03-09T21:22:50.757+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","TT","none","none","Trinidad and Tobago",NA,NA,NA,NA,NA,NA,"naturgucker","1579784511",NA,NA,"1647598034","-613467993",NA,"naturgucker",NA,NA,NA,NA,"Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nariva Swamp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","1705719324","Alouatta seniculus (Linnaeus, 1766)",10.748186,-75.022128,"cdround,colmano,inmano","6c41b69e-6a38-49e6-ab8d-99f1d0516f91","c3809434-1211-4b43-b20c-bd940780d30e","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-02-26T19:31:56.538+00:00","2021-03-09T11:36:42.870+00:00",83,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC",NA,NA,"Atlántico",2017,4,4,"2017-04-04T00:00:00",NA,"2021-03-09T11:36:42.870+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ZOOBAQ:Observación015",NA,NA,NA,"DMI Luriza",NA,"1705719324","ZOOBAQ:Observación015",NA,NA,NA,NA,"ZOOBAQ",NA,NA,NA,NA,"Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mono aullador rojo","DMI Luriza",NA,NA,NA,150,1,"Individuos",NA,"1",NA,NA,"Usiacurí",NA,NA,NA,"Individuos","150",NA,"Grados, minutos, segundos",NA,NA,"Observación ad hoc",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","1705719333","Alouatta seniculus (Linnaeus, 1766)",10.760428,-75.155297,"cdround,colmano,inmano","6c41b69e-6a38-49e6-ab8d-99f1d0516f91","c3809434-1211-4b43-b20c-bd940780d30e","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-02-26T19:31:56.538+00:00","2021-03-09T11:36:42.878+00:00",83,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC",NA,NA,"Atlántico",2017,4,12,"2017-04-12T00:00:00",NA,"2021-03-09T11:36:42.878+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ZOOBAQ:Observación019",NA,NA,NA,"El Palomar",NA,"1705719333","ZOOBAQ:Observación019",NA,NA,NA,NA,"ZOOBAQ",NA,NA,NA,NA,"Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mono aullador rojo","El Palomar",NA,NA,NA,200,1,"Individuos",NA,"1",NA,NA,"Piojó",NA,NA,NA,"Individuos","200",NA,"Grados, minutos, segundos",NA,NA,"Observación ad hoc",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","1705719337","Alouatta seniculus (Linnaeus, 1766)",10.748292,-75.021933,"cdround,colmano,inmano","6c41b69e-6a38-49e6-ab8d-99f1d0516f91","c3809434-1211-4b43-b20c-bd940780d30e","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-02-26T19:31:56.538+00:00","2021-03-09T11:36:42.762+00:00",83,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC",NA,NA,"Atlántico",2017,4,8,"2017-04-08T00:00:00",NA,"2021-03-09T11:36:42.762+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ZOOBAQ:Observación016",NA,NA,NA,"DMI Luriza",NA,"1705719337","ZOOBAQ:Observación016",NA,NA,NA,NA,"ZOOBAQ",NA,NA,NA,NA,"Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mono aullador rojo","DMI Luriza",NA,NA,NA,150,1,"Individuos",NA,"1",NA,NA,"Usiacurí",NA,NA,NA,"Individuos","150",NA,"Grados, minutos, segundos",NA,NA,"Observación ad hoc",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","2012890021","Alouatta seniculus (Linnaeus, 1766)",5.618332,-68.484399,"","5ee9e28d-9bf8-480a-8d5f-14e0e5653cf8","2a7e3080-28a9-11dd-97cd-b8a03c50a862","804b8dd0-07ac-4a30-bf92-3c1d862faf5e","CO","DWC_ARCHIVE","2021-07-15T17:35:11.624+00:00","2021-07-15T17:35:19.819+00:00",147,"2a7e3080-28a9-11dd-97cd-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC","2017-04-11T00:00:00",NA,"Vichada",2017,4,4,"2017-04-04T00:00:00",NA,"2021-07-15T17:35:19.819+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"IAvH:CBB:COLOMBIABIO:MAMIFEROS:ESPECIMENPRESERVADO:I2D-BIO_2018_008:383",NA,NA,NA,NA,"Colección de Mamiferos de la Universidad del Valle (UV)","2012890021","IAvH:CBB:COLOMBIABIO:MAMIFEROS:ESPECIMENPRESERVADO:I2D-BIO_2018_008:383",NA,"Vladimir Rojas Díaz","UV-15613",NA,"Universidad del Valle (UV)",NA,NA,"Vladimir Rojas Díaz",NA,"Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,NA,NA,"Muestra del especimen: Cráneo. Escasa",NA,NA,NA,NA,NA,"Colombia_BIO",NA,93.65,NA,NA,NA,NA,NA,NA,"Puerto Carreño",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cmono",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
