"species_search","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","isInCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","informationWithheld","verbatimEventDate","datasetName","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","identifiedBy","identificationID","name","projectId","programmeAcronym","elevation","continent","organismQuantity","organismQuantityType","eventID","habitat","http...rs.tdwg.org.dwc.terms.organismQuantity","institutionID","municipality","county","locality","language","type","vernacularName","http...rs.tdwg.org.dwc.terms.organismQuantityType","datasetID","samplingProtocol","eventTime","verbatimSRS","verbatimCoordinateSystem","preparations","lifeStage","elevationAccuracy","samplingEffort","otherCatalogNumbers","verbatimTaxonRank","parentEventID","previousIdentifications","occurrenceRemarks","individualCount","georeferencedBy","recordNumber","fieldNumber","taxonRemarks","verbatimElevation","institutionKey","collectionID","sex","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","collectionKey","locationRemarks","reproductiveCondition","eventRemarks","associatedReferences","originalNameUsage","acceptedNameUsage","disposition","identificationRemarks","georeferenceVerificationStatus","X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.","gadm","higherGeography","endDayOfYear","startDayOfYear","higherClassification","establishmentMeans","infraspecificEpithet","nomenclaturalCode","bibliographicCitation","accessRights","organismID","ownerInstitutionCode","waterBody","dynamicProperties","download"
"Aotus griseimembra","1065404780","Aotus lemurinus griseimembra Elliot, 1912",9.13778,-73.56694,"gass84,gdativ,colmafu,inmafu","7a25f7aa-03fb-4322-aaeb-66719e1a9527","493fe050-055d-11d8-b84f-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-08-31T17:54:24.030+00:00","2021-08-31T18:09:16.991+00:00",228,"2053a639-84c3-4be5-b8bc-96b6d88a976c","PRESERVED_SPECIMEN","PRESENT",5707416,1,44,359,798,3239574,2436667,5786069,5786069,"Aotus griseimembra Elliot, 1912","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus griseimembra","Aotus","lemurinus","SUBSPECIES","SYNONYM",NA,NA,3099,"Magdalena Dept",1961,4,10,"1961-04-10T00:00:00","2021-07-28T00:00:00.000+00:00","2021-08-31T18:09:16.991+00:00","http://portal.vertnet.org/o/lacm/mammals?id=c2259b1a-69c1-4a47-b122-44b9c7f5670d","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"c2259b1a-69c1-4a47-b122-44b9c7f5670d",NA,NA,"10 APR 1961","LACM Vertebrates","|  | Colombia | Magdalena Dept |  | San Alberto San Alberto","Mammals","1065404780","c2259b1a-69c1-4a47-b122-44b9c7f5670d",NA,"Carriker, M A","27263",NA,"LACM",NA,NA,NA,"Aotus lemurinus griseimembra Elliot, 1912",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol:org:34802",NA,NA,"San Alberto San Alberto","en","PhysicalObject",NA,NA,NA,NA,NA,NA,"degrees minutes seconds","skin and skull",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hugo Mantilla Meluk (TTU)","33327",NA,NA,NA,"2fc908ba-e775-49e2-bffe-6b9041c3b70f","http://biocol.org/urn:lsid:biocol:org:34897","MALE",NA,"MaNIS georeferencing guidelines","Confirmed by the Atlas de Colombia, Instituto Geografico Agustin Codazzi, 1977. Datum Bogota Observatory","U.S. Board on Geographic Names, Colombia, 2003.","0b9fbf2e-5af8-4b06-9537-647eb8439783",NA,NA,NA,NA,NA,NA,NA,NA,"unverified","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"|  | Colombia | Magdalena Dept","100","100","Animalia | Chordata | Mammalia | Primates | Aotidae | Aotus","NATIVE","griseimembra","ICZN","c2259b1a-69c1-4a47-b122-44b9c7f5670d. LACM Vertebrates. http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts.","http://vertnet.org/resources/norms.html",NA,NA,NA,NA,"succeded"
"Aotus griseimembra","1065370361","Aotus lemurinus griseimembra Elliot, 1912",9.13778,-73.56694,"gass84,gdativ,colmafu,inmafu","7a25f7aa-03fb-4322-aaeb-66719e1a9527","493fe050-055d-11d8-b84f-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-08-31T17:54:24.030+00:00","2021-08-31T18:08:41.736+00:00",228,"2053a639-84c3-4be5-b8bc-96b6d88a976c","PRESERVED_SPECIMEN","PRESENT",5707416,1,44,359,798,3239574,2436667,5786069,5786069,"Aotus griseimembra Elliot, 1912","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus griseimembra","Aotus","lemurinus","SUBSPECIES","SYNONYM",NA,NA,3099,"Magdalena Dept",1961,5,24,"1961-05-24T00:00:00","2021-07-28T00:00:00.000+00:00","2021-08-31T18:08:41.736+00:00","http://portal.vertnet.org/o/lacm/mammals?id=66f19263-1e6f-4464-b834-adb24c9a6fef","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"66f19263-1e6f-4464-b834-adb24c9a6fef",NA,NA,"24 MAY 1961","LACM Vertebrates","|  | Colombia | Magdalena Dept |  | San Alberto San Alberto","Mammals","1065370361","66f19263-1e6f-4464-b834-adb24c9a6fef",NA,"Carriker, M A","27262",NA,"LACM",NA,NA,NA,"Aotus lemurinus griseimembra Elliot, 1912",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol:org:34802",NA,NA,"San Alberto San Alberto","en","PhysicalObject",NA,NA,NA,NA,NA,NA,"degrees minutes seconds","skin and skull",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hugo Mantilla Meluk (TTU)","33578",NA,NA,NA,"2fc908ba-e775-49e2-bffe-6b9041c3b70f","http://biocol.org/urn:lsid:biocol:org:34897","FEMALE",NA,"MaNIS georeferencing guidelines","Confirmed by the Atlas de Colombia, Instituto Geografico Agustin Codazzi, 1977. Datum Bogota Observatory","U.S. Board on Geographic Names, Colombia, 2003.","0b9fbf2e-5af8-4b06-9537-647eb8439783",NA,NA,NA,NA,NA,NA,NA,NA,"unverified","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"|  | Colombia | Magdalena Dept","144","144","Animalia | Chordata | Mammalia | Primates | Aotidae | Aotus","NATIVE","griseimembra","ICZN","66f19263-1e6f-4464-b834-adb24c9a6fef. LACM Vertebrates. http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts.","http://vertnet.org/resources/norms.html",NA,NA,NA,NA,"succeded"
"Aotus griseimembra","1065346669","Aotus lemurinus griseimembra Elliot, 1912",9.13778,-73.56694,"gass84,gdativ,colmafu,inmafu","7a25f7aa-03fb-4322-aaeb-66719e1a9527","493fe050-055d-11d8-b84f-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-08-31T17:54:24.030+00:00","2021-08-31T18:08:38.440+00:00",228,"2053a639-84c3-4be5-b8bc-96b6d88a976c","PRESERVED_SPECIMEN","PRESENT",5707416,1,44,359,798,3239574,2436667,5786069,5786069,"Aotus griseimembra Elliot, 1912","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus griseimembra","Aotus","lemurinus","SUBSPECIES","SYNONYM",NA,NA,3099,"Magdalena Dept",1961,6,24,"1961-06-24T00:00:00","2021-07-28T00:00:00.000+00:00","2021-08-31T18:08:38.440+00:00","http://portal.vertnet.org/o/lacm/mammals?id=29490970-831e-43aa-b6ff-f791081a210e","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"29490970-831e-43aa-b6ff-f791081a210e",NA,NA,"24 JUN 1961","LACM Vertebrates","|  | Colombia | Magdalena Dept |  | San Alberto San Alberto","Mammals","1065346669","29490970-831e-43aa-b6ff-f791081a210e",NA,"Carriker, M A","27258",NA,"LACM",NA,NA,NA,"Aotus lemurinus griseimembra Elliot, 1912",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol:org:34802",NA,NA,"San Alberto San Alberto","en","PhysicalObject",NA,NA,NA,NA,NA,NA,"degrees minutes seconds","skin and skull",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hugo Mantilla Meluk (TTU)","33627",NA,NA,NA,"2fc908ba-e775-49e2-bffe-6b9041c3b70f","http://biocol.org/urn:lsid:biocol:org:34897","MALE",NA,"MaNIS georeferencing guidelines","Confirmed by the Atlas de Colombia, Instituto Geografico Agustin Codazzi, 1977. Datum Bogota Observatory","U.S. Board on Geographic Names, Colombia, 2003.","0b9fbf2e-5af8-4b06-9537-647eb8439783",NA,NA,NA,NA,NA,NA,NA,NA,"unverified","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"|  | Colombia | Magdalena Dept","175","175","Animalia | Chordata | Mammalia | Primates | Aotidae | Aotus","NATIVE","griseimembra","ICZN","29490970-831e-43aa-b6ff-f791081a210e. LACM Vertebrates. http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts.","http://vertnet.org/resources/norms.html",NA,NA,NA,NA,"succeded"
"Aotus griseimembra","1065353454","Aotus lemurinus griseimembra Elliot, 1912",9.13778,-73.56694,"gass84,gdativ,colmafu,inmafu","7a25f7aa-03fb-4322-aaeb-66719e1a9527","493fe050-055d-11d8-b84f-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-08-31T17:54:24.030+00:00","2021-08-31T18:09:06.095+00:00",228,"2053a639-84c3-4be5-b8bc-96b6d88a976c","PRESERVED_SPECIMEN","PRESENT",5707416,1,44,359,798,3239574,2436667,5786069,5786069,"Aotus griseimembra Elliot, 1912","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus griseimembra","Aotus","lemurinus","SUBSPECIES","SYNONYM",NA,NA,3099,"Magdalena Dept",1961,6,10,"1961-06-10T00:00:00","2021-07-28T00:00:00.000+00:00","2021-08-31T18:09:06.095+00:00","http://portal.vertnet.org/o/lacm/mammals?id=3ac427d8-e6da-4a6c-ba10-1d9d11bd8ff9","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"3ac427d8-e6da-4a6c-ba10-1d9d11bd8ff9",NA,NA,"10 JUN 1961","LACM Vertebrates","|  | Colombia | Magdalena Dept |  | San Alberto San Alberto","Mammals","1065353454","3ac427d8-e6da-4a6c-ba10-1d9d11bd8ff9",NA,"Carriker, M A","27261",NA,"LACM",NA,NA,NA,"Aotus lemurinus griseimembra Elliot, 1912",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol:org:34802",NA,NA,"San Alberto San Alberto","en","PhysicalObject",NA,NA,NA,NA,NA,NA,"degrees minutes seconds","skin and skull",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hugo Mantilla Meluk (TTU)","33729",NA,NA,NA,"2fc908ba-e775-49e2-bffe-6b9041c3b70f","http://biocol.org/urn:lsid:biocol:org:34897","FEMALE",NA,"MaNIS georeferencing guidelines","Confirmed by the Atlas de Colombia, Instituto Geografico Agustin Codazzi, 1977. Datum Bogota Observatory","U.S. Board on Geographic Names, Colombia, 2003.","0b9fbf2e-5af8-4b06-9537-647eb8439783",NA,NA,NA,NA,NA,NA,NA,NA,"unverified","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"|  | Colombia | Magdalena Dept","161","161","Animalia | Chordata | Mammalia | Primates | Aotidae | Aotus","NATIVE","griseimembra","ICZN","3ac427d8-e6da-4a6c-ba10-1d9d11bd8ff9. LACM Vertebrates. http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts.","http://vertnet.org/resources/norms.html",NA,NA,NA,NA,"succeded"
"Aotus griseimembra","1065387291","Aotus lemurinus griseimembra Elliot, 1912",9.13778,-73.56694,"gass84,gdativ,colmafu,inmafu","7a25f7aa-03fb-4322-aaeb-66719e1a9527","493fe050-055d-11d8-b84f-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-08-31T17:54:24.030+00:00","2021-08-31T18:09:10.383+00:00",228,"2053a639-84c3-4be5-b8bc-96b6d88a976c","PRESERVED_SPECIMEN","PRESENT",5707416,1,44,359,798,3239574,2436667,5786069,5786069,"Aotus griseimembra Elliot, 1912","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus griseimembra","Aotus","lemurinus","SUBSPECIES","SYNONYM",NA,NA,3099,"Magdalena Dept",1961,6,24,"1961-06-24T00:00:00","2021-07-28T00:00:00.000+00:00","2021-08-31T18:09:10.383+00:00","http://portal.vertnet.org/o/lacm/mammals?id=93f7996e-d285-4ce1-ac1a-a4c1dde1829e","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"93f7996e-d285-4ce1-ac1a-a4c1dde1829e",NA,NA,"24 JUN 1961","LACM Vertebrates","|  | Colombia | Magdalena Dept |  | San Alberto San Alberto","Mammals","1065387291","93f7996e-d285-4ce1-ac1a-a4c1dde1829e",NA,"Carriker, M A","27257",NA,"LACM",NA,NA,NA,"Aotus lemurinus griseimembra Elliot, 1912",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol:org:34802",NA,NA,"San Alberto San Alberto","en","PhysicalObject",NA,NA,NA,NA,NA,NA,"degrees minutes seconds","skin and skull",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hugo Mantilla Meluk (TTU)","33628",NA,NA,NA,"2fc908ba-e775-49e2-bffe-6b9041c3b70f","http://biocol.org/urn:lsid:biocol:org:34897","MALE",NA,"MaNIS georeferencing guidelines","Confirmed by the Atlas de Colombia, Instituto Geografico Agustin Codazzi, 1977. Datum Bogota Observatory","U.S. Board on Geographic Names, Colombia, 2003.","0b9fbf2e-5af8-4b06-9537-647eb8439783",NA,NA,NA,NA,NA,NA,NA,NA,"unverified","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"|  | Colombia | Magdalena Dept","175","175","Animalia | Chordata | Mammalia | Primates | Aotidae | Aotus","NATIVE","griseimembra","ICZN","93f7996e-d285-4ce1-ac1a-a4c1dde1829e. LACM Vertebrates. http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts.","http://vertnet.org/resources/norms.html",NA,NA,NA,NA,"succeded"
"Aotus griseimembra","1142102395","Aotus lemurinus griseimembra Elliot, 1912",5.27,-76.82,"gass84,colmano,inmafu","5a659248-1f70-11e3-b2c5-00145eb45e9a","23539a57-1347-4dd3-af2a-cf9478563baa","60416b42-f762-11e1-a439-00145eb45e9a","CH","BIOCASE","2021-08-24T10:02:40.358+00:00","2021-08-24T12:29:26.895+00:00",211,"23539a57-1347-4dd3-af2a-cf9478563baa","PRESERVED_SPECIMEN","PRESENT",5707416,1,44,359,798,3239574,2436667,5786069,5786069,"Aotus griseimembra Elliot, 1912","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus griseimembra","Aotus","lemurinus","SUBSPECIES","SYNONYM",NA,NA,NA,NA,1959,12,5,"1959-12-05T00:00:00",NA,"2021-08-24T12:29:26.895+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,NA,NA,NA,NA,NA,NA,"Mammals housed at MHNG, Geneva","1142102395",NA,NA,"F. Medem","MHNG-MAM-1078.027",NA,"MHNG",NA,NA,NA,"Aotus lemurinus griseimembra Elliot, 1912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finca/Departamento del Chocó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8d572607-d32c-4477-8834-c9dbe76c57f9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,NA,NA,NA,NA,"griseimembra",NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus griseimembra","1316534690","Aotus griseimembra Elliot, 1912",10.982135,-74.834897,"gass84,colmano,inmafu","e307fa47-ae87-4fc9-a1a5-b1415adac8be","76513b28-548d-480a-8859-bd7f45f8724b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T20:14:42.603+00:00","2021-03-09T12:28:33.076+00:00",180,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5786069,1,44,359,798,3239574,2436667,5786069,5786069,"Aotus griseimembra Elliot, 1912","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus griseimembra","Aotus","griseimembra","SPECIES","ACCEPTED","VU",NA,NA,"Atlántico",1958,5,19,"1958-05-19T00:00:00",NA,"2021-03-09T12:28:33.076+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ZSM:ZSM:ZSM 1958/78",NA,NA,NA,NA,NA,"ZSM","1316534690","ZSM:ZSM:ZSM 1958/78",NA,"Héctor E. Ramírez-Chaves","ZSM 1958/78",NA,"ZSM",NA,NA,NA,"Aotus griseimembra Elliot, 1912",NA,NA,NA,"SOUTH_AMERICA",NA,NA,NA,NA,NA,"http://www.zsm.mwn.de/",NA,"Barranquilla",NA,"en","Objeto físico",NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"774f65a5-ed87-4356-9515-ea9fd8d68650","http://grbio.org/cool/4b7r-7sec","MALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus griseimembra","1316534708","Aotus griseimembra Elliot, 1912",10.982135,-74.834897,"gass84,colmano,inmafu","e307fa47-ae87-4fc9-a1a5-b1415adac8be","76513b28-548d-480a-8859-bd7f45f8724b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T20:14:42.603+00:00","2021-03-09T12:28:33.074+00:00",180,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5786069,1,44,359,798,3239574,2436667,5786069,5786069,"Aotus griseimembra Elliot, 1912","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus griseimembra","Aotus","griseimembra","SPECIES","ACCEPTED","VU",NA,NA,"Atlántico",1958,5,9,"1958-05-09T00:00:00",NA,"2021-03-09T12:28:33.074+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ZSM:ZSM:ZSM 1958/68",NA,NA,NA,NA,NA,"ZSM","1316534708","ZSM:ZSM:ZSM 1958/68",NA,"Héctor E. Ramírez-Chaves","ZSM 1958/68",NA,"ZSM",NA,NA,NA,"Aotus griseimembra Elliot, 1912",NA,NA,NA,"SOUTH_AMERICA",NA,NA,NA,NA,NA,"http://www.zsm.mwn.de/",NA,"Barranquilla",NA,"en","Objeto físico",NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"774f65a5-ed87-4356-9515-ea9fd8d68650","http://grbio.org/cool/4b7r-7sec","MALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus griseimembra","1316534715","Aotus griseimembra Elliot, 1912",10.982135,-74.834897,"gass84,colmano,inmafu","e307fa47-ae87-4fc9-a1a5-b1415adac8be","76513b28-548d-480a-8859-bd7f45f8724b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T20:14:42.603+00:00","2021-03-09T12:28:33.074+00:00",180,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5786069,1,44,359,798,3239574,2436667,5786069,5786069,"Aotus griseimembra Elliot, 1912","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus griseimembra","Aotus","griseimembra","SPECIES","ACCEPTED","VU",NA,NA,"Atlántico",1958,5,9,"1958-05-09T00:00:00",NA,"2021-03-09T12:28:33.074+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ZSM:ZSM:ZSM 1958/67",NA,NA,NA,NA,NA,"ZSM","1316534715","ZSM:ZSM:ZSM 1958/67",NA,"Héctor E. Ramírez-Chaves","ZSM 1958/67",NA,"ZSM",NA,NA,NA,"Aotus griseimembra Elliot, 1912",NA,NA,NA,"SOUTH_AMERICA",NA,NA,NA,NA,NA,"http://www.zsm.mwn.de/",NA,"Barranquilla",NA,"en","Objeto físico",NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"774f65a5-ed87-4356-9515-ea9fd8d68650","http://grbio.org/cool/4b7r-7sec","MALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus griseimembra","1316534712","Aotus griseimembra Elliot, 1912",10.982135,-74.834897,"gass84,colmano,inmafu","e307fa47-ae87-4fc9-a1a5-b1415adac8be","76513b28-548d-480a-8859-bd7f45f8724b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T20:14:42.603+00:00","2021-03-09T12:28:33.372+00:00",180,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5786069,1,44,359,798,3239574,2436667,5786069,5786069,"Aotus griseimembra Elliot, 1912","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus griseimembra","Aotus","griseimembra","SPECIES","ACCEPTED","VU",NA,NA,"Atlántico",1958,7,14,"1958-07-14T00:00:00",NA,"2021-03-09T12:28:33.372+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ZSM:ZSM:ZSM 1958/129",NA,NA,NA,NA,NA,"ZSM","1316534712","ZSM:ZSM:ZSM 1958/129",NA,"Héctor E. Ramírez-Chaves","ZSM 1958/129",NA,"ZSM",NA,NA,NA,"Aotus griseimembra Elliot, 1912",NA,NA,NA,"SOUTH_AMERICA",NA,NA,NA,NA,NA,"http://www.zsm.mwn.de/",NA,"Barranquilla",NA,"en","Objeto físico",NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"774f65a5-ed87-4356-9515-ea9fd8d68650","http://grbio.org/cool/4b7r-7sec","FEMALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus griseimembra","665831226","Aotus lemurinus griseimembra Elliot, 1912",9.5,-75.35,"gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:16.370+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5707416,1,44,359,798,3239574,2436667,5786069,5786069,"Aotus griseimembra Elliot, 1912","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus griseimembra","Aotus","lemurinus","SUBSPECIES","SYNONYM",NA,NA,NA,"Sucre",1949,5,26,"1949-05-26T00:00:00",NA,"2021-03-30T10:22:16.370+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","The Field Museum of Natural History","2e03c37f-e654-4f4d-bb6c-e32a0718d4ab",NA,NA,NA,NA,NA,"Mammals","665831226","2e03c37f-e654-4f4d-bb6c-e32a0718d4ab",NA,"P. Hershkovitz","68854",NA,"FMNH",NA,NA,NA,"Aotus lemurinus griseimembra Elliot, 1912",NA,NA,175,"SOUTH_AMERICA",NA,NA,NA,NA,NA,"FMNH",NA,"Coloso","Las Campanas","en","PhysicalObject",NA,NA,"mammals-24-sep-2020",NA,NA,NA,NA,"skin,skull",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PH-3430","75470",NA,NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa","Mammals","FEMALE",NA,"published",NA,NA,"6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"South America, Colombia, Sucre, Coloso, Neotropics: Las Campanas",NA,"26","Animalia Chordata Mammalia Primates Aotidae",NA,"griseimembra",NA,NA,"http://fieldmuseum.org/about/copyright-information","2568079","FMNH",NA,NA,"succeded"
