"","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","isInCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","informationWithheld","verbatimEventDate","datasetName","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","name","occurrenceRemarks","projectId","sex","lifeStage","elevation","elevationAccuracy","continent","organismQuantity","organismQuantityType","http...rs.tdwg.org.dwc.terms.organismQuantity","institutionID","county","locality","language","type","preparations","disposition","vernacularName","http...rs.tdwg.org.dwc.terms.organismQuantityType","samplingProtocol","accessRights","collectionID","programmeAcronym","eventID","habitat","verbatimSRS","samplingEffort","municipality","verbatimCoordinateSystem","fieldNumber","verbatimElevation","identificationRemarks","individualCount","georeferencedBy","eventRemarks","datasetID","higherClassification","previousIdentifications","footprintWKT","parentEventID","locationAccordingTo","locationRemarks","fieldNotes","recordNumber","identifiedByIDs.type","identifiedByIDs.value","higherGeography","endDayOfYear","georeferenceVerificationStatus","startDayOfYear","collectionKey","gadm","recordedByIDs.type","recordedByIDs.value","georeferenceRemarks","taxonRemarks","locationID","ownerInstitutionCode","georeferencedDate","higherGeographyID","institutionKey","dynamicProperties","identificationVerificationStatus","nomenclaturalCode","georeferenceProtocol","organismID","identificationQualifier","georeferenceSources","otherCatalogNumbers","originalNameUsage","verbatimTaxonRank","X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.","establishmentMeans","typeStatus","typifiedName","http...unknown.org.rights","http...unknown.org.language","taxonConceptID","http...unknown.org.rightsHolder","associatedSequences","bibliographicCitation","X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.","parentNameUsage"
"24","665831992","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",6.55,-75.3,"gass84,txmathi,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:17.865+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Antioquia",1950,2,24,"1950-02-24T00:00:00",NA,"2021-03-30T10:22:17.865+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","COL","none","none","Colombia","The Field Museum of Natural History","d1a5b962-c920-40b8-89d8-176bacf5100a",NA,NA,NA,NA,NA,"Mammals","665831992","d1a5b962-c920-40b8-89d8-176bacf5100a",NA,"P. Hershkovitz","69609",NA,"FMNH",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,"MALE",NA,1200,NA,"SOUTH_AMERICA",NA,NA,NA,"FMNH",NA,"Bellavista, 4 km NE, above Rio Porce","en","PhysicalObject","skin,skull,skel",NA,NA,NA,NA,"http://fieldmuseum.org/about/copyright-information","Mammals",NA,NA,NA,NA,NA,NA,NA,"9558",NA,NA,NA,NA,NA,"mammals-24-sep-2020","Animalia Chordata Mammalia Primates Aotidae",NA,NA,NA,NA,NA,NA,"PH-3974",NA,NA,"South America, Colombia, Antioquia, Neotropics: Bellavista, 4 km NE, above Rio Porce",NA,NA,"24","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba",NA,NA,NA,NA,NA,NA,"FMNH",NA,NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa",NA,NA,NA,"published","2568834",NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","665831993","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",6.55,-75.3,"gass84,txmathi,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:13.082+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Antioquia",1950,2,24,"1950-02-24T00:00:00",NA,"2021-03-30T10:22:13.082+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","COL","none","none","Colombia","The Field Museum of Natural History","a4e29957-f326-43e4-b4a5-c32ffdb30599",NA,NA,NA,NA,NA,"Mammals","665831993","a4e29957-f326-43e4-b4a5-c32ffdb30599",NA,"P. Hershkovitz","69610",NA,"FMNH",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,"FEMALE",NA,1200,NA,"SOUTH_AMERICA",NA,NA,NA,"FMNH",NA,"Bellavista, 4 km NE, above Rio Porce","en","PhysicalObject","skin,skull,skel",NA,NA,NA,NA,"http://fieldmuseum.org/about/copyright-information","Mammals",NA,NA,NA,NA,NA,NA,NA,"9559",NA,NA,NA,NA,NA,"mammals-24-sep-2020","Animalia Chordata Mammalia Primates Aotidae",NA,NA,NA,NA,NA,NA,"PH-3975",NA,NA,"South America, Colombia, Antioquia, Neotropics: Bellavista, 4 km NE, above Rio Porce",NA,NA,"24","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba",NA,NA,NA,NA,NA,NA,"FMNH",NA,NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa",NA,NA,NA,"published","2568835",NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","665831994","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",8.097215,-77.213341,"cdround,gass84,txmathi,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:14.924+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Choco",1950,3,27,"1950-03-27T00:00:00",NA,"2021-03-30T10:22:14.924+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","COL","none","none","Colombia","The Field Museum of Natural History","a3a6ab60-78a5-4518-8199-85c72c163f09",NA,NA,NA,NA,NA,"Mammals","665831994","a3a6ab60-78a5-4518-8199-85c72c163f09",NA,"P. Hershkovitz","69611",NA,"FMNH",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,"FEMALE",NA,NA,NA,"SOUTH_AMERICA",NA,NA,NA,"FMNH",NA,"Unguia","en","PhysicalObject","skin,skull",NA,NA,NA,NA,"http://fieldmuseum.org/about/copyright-information","Mammals",NA,NA,NA,NA,NA,NA,NA,"9560",NA,NA,NA,NA,NA,"mammals-24-sep-2020","Animalia Chordata Mammalia Primates Aotidae",NA,NA,NA,NA,"degrees minutes seconds",NA,"PH-4168",NA,NA,"South America, Colombia, Choco, Neotropics: Unguia",NA,NA,"27","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba",NA,NA,NA,NA,NA,NA,"FMNH",NA,NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa",NA,NA,NA,"MaNIS georeferencing guidelines","2568836",NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","665831995","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",7.9563,-76.603363,"cdround,gass84,txmathi,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:17.534+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Antioquia",1950,4,26,"1950-04-26T00:00:00",NA,"2021-03-30T10:22:17.534+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","COL","none","none","Colombia","The Field Museum of Natural History","a7b42f05-c2fc-44b7-af0e-39eec72579e6",NA,NA,NA,NA,NA,"Mammals","665831995","a7b42f05-c2fc-44b7-af0e-39eec72579e6",NA,"P. Hershkovitz","69612",NA,"FMNH",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,"FEMALE",NA,50,NA,"SOUTH_AMERICA",NA,NA,NA,"FMNH","Uraba","Rio Currulao, 20 km SE Turbo","en","PhysicalObject","skin,skull",NA,NA,NA,NA,"http://fieldmuseum.org/about/copyright-information","Mammals",NA,NA,NA,NA,NA,NA,NA,"9561",NA,NA,NA,NA,NA,"mammals-24-sep-2020","Animalia Chordata Mammalia Primates Aotidae",NA,NA,NA,NA,"decimal degrees",NA,"PH-4267",NA,NA,"South America, Colombia, Antioquia, Uraba, Neotropics: Rio Currulao, 20 km SE Turbo",NA,NA,"26","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba",NA,NA,NA,NA,NA,NA,"FMNH",NA,NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa",NA,NA,NA,"MaNIS georeferencing guidelines","2568837",NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","665831996","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",7.9563,-76.603363,"cdround,gass84,txmathi,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:14.991+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Antioquia",1950,4,30,"1950-04-30T00:00:00",NA,"2021-03-30T10:22:14.991+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","COL","none","none","Colombia","The Field Museum of Natural History","91449fb3-ac35-43ae-88aa-e88733da4cea",NA,NA,NA,NA,NA,"Mammals","665831996","91449fb3-ac35-43ae-88aa-e88733da4cea",NA,"P. Hershkovitz","69613",NA,"FMNH",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,"FEMALE",NA,50,NA,"SOUTH_AMERICA",NA,NA,NA,"FMNH","Uraba","Rio Currulao, 20 km SE Turbo","en","PhysicalObject","skin,skull,skel",NA,NA,NA,NA,"http://fieldmuseum.org/about/copyright-information","Mammals",NA,NA,NA,NA,NA,NA,NA,"9562",NA,NA,NA,NA,NA,"mammals-24-sep-2020","Animalia Chordata Mammalia Primates Aotidae",NA,NA,NA,NA,"decimal degrees",NA,"PH-4284",NA,NA,"South America, Colombia, Antioquia, Uraba, Neotropics: Rio Currulao, 20 km SE Turbo",NA,NA,"30","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba",NA,NA,NA,NA,NA,NA,"FMNH",NA,NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa",NA,NA,NA,"MaNIS georeferencing guidelines","2568838",NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","1316534709","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",2.233333,-76.166667,"cdround,gass84,colmano,inmano","e307fa47-ae87-4fc9-a1a5-b1415adac8be","76513b28-548d-480a-8859-bd7f45f8724b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T20:14:42.603+00:00","2021-03-09T12:28:33.232+00:00",180,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Cauca",1944,2,4,"1944-02-04T00:00:00",NA,"2021-03-09T12:28:33.232+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","COL","none","none","Colombia",NA,"MHNUC:MHNUC-PRIMATES:M00073",NA,NA,NA,NA,NA,"MHNUC-PRIMATES","1316534709","MHNUC:MHNUC-PRIMATES:M00073",NA,"Héctor E. Ramírez-Chaves | Johana Villota","M00073",NA,"MHNUC",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,"MALE","Unknown",2400,NA,"SOUTH_AMERICA",NA,NA,NA,"891.500.319-2","Puracé","Moscopán","es","Objeto físico",NA,NA,NA,NA,NA,NA,"urn:lsid:biocol.org:col:14291",NA,NA,NA,NA,NA,"Moscopán",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","1316534711","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",4.636824,-75.571156,"gass84,colmano,inmano","e307fa47-ae87-4fc9-a1a5-b1415adac8be","76513b28-548d-480a-8859-bd7f45f8724b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T20:14:42.603+00:00","2021-03-09T12:28:33.233+00:00",180,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Quindío",1942,3,NA,"1942-03-01T00:00:00",NA,"2021-03-09T12:28:33.233+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","COL","none","none","Colombia",NA,"MHNUC:MHNUC-PRIMATES:M00072",NA,NA,NA,NA,NA,"MHNUC-PRIMATES","1316534711","MHNUC:MHNUC-PRIMATES:M00072",NA,"Héctor E. Ramírez-Chaves | Johana Villota","M00072",NA,"MHNUC",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,"MALE","Unknown",200,NA,"SOUTH_AMERICA",NA,NA,NA,"891.500.319-2","Salento","Salento","es","Objeto físico",NA,NA,NA,NA,NA,NA,"urn:lsid:biocol.org:col:14291",NA,NA,NA,NA,NA,"Salento",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","730252598","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",5.75,-75.61,"gass84,colmano,inmano","371b386a-d67b-4646-897e-a27cc1101067","15b278a8-1356-4f7b-ba32-3c733c3d0aac","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-23T20:35:27.610+00:00","2021-03-23T20:35:36.697+00:00",205,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Antioquia",NA,NA,NA,NA,"2008-09-17T00:00:00.000+00:00","2021-03-23T20:35:36.697+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","COL","none","none","Colombia",NA,"Corantioquia-4755-205A98CA4E5F4503ACF3DFDA372E3FD0",NA,NA,NA,"Fauna reportada en la jurisdicción de Corantioquia",NA,"Corantioquia-M","730252598","Corantioquia-4755-205A98CA4E5F4503ACF3DFDA372E3FD0",NA,NA,"4755-929",NA,"Corantioquia",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,NA,NA,500,0,"SOUTH_AMERICA",NA,NA,NA,"8110002317-09","La Pintada",NA,"es","Evento",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","730252788","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",7.58,-75.35,"gass84,colmano,inmano","371b386a-d67b-4646-897e-a27cc1101067","15b278a8-1356-4f7b-ba32-3c733c3d0aac","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-23T20:35:27.610+00:00","2021-03-23T20:35:37.003+00:00",205,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Antioquia",NA,NA,NA,NA,"2008-09-17T00:00:00.000+00:00","2021-03-23T20:35:37.003+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","COL","none","none","Colombia",NA,"Corantioquia-4755-272E5FD4A81142969D2DCBFFEB5B8D56",NA,NA,NA,"Fauna reportada en la jurisdicción de Corantioquia",NA,"Corantioquia-M","730252788","Corantioquia-4755-272E5FD4A81142969D2DCBFFEB5B8D56",NA,NA,"4755-942",NA,"Corantioquia",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,NA,NA,100,0,"SOUTH_AMERICA",NA,NA,NA,"8110002317-09","Cáceres",NA,"es","Evento",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","730252919","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",5.66,-75.88,"gass84,colmano,inmano","371b386a-d67b-4646-897e-a27cc1101067","15b278a8-1356-4f7b-ba32-3c733c3d0aac","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-23T20:35:27.610+00:00","2021-03-23T20:35:37.821+00:00",205,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Antioquia",NA,NA,NA,NA,"2008-09-17T00:00:00.000+00:00","2021-03-23T20:35:37.821+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","COL","none","none","Colombia",NA,"Corantioquia-4755-2C15156B473742D6B7ECE2D297821507",NA,NA,NA,"Fauna reportada en la jurisdicción de Corantioquia",NA,"Corantioquia-M","730252919","Corantioquia-4755-2C15156B473742D6B7ECE2D297821507",NA,NA,"4755-922",NA,"Corantioquia",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,NA,NA,1400,0,"SOUTH_AMERICA",NA,NA,NA,"8110002317-09","Andes",NA,"es","Evento",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","730253311","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",7.99,-75.2,"gass84,colmano,inmano","371b386a-d67b-4646-897e-a27cc1101067","15b278a8-1356-4f7b-ba32-3c733c3d0aac","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-23T20:35:27.610+00:00","2021-03-23T20:35:37.042+00:00",205,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Antioquia",NA,NA,NA,NA,"2008-09-17T00:00:00.000+00:00","2021-03-23T20:35:37.042+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","COL","none","none","Colombia",NA,"Corantioquia-4755-397920AB3C1A4C888E64B33AC0F29809",NA,NA,NA,"Fauna reportada en la jurisdicción de Corantioquia",NA,"Corantioquia-M","730253311","Corantioquia-4755-397920AB3C1A4C888E64B33AC0F29809",NA,NA,"4755-943",NA,"Corantioquia",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,NA,NA,200,0,"SOUTH_AMERICA",NA,NA,NA,"8110002317-09","Caucasia",NA,"es","Evento",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","730253506","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",5.6,-75.82,"gass84,colmano,inmano","371b386a-d67b-4646-897e-a27cc1101067","15b278a8-1356-4f7b-ba32-3c733c3d0aac","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-23T20:35:27.610+00:00","2021-03-23T20:35:37.710+00:00",205,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Antioquia",NA,NA,NA,NA,"2008-09-17T00:00:00.000+00:00","2021-03-23T20:35:37.710+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","COL","none","none","Colombia",NA,"Corantioquia-4755-4120121CC5E144B9A75F57CBF757FF4A",NA,NA,NA,"Fauna reportada en la jurisdicción de Corantioquia",NA,"Corantioquia-M","730253506","Corantioquia-4755-4120121CC5E144B9A75F57CBF757FF4A",NA,NA,"4755-927",NA,"Corantioquia",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,NA,NA,1700,0,"SOUTH_AMERICA",NA,NA,NA,"8110002317-09","Jardín",NA,"es","Evento",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
