"species_search","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","isInCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","verbatimEventDate","datasetName","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","name","lifeStage","infraspecificEpithet","informationWithheld","occurrenceRemarks","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","individualCount","continent","vernacularName","locality","higherClassification","X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.","establishmentMeans","institutionKey","collectionKey","institutionID","nomenclaturalCode","higherGeography","endDayOfYear","georeferenceVerificationStatus","language","type","startDayOfYear","accessRights","behavior","elevation","elevationAccuracy","depth","depthAccuracy","sex","recordNumber","habitat","verbatimCoordinateSystem","preparations","georeferencedBy","georeferenceProtocol","georeferenceSources","county","fieldNumber","locationRemarks","organismID","ownerInstitutionCode","datasetID","collectionID","disposition","organismRemarks","created","associatedSequences","dynamicProperties","identificationVerificationStatus","locationAccordingTo","georeferencedDate","otherCatalogNumbers","previousIdentifications","identificationQualifier","download"
"Aotus azarae","2836436817","Aotus azarae (Humboldt, 1812)",-12.597455,-69.218785,"cdround,osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+00:00","2021-08-30T10:27:26.777+00:00",80,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",5707409,1,44,359,798,3239574,2436667,5707409,5707409,"Aotus azarae (Humboldt, 1812)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus azarae","Aotus","azarae","SPECIES","ACCEPTED","LC",NA,10,NA,2016,2,17,"2016-02-17T00:00:00","2019-02-27T00:00:00.000+00:00","2021-08-30T10:27:26.777+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.119370201","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE","none","none","Peru","Stichting Natuurinformatie","119370201@OBS",NA,NA,NA,NA,"Observations","2836436817","https://observation.org/observation/119370201",NA,NA,"OBS.119370201",NA,NA,NA,NA,NA,NA,"Aotus azarae (Humboldt, 1812)","Unknown",NA,NA,NA,NA,NA,NA,NA,6,"SOUTH_AMERICA","Azara's Night Monkey","Peru - Madre de Dios","Animalia|NIGHT_MONKEYS_AOTIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus azarae","2839664190","Aotus azarae (Humboldt, 1812)",-12.597541,-69.218922,"cdround,osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+00:00","2021-08-30T10:27:57.824+00:00",80,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",5707409,1,44,359,798,3239574,2436667,5707409,5707409,"Aotus azarae (Humboldt, 1812)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus azarae","Aotus","azarae","SPECIES","ACCEPTED","LC",NA,10,NA,2016,2,16,"2016-02-16T00:00:00","2018-02-27T00:00:00.000+00:00","2021-08-30T10:27:57.824+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.114745598","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE","none","none","Peru","Stichting Natuurinformatie","114745598@OBS",NA,NA,NA,NA,"Observations","2839664190","https://observation.org/observation/114745598",NA,NA,"OBS.114745598",NA,NA,NA,NA,NA,NA,"Aotus azarae (Humboldt, 1812)","Unknown",NA,NA,NA,NA,NA,NA,NA,6,"SOUTH_AMERICA","Azara's Night Monkey","Peru - Madre de Dios","Animalia|NIGHT_MONKEYS_AOTIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus azarae","1640029433","Aotus azarae (Humboldt, 1812)",-17.779796,-63.063947,"","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:18:58.677+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5707409,1,44,359,798,3239574,2436667,5707409,5707409,"Aotus azarae (Humboldt, 1812)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus azarae","Aotus","azarae","SPECIES","ACCEPTED","LC","2016-03-17T20:32:54",506,"Santa Cruz",2016,3,10,"2016-03-10T00:00:00","2017-09-01T14:47:34.000+00:00","2021-09-08T00:18:58.677+00:00","https://www.inaturalist.org/observations/2795366","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","BO","none","none","Bolivia (Plurinational State of)","Kent Miller","2795366","kent_miller","2016-03-10","iNaturalist research-grade observations","Botanical Garden","Observations","1640029433","http://www.inaturalist.org/observations/2795366","74066","Kent Miller","2795366","http://www.inaturalist.org/observations/2795366","iNaturalist","© Kent Miller some rights reserved",NA,"Kent Miller","5438919","Aotus azarae (Humboldt, 1812)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus azarae","3079577711","Aotus azarae (Humboldt, 1812)",-25.254379,-58.778121,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:31:51.456+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5707409,1,44,359,798,3239574,2436667,5707409,5707409,"Aotus azarae (Humboldt, 1812)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus azarae","Aotus","azarae","SPECIES","ACCEPTED","LC","2020-02-29T03:47:36",977,"Formosa",2016,7,21,"2016-07-21T11:34:00","2020-02-29T15:03:07.000+00:00","2021-09-07T23:31:51.456+00:00","https://www.inaturalist.org/observations/39339256","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","AR","none","none","Argentina","Leandro Bareiro Guiñazú","39339256","leandrobareiro","2016/07/21 11:34 AM -0300","iNaturalist research-grade observations","Formosa, AR","Observations","3079577711","https://www.inaturalist.org/observations/39339256","74066","Leandro Bareiro Guiñazú","39339256","https://www.inaturalist.org/observations/39339256","iNaturalist","© Leandro Bareiro Guiñazú some rights reserved","14:34:00Z","Leandro Bareiro Guiñazú","88751989","Aotus azarae (Humboldt, 1812)",NA,NA,"Coordinate uncertainty increased to 977m to protect threatened taxon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus azarae","1677290300","Aotus azarae (Humboldt, 1812)",-20.4382,-60.319548,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:56:15.510+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5707409,1,44,359,798,3239574,2436667,5707409,5707409,"Aotus azarae (Humboldt, 1812)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus azarae","Aotus","azarae","SPECIES","ACCEPTED","LC","2017-10-12T13:20:01",NA,"Alto Paraguay",2016,8,2,"2016-08-02T17:41:00","2017-10-12T18:04:53.000+00:00","2021-09-07T23:56:15.510+00:00","https://www.inaturalist.org/observations/8371153","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PY","none","none","Paraguay","pfaucher","8371153","pfaucher","2016/08/02 5:41 PM EDT","iNaturalist research-grade observations","Alto Paraguay Department, Paraguay","Observations","1677290300","https://www.inaturalist.org/observations/8371153","74066","pfaucher","8371153","https://www.inaturalist.org/observations/8371153","iNaturalist","© pfaucher some rights reserved","21:41:00Z","pfaucher","17728505","Aotus azarae (Humboldt, 1812)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus azarae","1802601421","Aotus azarae boliviensis Elliot, 1907",-17.871018,-63.267893,"","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:03:30.353+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5707415,1,44,359,798,3239574,2436667,5707409,5707415,"Aotus azarae boliviensis Elliot, 1907","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus azarae","Aotus","azarae","SUBSPECIES","ACCEPTED","DD","2015-06-08T23:01:03",31,"Santa Cruz",2015,6,7,"2015-06-07T00:00:00","2018-01-06T20:54:19.000+00:00","2021-09-08T00:03:30.353+00:00","https://www.inaturalist.org/observations/1608056","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","BO","none","none","Bolivia (Plurinational State of)","confauna","1608056","confauna","2015-06-07","iNaturalist research-grade observations","Parque Ecologico Ivaga Guazu, Santa Cruz de la Sierra","Observations","1802601421","http://www.inaturalist.org/observations/1608056","147537","confauna","1608056","http://www.inaturalist.org/observations/1608056","iNaturalist","© confauna some rights reserved",NA,"confauna","3015489","Aotus azarae boliviensis Elliot, 1907",NA,"boliviensis",NA,"At least two individual night monkeys were seen moving together through a dense vine thicket on the canopy of this remnant suburban forest. The Ivaga Guazu private park harbors several monkey species that occurred naturally in this area before urban development.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus azarae","1563426954","Aotus azarae infulatus (Kuhl, 1820)",-15.564353,-55.75087,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:54:53.214+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5707410,1,44,359,798,3239574,2436667,5707409,5707410,"Aotus azarae infulatus (Kuhl, 1820)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus azarae","Aotus","azarae","SUBSPECIES","ACCEPTED","LC","2017-05-27T22:11:53",30892,"Mato Grosso",2015,8,8,"2015-08-08T21:30:56","2017-05-28T15:17:30.000+00:00","2021-09-07T23:54:53.214+00:00","https://www.inaturalist.org/observations/6385763","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","BR","none","none","Brazil","Paul Pratt","6385763","pd_pratt","Sat Aug 08 2015 21:30:56 GMT-0400 (GMT-4)","iNaturalist research-grade observations","Mato Grosso, BR","Observations","1563426954","http://inaturalist.ca/observations/6385763","148459","Paul Pratt","6385763","http://inaturalist.ca/observations/6385763","iNaturalist","© Paul Pratt some rights reserved","00:30:56Z","Paul Pratt","13182342","Aotus azarae infulatus (Kuhl, 1820)",NA,"infulatus","Coordinate uncertainty increased to 30892m to protect threatened taxon","Group of five night monkeys (Aotus azarae inflatus) seen at Pousada Cambará in Chapada, MT, Brazil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus azarae","1677305403","Aotus azarae (Humboldt, 1812)",-9.596236,-55.931828,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:48:10.837+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5707409,1,44,359,798,3239574,2436667,5707409,5707409,"Aotus azarae (Humboldt, 1812)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus azarae","Aotus","azarae","SPECIES","ACCEPTED","LC","2017-10-15T22:21:28",NA,"Mato Grosso",2015,9,8,"2015-09-08T20:50:00","2017-10-20T17:13:48.000+00:00","2021-09-07T23:48:10.837+00:00","https://www.inaturalist.org/observations/8419080","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","BR","none","none","Brazil","pfaucher","8419080","pfaucher","2015/09/08 8:50 PM EDT","iNaturalist research-grade observations","Alta Floresta - State of Mato Grosso, 78580-000, Brazil","Observations","1677305403","https://www.inaturalist.org/observations/8419080","74066","pfaucher","8419080","https://www.inaturalist.org/observations/8419080","iNaturalist","© pfaucher some rights reserved","00:50:00Z","pfaucher","17841857","Aotus azarae (Humboldt, 1812)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus azarae","3031971258","Aotus azarae (Humboldt, 1812)",-26.024617,-58.084848,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:20:44.706+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5707409,1,44,359,798,3239574,2436667,5707409,5707409,"Aotus azarae (Humboldt, 1812)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus azarae","Aotus","azarae","SPECIES","ACCEPTED","LC","2021-01-08T15:22:26",29891,"Formosa",2015,12,22,"2015-12-22T05:48:00","2021-01-13T14:19:39.000+00:00","2021-09-08T00:20:44.706+00:00","https://www.inaturalist.org/observations/67750229","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","AR","none","none","Argentina","naturalistnatasha","67750229","naturalistnatasha","2015/12/22 5:48 AM EST","iNaturalist research-grade observations","Formosa, AR","Observations","3031971258","https://www.inaturalist.org/observations/67750229","74066","naturalistnatasha","67750229","https://www.inaturalist.org/observations/67750229","iNaturalist","© naturalistnatasha some rights reserved","10:48:00Z","naturalistnatasha","149632244","Aotus azarae (Humboldt, 1812)",NA,NA,"Coordinate uncertainty increased to 29891m to protect threatened taxon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus azarae","3031973240","Aotus azarae (Humboldt, 1812)",-26.160419,-58.197895,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:32:59.748+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5707409,1,44,359,798,3239574,2436667,5707409,5707409,"Aotus azarae (Humboldt, 1812)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus azarae","Aotus","azarae","SPECIES","ACCEPTED","LC","2021-01-08T15:22:25",29891,"Formosa",2015,12,21,"2015-12-21T07:05:00","2021-01-13T14:19:41.000+00:00","2021-09-07T23:32:59.748+00:00","https://www.inaturalist.org/observations/67750228","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","AR","none","none","Argentina","naturalistnatasha","67750228","naturalistnatasha","2015/12/21 7:05 AM EST","iNaturalist research-grade observations","Formosa, AR","Observations","3031973240","https://www.inaturalist.org/observations/67750228","74066","naturalistnatasha","67750228","https://www.inaturalist.org/observations/67750228","iNaturalist","© naturalistnatasha some rights reserved","12:05:00Z","naturalistnatasha","149632243","Aotus azarae (Humboldt, 1812)",NA,NA,"Coordinate uncertainty increased to 29891m to protect threatened taxon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus azarae","2006036884","Aotus azarae (Humboldt, 1812)",-16.345582,-55.863414,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:30:27.227+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5707409,1,44,359,798,3239574,2436667,5707409,5707409,"Aotus azarae (Humboldt, 1812)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus azarae","Aotus","azarae","SPECIES","ACCEPTED","LC","2019-02-07T19:41:24",207,"Mato Grosso",2014,6,29,"2014-06-29T00:00:00","2019-02-26T02:35:24.000+00:00","2021-09-07T23:30:27.227+00:00","https://www.inaturalist.org/observations/20188069","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","BR","none","none","Brazil","Miguel Monteiro","20188069","miguelmonteiro","2014/06/29 8:01 PM -03","iNaturalist research-grade observations","Rodovia Mimoso/Capoeirinha Km 15, s/n - Zona Rural, Barão de Melgaço - MT, 78190-000, Brazil","Observations","2006036884","https://www.inaturalist.org/observations/20188069","74066","Miguel Monteiro","20188069","https://www.inaturalist.org/observations/20188069","iNaturalist","© Miguel Monteiro some rights reserved",NA,"Jane Widness","44770723","Aotus azarae (Humboldt, 1812)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus azarae","2835591041","Aotus azarae boliviensis Elliot, 1907",-12.813442,-69.301057,"cdround,osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+00:00","2021-08-30T10:26:56.339+00:00",80,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",5707415,1,44,359,798,3239574,2436667,5707409,5707415,"Aotus azarae boliviensis Elliot, 1907","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus azarae","Aotus","azarae","SUBSPECIES","ACCEPTED","DD",NA,100,NA,2014,8,3,"2014-08-03T00:00:00","2018-03-01T00:00:00.000+00:00","2021-08-30T10:26:56.339+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.87046358","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE","none","none","Peru","Stichting Natuurinformatie","87046358@OBS",NA,NA,NA,NA,"Observations","2835591041","https://observation.org/observation/87046358",NA,NA,"OBS.87046358",NA,NA,NA,NA,NA,NA,"Aotus azarae boliviensis Elliot, 1907","Unknown","boliviensis",NA,NA,NA,NA,NA,NA,3,"SOUTH_AMERICA","Bolivian Night Monkey","Peru - Madre de Dios","Animalia|NIGHT_MONKEYS_AOTIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus azarae","2838920187","Aotus azarae boliviensis Elliot, 1907",-12.811909,-69.301069,"cdround,osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+00:00","2021-08-30T10:27:32.765+00:00",80,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",5707415,1,44,359,798,3239574,2436667,5707409,5707415,"Aotus azarae boliviensis Elliot, 1907","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus azarae","Aotus","azarae","SUBSPECIES","ACCEPTED","DD",NA,10,NA,2014,8,4,"2014-08-04T00:00:00","2018-03-01T00:00:00.000+00:00","2021-08-30T10:27:32.765+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.87049003","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE","none","none","Peru","Stichting Natuurinformatie","87049003@OBS",NA,NA,NA,NA,"Observations","2838920187","https://observation.org/observation/87049003",NA,NA,"OBS.87049003",NA,NA,NA,NA,NA,NA,"Aotus azarae boliviensis Elliot, 1907","Unknown","boliviensis",NA,NA,NA,NA,NA,NA,3,"SOUTH_AMERICA","Bolivian Night Monkey","Peru - Madre de Dios","Animalia|NIGHT_MONKEYS_AOTIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus azarae","2832701479","Aotus azarae (Humboldt, 1812)",-12.889246,-69.359597,"cdround,osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+00:00","2021-08-30T10:27:04.548+00:00",80,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",5707409,1,44,359,798,3239574,2436667,5707409,5707409,"Aotus azarae (Humboldt, 1812)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus azarae","Aotus","azarae","SPECIES","ACCEPTED","LC",NA,25,NA,2014,10,28,"2014-10-28T00:00:00","2018-02-28T00:00:00.000+00:00","2021-08-30T10:27:04.548+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.95274355","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE","none","none","Peru","Stichting Natuurinformatie","95274355@OBS",NA,NA,NA,NA,"Observations","2832701479","https://observation.org/observation/95274355",NA,NA,"OBS.95274355",NA,NA,NA,"21:55",NA,NA,"Aotus azarae (Humboldt, 1812)","Unknown",NA,NA,NA,NA,NA,NA,NA,1,"SOUTH_AMERICA","Azara's Night Monkey","Peru - Madre de Dios","Animalia|NIGHT_MONKEYS_AOTIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
