"species_search","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","isInCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","verbatimEventDate","datasetName","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","name","coordinateUncertaintyInMeters","lifeStage","occurrenceRemarks","informationWithheld","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","gadm","individualCount","continent","vernacularName","locality","higherClassification","samplingProtocol","infraspecificEpithet","sex","elevation","elevationAccuracy","organismQuantity","organismQuantityType","http...rs.tdwg.org.dwc.terms.organismQuantity","habitat","institutionID","samplingEffort","county","municipality","eventRemarks","language","type","http...rs.tdwg.org.dwc.terms.organismQuantityType","identificationRemarks","identificationReferences","recordNumber","nomenclaturalCode","georeferencedBy","verbatimCoordinateSystem","locationID","datasetID","waterBody","download"
"Cebus capucinus","2251952012","Cebus capucinus (Linnaeus, 1758)",8.125628,-77.732189,"","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:49:17.491+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436637,1,44,359,798,9621,2436635,2436637,2436637,"Cebus capucinus (Linnaeus, 1758)","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus capucinus","Cebus","capucinus","SPECIES","ACCEPTED","VU","2019-05-30T16:39:58","Darién",2019,2,26,"2019-02-26T00:00:00","2020-08-23T00:32:51.000+00:00","2021-09-07T23:49:17.491+00:00","https://www.inaturalist.org/observations/25993937","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PA","none","none","Panama","dbeadle","25993937","dbeadle","2019-02-26","iNaturalist research-grade observations","Rancho Frio, Darién Province, Panama","Observations","2251952012","https://www.inaturalist.org/observations/25993937","43432","dbeadle","25993937","https://www.inaturalist.org/observations/25993937","iNaturalist","© dbeadle some rights reserved",NA,"Jane Widness","57039012","Cebus capucinus (Linnaeus, 1758)",131,NA,"Photographed above Rancho Frio, Darién Province, Panama on 26 February 2019. Curious at first, but aggressively seeing us off shortly thereafter!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus capucinus","2350447436","Cebus capucinus (Linnaeus, 1758)",10.703275,-83.734413,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:43:04.319+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436637,1,44,359,798,9621,2436635,2436637,2436637,"Cebus capucinus (Linnaeus, 1758)","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus capucinus","Cebus","capucinus","SPECIES","ACCEPTED","VU","2019-08-15T19:41:29","Heredia",2019,2,20,"2019-02-20T10:37:33","2020-08-25T00:24:03.000+00:00","2021-09-07T23:43:04.319+00:00","https://www.inaturalist.org/observations/30890941","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CR","none","none","Costa Rica","l_econ","30890941","l_econ","Wed Feb 20 2019 10:37:33 GMT-0500 (EST)","iNaturalist research-grade observations","Barra Del Colorado Wildlife Refuge, Sarapiqui, Heredia, CR","Observations","2350447436","https://www.inaturalist.org/observations/30890941","43432","l_econ","30890941","https://www.inaturalist.org/observations/30890941","iNaturalist","© l_econ some rights reserved","15:37:33Z","l_econ","66941793","Cebus capucinus (Linnaeus, 1758)",21629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus capucinus","2597912125","Cebus capucinus (Linnaeus, 1758)",9.388351,-84.132804,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:31:49.498+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436637,1,44,359,798,9621,2436635,2436637,2436637,"Cebus capucinus (Linnaeus, 1758)","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus capucinus","Cebus","capucinus","SPECIES","ACCEPTED","VU","2020-04-10T01:34:52","Puntarenas",2019,2,26,"2019-02-26T12:49:49","2020-08-25T00:16:08.000+00:00","2021-09-07T23:31:49.498+00:00","https://www.inaturalist.org/observations/41802373","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CR","none","none","Costa Rica","fishy_smell","41802373","fishy_smell","Tue Feb 26 2019 12:49:49 GMT-0500 (EST)","iNaturalist research-grade observations","Parque Nacional Manuel Antonio, Aguirre, Puntarenas, CR","Observations","2597912125","https://www.inaturalist.org/observations/41802373","43432","fishy_smell","41802373","https://www.inaturalist.org/observations/41802373","iNaturalist","© fishy_smell some rights reserved","17:49:49Z","fishy_smell","94596310","Cebus capucinus (Linnaeus, 1758)",3543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus capucinus","2603320315","Cebus capucinus (Linnaeus, 1758)",9.392308,-84.136988,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:01:26.047+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436637,1,44,359,798,9621,2436635,2436637,2436637,"Cebus capucinus (Linnaeus, 1758)","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus capucinus","Cebus","capucinus","SPECIES","ACCEPTED","VU","2020-04-12T13:20:23","Puntarenas",2019,2,5,"2019-02-05T00:00:00","2020-11-01T18:52:05.000+00:00","2021-09-08T00:01:26.047+00:00","https://www.inaturalist.org/observations/41992772","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CR","none","none","Costa Rica","nolwenn33850","41992772","nolwenn33850","2019/02/05 4:17 PM UTC","iNaturalist research-grade observations","Puntarenas Province, Quepos, Costa Rica","Observations","2603320315","https://www.inaturalist.org/observations/41992772","43432","nolwenn33850","41992772","https://www.inaturalist.org/observations/41992772","iNaturalist","© nolwenn33850 some rights reserved",NA,"nolwenn33850","95022297","Cebus capucinus (Linnaeus, 1758)",471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus capucinus","2620131817","Cebus capucinus (Linnaeus, 1758)",10.230505,-83.536418,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:52:50.066+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436637,1,44,359,798,9621,2436635,2436637,2436637,"Cebus capucinus (Linnaeus, 1758)","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus capucinus","Cebus","capucinus","SPECIES","ACCEPTED","VU","2020-05-06T02:08:56","Limón",2019,2,8,"2019-02-08T14:43:42","2020-05-15T18:06:47.000+00:00","2021-09-07T23:52:50.066+00:00","https://www.inaturalist.org/observations/45038377","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CR","none","none","Costa Rica","zackhebert","45038377","zackhebert","Fri Feb 08 2019 14:43:42 GMT-0600 (CST)","iNaturalist research-grade observations","Guacimo, Limon, CR","Observations","2620131817","https://www.inaturalist.org/observations/45038377","43432","zackhebert","45038377","https://www.inaturalist.org/observations/45038377","iNaturalist","© zackhebert some rights reserved","20:43:42Z","zackhebert","101113450","Cebus capucinus (Linnaeus, 1758)",199627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus capucinus","2802574062","Cebus capucinus (Linnaeus, 1758)",16.31673,-86.520549,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:59:35.828+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436637,1,44,359,798,9621,2436635,2436637,2436637,"Cebus capucinus (Linnaeus, 1758)","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus capucinus","Cebus","capucinus","SPECIES","ACCEPTED","VU","2020-06-13T00:28:35","Islas de la Bahía",2019,2,5,"2019-02-05T00:00:00","2020-08-14T01:00:24.000+00:00","2021-09-07T23:59:35.828+00:00","https://www.inaturalist.org/observations/49388316","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","HN","none","none","Honduras","taopina","49388316","taopina","2019/02/05 11:20 AM UTC","iNaturalist research-grade observations","Coxen Hole, Honduras","Observations","2802574062","https://www.inaturalist.org/observations/49388316","43432","taopina","49388316","https://www.inaturalist.org/observations/49388316","iNaturalist","© taopina some rights reserved",NA,"taopina","109811002","Cebus capucinus (Linnaeus, 1758)",122,NA,NA,NA,NA,NA,NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus capucinus","2802587022","Cebus capucinus (Linnaeus, 1758)",16.31673,-86.520549,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:20:04.155+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436637,1,44,359,798,9621,2436635,2436637,2436637,"Cebus capucinus (Linnaeus, 1758)","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus capucinus","Cebus","capucinus","SPECIES","ACCEPTED","VU","2020-06-13T00:28:35","Islas de la Bahía",2019,2,5,"2019-02-05T00:00:00","2020-08-14T01:00:23.000+00:00","2021-09-08T00:20:04.155+00:00","https://www.inaturalist.org/observations/49388317","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","HN","none","none","Honduras","taopina","49388317","taopina","2019/02/05 11:25 AM UTC","iNaturalist research-grade observations","Coxen Hole, Honduras","Observations","2802587022","https://www.inaturalist.org/observations/49388317","43432","taopina","49388317","https://www.inaturalist.org/observations/49388317","iNaturalist","© taopina some rights reserved",NA,"taopina","109811003","Cebus capucinus (Linnaeus, 1758)",122,NA,NA,NA,NA,NA,NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus capucinus","2833412732","Cebus capucinus (Linnaeus, 1758)",10.582883,-83.52877,"cdround,osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+00:00","2021-08-30T10:28:08.013+00:00",80,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2436637,1,44,359,798,9621,2436635,2436637,2436637,"Cebus capucinus (Linnaeus, 1758)","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus capucinus","Cebus","capucinus","SPECIES","ACCEPTED","VU",NA,NA,2019,2,13,"2019-02-13T00:00:00","2019-03-06T00:00:00.000+00:00","2021-08-30T10:28:08.013+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.168336217","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CR","none","none","Costa Rica","Stichting Natuurinformatie","168336217@OBS",NA,NA,NA,NA,"Observations","2833412732","https://observation.org/observation/168336217",NA,NA,"OBS.168336217",NA,NA,NA,"07:42",NA,NA,"Cebus capucinus (Linnaeus, 1758)",25,"Unknown",NA,NA,NA,NA,NA,NA,NA,2,"NORTH_AMERICA","White-faced Capuchin","Costa Rica - Pococí","Animalia|NEW_WORLD_MONKEYS_CEBIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus capucinus","2836698151","Cebus capucinus (Linnaeus, 1758)",0.459699,-79.056126,"cdround,osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+00:00","2021-08-30T10:28:21.159+00:00",80,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2436637,1,44,359,798,9621,2436635,2436637,2436637,"Cebus capucinus (Linnaeus, 1758)","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus capucinus","Cebus","capucinus","SPECIES","ACCEPTED","VU",NA,NA,2019,2,13,"2019-02-13T00:00:00","2019-11-04T00:00:00.000+00:00","2021-08-30T10:28:21.159+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.167598901","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","EC","none","none","Ecuador","Stichting Natuurinformatie","167598901@OBS",NA,NA,NA,NA,"Observations","2836698151","https://observation.org/observation/167598901",NA,NA,"OBS.167598901",NA,NA,NA,NA,NA,NA,"Cebus capucinus (Linnaeus, 1758)",100,"Unknown",NA,NA,NA,NA,NA,NA,NA,1,"SOUTH_AMERICA","White-faced Capuchin","Ecuador - Esmeraldas","Animalia|NEW_WORLD_MONKEYS_CEBIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus capucinus","2836935231","Cebus capucinus (Linnaeus, 1758)",9.733206,-82.831478,"cdround,osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+00:00","2021-08-30T10:28:28.217+00:00",80,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2436637,1,44,359,798,9621,2436635,2436637,2436637,"Cebus capucinus (Linnaeus, 1758)","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus capucinus","Cebus","capucinus","SPECIES","ACCEPTED","VU",NA,NA,2019,2,2,"2019-02-02T00:00:00","2019-02-18T00:00:00.000+00:00","2021-08-30T10:28:28.217+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.167623815","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CR","none","none","Costa Rica","Stichting Natuurinformatie","167623815@OBS",NA,NA,NA,NA,"Observations","2836935231","https://observation.org/observation/167623815",NA,NA,"OBS.167623815",NA,NA,NA,"12:40",NA,NA,"Cebus capucinus (Linnaeus, 1758)",100,"Unknown",NA,NA,NA,NA,NA,NA,NA,5,"NORTH_AMERICA","White-faced Capuchin","Costa Rica - Cahuita NP","Animalia|NEW_WORLD_MONKEYS_CEBIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus capucinus","2839840043","Cebus capucinus (Linnaeus, 1758)",10.346944,-85.3475,"cdround,osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+00:00","2021-08-30T10:27:54.798+00:00",80,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2436637,1,44,359,798,9621,2436635,2436637,2436637,"Cebus capucinus (Linnaeus, 1758)","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus capucinus","Cebus","capucinus","SPECIES","ACCEPTED","VU",NA,NA,2019,2,5,"2019-02-05T00:00:00","2019-04-29T00:00:00.000+00:00","2021-08-30T10:27:54.798+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.171189006","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CR","none","none","Costa Rica","Stichting Natuurinformatie","171189006@OBS",NA,NA,NA,NA,"Observations","2839840043","https://observation.org/observation/171189006",NA,NA,"OBS.171189006",NA,NA,NA,"12:11",NA,NA,"Cebus capucinus (Linnaeus, 1758)",100,"Unknown",NA,NA,NA,NA,NA,NA,NA,7,"NORTH_AMERICA","White-faced Capuchin","Costa Rica - Palo Verde NP","Animalia|NEW_WORLD_MONKEYS_CEBIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus capucinus","2841846995","Cebus capucinus (Linnaeus, 1758)",10.889406,-84.76741,"cdround,osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+00:00","2021-08-30T10:27:42.842+00:00",80,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2436637,1,44,359,798,9621,2436635,2436637,2436637,"Cebus capucinus (Linnaeus, 1758)","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus capucinus","Cebus","capucinus","SPECIES","ACCEPTED","VU",NA,NA,2019,2,4,"2019-02-04T00:00:00","2019-02-10T00:00:00.000+00:00","2021-08-30T10:27:42.842+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.167354456","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CR","none","none","Costa Rica","Stichting Natuurinformatie","167354456@OBS",NA,NA,NA,NA,"Observations","2841846995","https://observation.org/observation/167354456",NA,NA,"OBS.167354456",NA,NA,NA,"13:40",NA,NA,"Cebus capucinus (Linnaeus, 1758)",25,"Unknown",NA,NA,NA,NA,NA,NA,NA,1,"NORTH_AMERICA","White-faced Capuchin","Costa Rica - Los Chiles","Animalia|NEW_WORLD_MONKEYS_CEBIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus capucinus","2841953255","Cebus capucinus (Linnaeus, 1758)",9.381623,-84.144981,"cdround,osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+00:00","2021-08-30T10:27:23.409+00:00",80,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2436637,1,44,359,798,9621,2436635,2436637,2436637,"Cebus capucinus (Linnaeus, 1758)","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus capucinus","Cebus","capucinus","SPECIES","ACCEPTED","VU",NA,NA,2019,2,13,"2019-02-13T00:00:00","2019-02-18T00:00:00.000+00:00","2021-08-30T10:27:23.409+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.167641689","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CR","none","none","Costa Rica","Stichting Natuurinformatie","167641689@OBS",NA,NA,NA,NA,"Observations","2841953255","https://observation.org/observation/167641689",NA,NA,"OBS.167641689",NA,NA,NA,"09:43",NA,NA,"Cebus capucinus (Linnaeus, 1758)",10,"Unknown",NA,NA,NA,NA,NA,NA,NA,25,"NORTH_AMERICA","White-faced Capuchin","Costa Rica - Manuel Antonio N.P.","Animalia|NEW_WORLD_MONKEYS_CEBIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus capucinus","2842188279","Cebus capucinus (Linnaeus, 1758)",11.007398,-84.71745,"cdround,osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+00:00","2021-08-30T10:27:21.337+00:00",80,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2436637,1,44,359,798,9621,2436635,2436637,2436637,"Cebus capucinus (Linnaeus, 1758)","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus capucinus","Cebus","capucinus","SPECIES","ACCEPTED","VU",NA,NA,2019,2,27,"2019-02-27T00:00:00","2019-03-25T00:00:00.000+00:00","2021-08-30T10:27:21.337+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.168977357","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CR","none","none","Costa Rica","Stichting Natuurinformatie","168977357@OBS",NA,NA,NA,NA,"Observations","2842188279","https://observation.org/observation/168977357",NA,NA,"OBS.168977357",NA,NA,NA,NA,NA,NA,"Cebus capucinus (Linnaeus, 1758)",100,"Unknown",NA,NA,NA,NA,NA,NA,NA,1,"NORTH_AMERICA","White-faced Capuchin","Costa Rica - Los Chiles","Animalia|NEW_WORLD_MONKEYS_CEBIDAE","seen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus capucinus","2842454457","Cebus capucinus (Linnaeus, 1758)",10.345879,-85.331222,"cdround,osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+00:00","2021-08-30T10:28:04.981+00:00",80,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2436637,1,44,359,798,9621,2436635,2436637,2436637,"Cebus capucinus (Linnaeus, 1758)","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus capucinus","Cebus","capucinus","SPECIES","ACCEPTED","VU",NA,NA,2019,2,5,"2019-02-05T00:00:00","2019-10-10T00:00:00.000+00:00","2021-08-30T10:28:04.981+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.180616889","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CR","none","none","Costa Rica","Stichting Natuurinformatie","180616889@OBS",NA,NA,NA,NA,"Observations","2842454457","https://observation.org/observation/180616889",NA,NA,"OBS.180616889",NA,NA,NA,"14:37",NA,NA,"Cebus capucinus (Linnaeus, 1758)",10,"Unknown",NA,NA,NA,NA,NA,NA,NA,5,"NORTH_AMERICA","White-faced Capuchin","Costa Rica - Palo Verde NP","Animalia|NEW_WORLD_MONKEYS_CEBIDAE","seen and heard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus capucinus","2843960259","Cebus capucinus (Linnaeus, 1758)",9.793807,-84.601303,"cdround,osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+00:00","2021-08-30T10:28:01.264+00:00",80,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2436637,1,44,359,798,9621,2436635,2436637,2436637,"Cebus capucinus (Linnaeus, 1758)","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus capucinus","Cebus","capucinus","SPECIES","ACCEPTED","VU",NA,NA,2019,2,10,"2019-02-10T00:00:00","2019-02-17T00:00:00.000+00:00","2021-08-30T10:28:01.264+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.167604676","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CR","none","none","Costa Rica","Stichting Natuurinformatie","167604676@OBS",NA,NA,NA,NA,"Observations","2843960259","https://observation.org/observation/167604676",NA,NA,"OBS.167604676",NA,NA,NA,"11:32",NA,NA,"Cebus capucinus (Linnaeus, 1758)",25,"Unknown",NA,NA,NA,NA,NA,NA,NA,1,"NORTH_AMERICA","White-faced Capuchin","Costa Rica - Carara NP","Animalia|NEW_WORLD_MONKEYS_CEBIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
