"species_search","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","isInCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","verbatimEventDate","datasetName","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","name","occurrenceRemarks","individualCount","lifeStage","continent","vernacularName","locality","samplingProtocol","higherClassification","coordinatePrecision","organismQuantity","organismQuantityType","identificationReferences","acceptedNameUsage","http...rs.tdwg.org.dwc.terms.organismQuantity","preparations","http...rs.tdwg.org.dwc.terms.organismQuantityType","verbatimTaxonRank","X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.","establishmentMeans","institutionKey","collectionKey","institutionID","nomenclaturalCode","higherGeography","endDayOfYear","georeferenceVerificationStatus","language","type","startDayOfYear","accessRights","behavior","elevation","elevationAccuracy","eventID","footprintWKT","municipality","county","identificationVerificationStatus","originalNameUsage","datasetID","nameAccordingTo","associatedReferences","sex","recordNumber","habitat","verbatimCoordinateSystem","associatedSequences","locationRemarks","georeferencedDate","georeferencedBy","georeferenceProtocol","collectionID","georeferenceSources","infraspecificEpithet","fieldNumber","organismID","ownerInstitutionCode","georeferenceRemarks","bibliographicCitation","dynamicProperties","locationAccordingTo","identificationRemarks","otherCatalogNumbers","previousIdentifications","identificationQualifier","gadm","projectId","earliestAgeOrLowestStage","namePublishedInYear","taxonConceptID","lithostratigraphicTerms","download"
"Cebus olivaceus","2429298205","Cebus olivaceus Schomburgk, 1848",10.220118,-68.631479,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:19:40.752+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC","2019-09-29T14:20:58",200,"Yaracuy",2019,9,26,"2019-09-26T08:39:00","2019-09-29T15:40:52.000+00:00","2021-09-08T00:19:40.752+00:00","https://www.inaturalist.org/observations/33589565","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","VE","none","none","Venezuela (Bolivarian Republic of)","Oswaldo Hernández","33589565","ozzhernandez","2019/09/26 8:39 AM -0400","iNaturalist research-grade observations","Nirgua, Yaracuy, Venezuela","Observations","2429298205","https://www.inaturalist.org/observations/33589565","43430","Oswaldo Hernández","33589565","https://www.inaturalist.org/observations/33589565","iNaturalist","© Oswaldo Hernández some rights reserved","12:39:00Z","Oswaldo Hernández","72716027","Cebus olivaceus Schomburgk, 1848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","2838598377","Cebus olivaceus Schomburgk, 1848",4.949801,-55.179844,"cdround,osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+00:00","2021-08-30T10:29:14.202+00:00",80,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,25,NA,2019,11,12,"2019-11-12T00:00:00","2019-12-06T00:00:00.000+00:00","2021-08-30T10:29:14.202+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.182926326","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","SR","none","none","Suriname","Stichting Natuurinformatie","182926326@OBS",NA,NA,NA,NA,"Observations","2838598377","https://observation.org/observation/182926326",NA,NA,"OBS.182926326",NA,NA,NA,"07:18",NA,NA,"Cebus olivaceus Schomburgk, 1848",NA,6,"Unknown","SOUTH_AMERICA","Guianan Weeper Capuchin","Suriname - Brownsberg NP",NA,"Animalia|NEW_WORLD_MONKEYS_CEBIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","2842571496","Cebus olivaceus Schomburgk, 1848",4.94552,-55.194389,"cdround,osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+00:00","2021-08-30T10:27:51.616+00:00",80,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,25,NA,2019,11,12,"2019-11-12T00:00:00","2019-11-14T00:00:00.000+00:00","2021-08-30T10:27:51.616+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.182228026","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","SR","none","none","Suriname","Stichting Natuurinformatie","182228026@OBS",NA,NA,NA,NA,"Observations","2842571496","https://observation.org/observation/182228026",NA,NA,"OBS.182228026",NA,NA,NA,"16:27",NA,NA,"Cebus olivaceus Schomburgk, 1848",NA,4,"Unknown","SOUTH_AMERICA","Guianan Weeper Capuchin","Suriname - Brownsberg NP",NA,"Animalia|NEW_WORLD_MONKEYS_CEBIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","2843909431","Cebus olivaceus Schomburgk, 1848",4.949801,-55.179844,"cdround,osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+00:00","2021-08-30T10:29:22.768+00:00",80,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,25,NA,2019,11,12,"2019-11-12T00:00:00","2019-11-14T00:00:00.000+00:00","2021-08-30T10:29:22.768+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.182228058","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","SR","none","none","Suriname","Stichting Natuurinformatie","182228058@OBS",NA,NA,NA,NA,"Observations","2843909431","https://observation.org/observation/182228058",NA,NA,"OBS.182228058",NA,NA,NA,"07:18",NA,NA,"Cebus olivaceus Schomburgk, 1848",NA,6,"Unknown","SOUTH_AMERICA","Guianan Weeper Capuchin","Suriname - Brownsberg NP",NA,"Animalia|NEW_WORLD_MONKEYS_CEBIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","2845211457","Cebus olivaceus Schomburgk, 1848",4.94552,-55.194389,"cdround,osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+00:00","2021-08-30T10:27:02.512+00:00",80,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,25,NA,2019,11,12,"2019-11-12T00:00:00","2019-12-06T00:00:00.000+00:00","2021-08-30T10:27:02.512+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.182926323","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","SR","none","none","Suriname","Stichting Natuurinformatie","182926323@OBS",NA,NA,NA,NA,"Observations","2845211457","https://observation.org/observation/182926323",NA,NA,"OBS.182926323",NA,NA,NA,"16:27",NA,NA,"Cebus olivaceus Schomburgk, 1848",NA,4,"Unknown","SOUTH_AMERICA","Guianan Weeper Capuchin","Suriname - Brownsberg NP",NA,"Animalia|NEW_WORLD_MONKEYS_CEBIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","2540873965","Cebus olivaceus Schomburgk, 1848",5.053012,-60.610633,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:31:35.522+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC","2019-12-26T13:43:04",244,"Roraima",2019,12,15,"2019-12-15T13:13:00","2019-12-26T14:14:00.000+00:00","2021-09-07T23:31:35.522+00:00","https://www.inaturalist.org/observations/36966077","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","BR","none","none","Brazil","crax","36966077","crax","2019/12/15 1:13 PM HST","iNaturalist research-grade observations","Uiramutã - RR, 69358-000, Brasil","Observations","2540873965","https://www.inaturalist.org/observations/36966077","43430","crax","36966077","https://www.inaturalist.org/observations/36966077","iNaturalist","© crax some rights reserved","23:13:00Z","crax","81605066","Cebus olivaceus Schomburgk, 1848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","2550127777","Cebus olivaceus Schomburgk, 1848",8.312197,-62.672112,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:31:24.170+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC","2019-12-30T16:09:38",NA,"Bolívar",2019,12,28,"2019-12-28T11:41:45","2020-05-27T14:36:13.000+00:00","2021-09-07T23:31:24.170+00:00","https://www.inaturalist.org/observations/37099584","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","VE","none","none","Venezuela (Bolivarian Republic of)","cqer","37099584","cqer","Sat Dec 28 2019 11:41:45 GMT-0400 (GMT-4)","iNaturalist research-grade observations","<U+572D><U+4E9E><U+90A3><U+57CE>, <U+73BB><U+5229><U+74E6><U+5C14><U+5DDE>, VE","Observations","2550127777","https://www.inaturalist.org/observations/37099584","43430","cqer","37099584","https://www.inaturalist.org/observations/37099584","iNaturalist","© cqer some rights reserved","15:41:45Z","Jane Widness","82043882","Cebus olivaceus Schomburgk, 1848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","2838446696","Cebus olivaceus Schomburgk, 1848",4.949503,-55.182752,"cdround,osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+00:00","2021-08-30T10:28:15.616+00:00",80,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,1000,NA,2018,2,13,"2018-02-13T00:00:00","2019-10-25T00:00:00.000+00:00","2021-08-30T10:28:15.616+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.181512226","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","SR","none","none","Suriname","Stichting Natuurinformatie","181512226@OBS",NA,NA,NA,NA,"Observations","2838446696","https://observation.org/observation/181512226",NA,NA,"OBS.181512226",NA,NA,NA,NA,NA,NA,"Cebus olivaceus Schomburgk, 1848",NA,5,"Unknown","SOUTH_AMERICA","Guianan Weeper Capuchin","Suriname - Brownsberg NP",NA,"Animalia|NEW_WORLD_MONKEYS_CEBIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","2837072997","Cebus olivaceus Schomburgk, 1848",4.947761,-55.181833,"cdround,osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+00:00","2021-08-30T10:27:21.858+00:00",80,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,25,NA,2018,3,15,"2018-03-15T00:00:00","2020-04-16T00:00:00.000+00:00","2021-08-30T10:27:21.858+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.149756138","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","SR","none","none","Suriname","Stichting Natuurinformatie","149756138@OBS",NA,NA,NA,NA,"Observations","2837072997","https://observation.org/observation/149756138",NA,NA,"OBS.149756138",NA,NA,NA,"10:26",NA,NA,"Cebus olivaceus Schomburgk, 1848",NA,1,"Unknown","SOUTH_AMERICA","Guianan Weeper Capuchin","Suriname - Brownsberg NP","seen","Animalia|NEW_WORLD_MONKEYS_CEBIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","1899763553","Cebus olivaceus Schomburgk, 1848",4.167286,-59.063188,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:02:12.295+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC","2018-08-24T18:19:58",955,"Upper Takutu-Upper Essequibo",2018,6,28,"2018-06-28T16:27:00","2018-08-24T18:38:40.000+00:00","2021-09-08T00:02:12.295+00:00","https://www.inaturalist.org/observations/15847859","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","GY","none","none","Guyana","eamonccorbett","15847859","eamonccorbett","2018/06/28 4:27 PM EDT","iNaturalist research-grade observations","Upper Takutu-Upper Essequibo, Guyana","Observations","1899763553","https://www.inaturalist.org/observations/15847859","43430","eamonccorbett","15847859","https://www.inaturalist.org/observations/15847859","iNaturalist","© eamonccorbett some rights reserved","20:27:00Z","napoleon1799","34122059","Cebus olivaceus Schomburgk, 1848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","2634415088","Cebus olivaceus Schomburgk, 1848",3.611525,-53.157557,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:20:23.637+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC","2020-05-28T15:49:16",NA,"Saint-Laurent-du-Maroni",2017,9,11,"2017-09-11T14:50:00","2021-08-13T07:54:19.000+00:00","2021-09-08T00:20:23.637+00:00","https://www.inaturalist.org/observations/47630783","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","GF","none","none","French Guiana","Sébastien SANT","47630783","sebsantpag","2017/09/11 2:50 PM -0300","iNaturalist research-grade observations","Saül, Guyane française, layon Carbet Maïs","Observations","2634415088","https://www.inaturalist.org/observations/47630783","43430","Sébastien SANT","47630783","https://www.inaturalist.org/observations/47630783","iNaturalist","© Sébastien SANT some rights reserved","17:50:00Z","Sébastien SANT","106319059","Cebus olivaceus Schomburgk, 1848","Capucin blanc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","2833106411","Cebus olivaceus Schomburgk, 1848",4.952879,-55.183196,"cdround,osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+00:00","2021-08-30T10:27:07.370+00:00",80,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,100,NA,2017,12,2,"2017-12-02T00:00:00","2018-02-21T00:00:00.000+00:00","2021-08-30T10:27:07.370+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.147055601","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","SR","none","none","Suriname","Stichting Natuurinformatie","147055601@OBS",NA,NA,NA,NA,"Observations","2833106411","https://observation.org/observation/147055601",NA,NA,"OBS.147055601",NA,NA,NA,"14:00",NA,NA,"Cebus olivaceus Schomburgk, 1848",NA,20,"Adult","SOUTH_AMERICA","Guianan Weeper Capuchin","Suriname - Brownsberg NP","seen","Animalia|NEW_WORLD_MONKEYS_CEBIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","2840830412","Cebus olivaceus Schomburgk, 1848",4.94795,-55.182438,"cdround,osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+00:00","2021-08-30T10:27:43.508+00:00",80,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,100,NA,2017,12,3,"2017-12-03T00:00:00","2018-02-21T00:00:00.000+00:00","2021-08-30T10:27:43.508+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.146703343","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","SR","none","none","Suriname","Stichting Natuurinformatie","146703343@OBS",NA,NA,NA,NA,"Observations","2840830412","https://observation.org/observation/146703343",NA,NA,"OBS.146703343",NA,NA,NA,NA,NA,NA,"Cebus olivaceus Schomburgk, 1848",NA,1,"Unknown","SOUTH_AMERICA","Guianan Weeper Capuchin","Suriname - Brownsberg NP",NA,"Animalia|NEW_WORLD_MONKEYS_CEBIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","2842979501","Cebus olivaceus Schomburgk, 1848",4.948667,-55.187133,"cdround,osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+00:00","2021-08-30T10:28:23.020+00:00",80,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,100,NA,2017,12,4,"2017-12-04T00:00:00","2018-02-21T00:00:00.000+00:00","2021-08-30T10:28:23.020+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.147026779","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","SR","none","none","Suriname","Stichting Natuurinformatie","147026779@OBS",NA,NA,NA,NA,"Observations","2842979501","https://observation.org/observation/147026779",NA,NA,"OBS.147026779",NA,NA,NA,"09:50",NA,NA,"Cebus olivaceus Schomburgk, 1848",NA,12,"Adult","SOUTH_AMERICA","Guianan Weeper Capuchin","Suriname - Brownsberg NP","seen","Animalia|NEW_WORLD_MONKEYS_CEBIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
